,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,wID,x,y,Views,Weight,Main topic,Subtopic
1471,3.0,1048752.0,"Мамонтов, Аркадий Викторович",18.0,0.9637899398803712,Q4280007,History_and_Society.Society,233.0,3316.7698190052065,111.0,10.0,132.0,13.838384,1048752.0,-1137.3651,2510.2007,2049.0,2.8913698196411137,History_and_Society,Society
1472,1.0,1050088.0,"Губанова, Ирина Игоревна",8.0,0.998309314250946,Q4151274,Culture.Biography.Biography*,15.0,0.0,102.0,20.0,163.0,10.0,1050088.0,2188.8308,-2708.054,1477.0,0.998309314250946,Culture,Biography*
1473,2.0,1050319.0,"Щербаков, Дальвин Александрович",0.0,0.9908843636512756,Q4528828,Culture.Biography.Biography*,0.0,15032.341506733548,105.0,11.0,208.0,11.919192,1050319.0,-1761.5581,1275.2715,783.0,1.9817687273025513,Culture,Biography*
1474,1.0,1051988.0,Крунер,2.0,0.2568419873714447,Q1141016,History_and_Society.Business_and_economics,167.0,0.0,127.0,1.0,0.0,10.0,1051988.0,-3294.301,1039.7751,1842.0,0.2568419873714447,History_and_Society,Business_and_economics
1475,2.0,1053822.0,Моральный кодекс (группа),18.0,0.5698626637458801,Q3607847,Culture.Media.Media*,233.0,464.5863925594239,111.0,10.0,132.0,11.919192,1053822.0,185.21083000000002,3219.869,1931.0,1.1397253274917603,Culture,Media*
1476,2.0,1054239.0,"Баркин, Эллен",9.0,0.9994742274284364,Q229234,Culture.Biography.Biography*,0.0,3099.0,127.0,13.0,150.0,11.919192,1054239.0,2929.4958,187.32253,2161.0,1.9989484548568728,Culture,Biography*
1477,1.0,1055063.0,"Альтов, Семён Теодорович",39.0,0.9324633479118348,Q4063620,Culture.Biography.Biography*,133.0,0.0,36.0,3.0,236.0,10.0,1055063.0,885.0748,1531.4692,1518.0,0.9324633479118348,Culture,Biography*
1478,8.0,1055601.0,Награды Чеченской Республики,18.0,0.16027602553367615,Q16482485,History_and_Society.Politics_and_government,233.0,2942.182306744262,111.0,10.0,132.0,23.434343,1055601.0,-1256.904,3565.9678,1394.0,1.2822082042694092,History_and_Society,Politics_and_government
1479,3.0,1055979.0,"Ротань, Руслан Петрович",24.0,0.9978272914886476,Q296986,Culture.Biography.Biography*,0.0,5286.220419046487,172.0,4.0,0.0,13.838384,1055979.0,572.3692599999998,277.24142,2704.0,2.993481874465943,Culture,Biography*
1480,1.0,1057058.0,"Бурляев, Иван Николаевич",0.0,0.991162657737732,Q4099732,Culture.Biography.Biography*,0.0,0.0,105.0,11.0,208.0,10.0,1057058.0,-1789.5629999999999,1388.9811,2176.0,0.991162657737732,Culture,Biography*
1481,2.0,1057668.0,"Компани, Венсан",24.0,0.9989112615585328,Q201381,Culture.Sports,0.0,37.748361704702546,172.0,0.0,0.0,11.919192,1057668.0,352.27725,441.73343,1854.0,1.9978225231170657,Culture,Sports
1482,18.0,1058513.0,Список народных артистов СССР,18.0,0.4225146472454071,Q878476,Culture.Biography.Biography*,233.0,112914.49719539678,111.0,10.0,132.0,42.626263,1058513.0,-218.38506,3154.1338,11297.0,7.605263650417328,Culture,Biography*
1483,2.0,1058941.0,"Паршивлюк, Сергей Викторович",29.0,0.9984612464904784,Q338352,Culture.Biography.Biography*,182.0,3099.0,168.0,4.0,0.0,11.919192,1058941.0,980.4780000000001,-88.41946999999998,898.0,1.9969224929809568,Culture,Biography*
1484,13.0,1059420.0,"Добронравов, Николай Николаевич",18.0,0.9732507467269896,Q556499,Culture.Biography.Biography*,233.0,64525.79070165304,111.0,10.0,132.0,33.030304,1059420.0,-1022.8218400000001,2410.0295,5502.0,12.652259707450865,Culture,Biography*
1485,4.0,1060177.0,"Сиссе, Джибриль",24.0,0.9992059469223022,Q1936,Culture.Sports,0.0,6197.0,172.0,0.0,0.0,15.757576,1060177.0,67.22417,512.60675,3311.0,3.996823787689209,Culture,Sports
1486,32.0,1061431.0,Дол Гулдур,38.0,0.9324633479118348,Q1755479,Culture.Literature,192.0,715.7517257883926,192.0,32.0,192.0,69.49495,1061431.0,973.0271,-2455.5544,778.0,29.838827133178714,Culture,Literature
1487,1.0,1061588.0,"Адиев, Магомед Мусаевич",29.0,0.9993836879730223,Q4057573,Culture.Biography.Biography*,182.0,0.0,168.0,4.0,0.0,10.0,1061588.0,1381.7196,-205.9869,709.0,0.9993836879730223,Culture,Biography*
1488,4.0,1063806.0,"Корзун, Сергей Львович",30.0,0.9875783920288086,Q3479740,Culture.Biography.Biography*,208.0,2134.2077620149225,65.0,10.0,227.0,15.757576,1063806.0,-1375.9724,534.16406,458.0,3.9503135681152344,Culture,Biography*
1489,8.0,1064975.0,"Островский, Аркадий Ильич",18.0,0.983095109462738,Q2445365,Culture.Biography.Biography*,233.0,1956.483952906972,111.0,10.0,132.0,23.434343,1064975.0,-436.0329,2085.805,1732.0,7.864760875701904,Culture,Biography*
1490,5.0,1067047.0,Ференцварош,26.0,0.8840492963790894,Q208396,Culture.Sports,0.0,1040.9582039404957,65.0,2.0,253.0,17.676767,1067047.0,-1509.1023,-611.5506,1453.0,4.420246481895447,Culture,Sports
1491,2.0,1067702.0,Теория Большого взрыва (телесериал),17.0,0.9433575868606568,Q8539,Culture.Media.Media*,233.0,3099.0,134.0,22.0,0.0,11.919192,1067702.0,-622.268,-2670.8474,22885.0,1.8867151737213137,Culture,Media*
1492,1.0,1071785.0,"Макговерн, Элизабет",15.0,1.0000100135803225,Q233868,Culture.Biography.Biography*,192.0,0.0,192.0,13.0,192.0,10.0,1071785.0,1106.4752,-1805.4518,1751.0,1.0000100135803225,Culture,Biography*
1493,4.0,1072164.0,Джентльмен-шоу,18.0,0.8872146010398865,Q4160178,Culture.Media.Media*,233.0,12387.0,111.0,10.0,132.0,15.757576,1072164.0,-290.9669,3222.5032,1480.0,3.548858404159546,Culture,Media*
1494,1.0,1072679.0,"Соколов, Андрей Алексеевич",18.0,0.9991804361343384,Q4427091,Culture.Biography.Biography*,233.0,0.0,111.0,10.0,132.0,10.0,1072679.0,-505.53775,2396.3389,3247.0,0.9991804361343384,Culture,Biography*
1495,2.0,1077290.0,Война за независимость Турции,16.0,0.7773098945617676,Q234738,History_and_Society.Military_and_warfare,18.0,9291.0,125.0,33.0,98.0,11.919192,1077290.0,2200.4753,-1654.6970000000001,1883.0,1.5546197891235352,History_and_Society,Military_and_warfare
1496,2.0,1078469.0,"Мазаев, Сергей Владимирович",18.0,0.9748311638832092,Q4274443,Culture.Biography.Biography*,233.0,30.81364190635809,111.0,10.0,132.0,11.919192,1078469.0,-1100.1965,2454.1682,2166.0,1.9496623277664185,Culture,Biography*
1497,2.0,1078610.0,"Не бойся, я с тобой (фильм)",2.0,0.9284188151359558,Q4315358,Culture.Media.Media*,167.0,18564.0,127.0,3.0,0.0,11.919192,1078610.0,-2898.1758,1206.7153,2417.0,1.8568376302719116,Culture,Media*
1498,3.0,1079750.0,"Черчилль, Сара, герцогиня Мальборо",0.0,0.9989450573921204,Q19176,Culture.Biography.Biography*,0.0,9291.0,105.0,11.0,208.0,13.838384,1079750.0,-1607.6202,1236.9532,1302.0,2.996835172176361,Culture,Biography*
1499,19.0,1080285.0,Список народных артистов Российской Федерации,18.0,0.233716368675232,Q21634672,Culture.Visual_arts.Visual_arts*,233.0,214666.09773951914,111.0,10.0,132.0,44.545456,1080285.0,-501.1154,3859.37,2610.0,4.440611004829408,Culture,Visual_arts*
1500,1.0,1091881.0,"Гийом, Гюнтер",3.0,0.9867871999740601,Q60454,Culture.Biography.Biography*,94.0,0.0,158.0,16.0,0.0,10.0,1091881.0,2149.4497,2249.0789,312.0,0.9867871999740601,Culture,Biography*
1501,4.0,1096622.0,Орден Креста земли Марии,1.0,0.4556442370414734,Q60476,Geography.Regions.Europe.Europe*,0.0,4631.189682539682,153.0,6.0,89.0,15.757576,1096622.0,2449.1055,1332.8867,443.0,1.8225769481658936,Geography,Europe*
1502,1.0,1096945.0,Война (арт-группа),7.0,0.9951046109199524,Q723527,History_and_Society.Society,192.0,0.0,192.0,10.0,192.0,10.0,1096945.0,2613.1501,-170.43456,3253.0,0.9951046109199524,History_and_Society,Society
1503,4.0,1097991.0,Молде,26.0,0.992888569831848,Q104095,Geography.Regions.Europe.Northern_Europe,0.0,4.098412698412699,65.0,2.0,253.0,15.757576,1097991.0,-893.8918,-1404.4891,409.0,3.971554279327392,Geography,Northern_Europe
1504,3.0,1099918.0,"Шмелёва, Ирина Викторовна",0.0,0.9990402460098268,Q4525659,Culture.Biography.Biography*,0.0,8459.771617765247,105.0,12.0,208.0,13.838384,1099918.0,-2050.8887,1501.6183,1639.0,2.9971207380294804,Culture,Biography*
1505,4.0,1100145.0,"Пономарёв, Александр Валерьевич",1.0,0.9863731861114502,Q540915,Culture.Biography.Biography*,0.0,3101.0,153.0,6.0,89.0,15.757576,1100145.0,2321.7666,1494.6217,1600.0,3.945492744445801,Culture,Biography*
1506,3.0,1100161.0,Почётный гражданин Москвы,18.0,0.9814634323120116,Q55619373,History_and_Society.Society,233.0,24.16114433046053,111.0,10.0,132.0,13.838384,1100161.0,279.77466,2535.1956,1502.0,2.9443902969360347,History_and_Society,Society
1507,5.0,1100497.0,Ракетные катера проекта 1241,11.0,0.9937201142311096,Q688771,History_and_Society.Military_and_warfare,192.0,44243.23754569124,192.0,5.0,192.0,17.676767,1100497.0,1395.299,-974.3725,1927.0,4.968600571155548,History_and_Society,Military_and_warfare
1508,3.0,1101735.0,"Бренч, Алоиз Алоизович",8.0,0.967909336090088,Q4096320,Culture.Biography.Biography*,15.0,15475.0,102.0,20.0,163.0,13.838384,1101735.0,1709.0287,-2961.437,657.0,2.903728008270264,Culture,Biography*
1509,2.0,1102482.0,"Пудова, Ирина Владимировна",30.0,0.9985088109970092,Q4383353,Culture.Biography.Biography*,208.0,0.0,65.0,10.0,227.0,11.919192,1102482.0,-1776.4712,320.8488200000001,3018.0,1.9970176219940183,Culture,Biography*
1510,1.0,1103981.0,Замок Шамбор,12.0,0.9626831412315368,Q205367,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,34.0,192.0,10.0,1103981.0,1218.0596,972.9095,1270.0,0.9626831412315368,Geography,Europe*
1511,1.0,1106585.0,Мостовая гигантов,21.0,0.9942797422409058,Q106187,Geography.Regions.Europe.Europe*,132.0,0.0,136.0,12.0,0.0,10.0,1106585.0,-3185.2183,-212.75095,1317.0,0.9942797422409058,Geography,Europe*
1512,1.0,1111582.0,"Михайлов, Александр Николаевич (актёр)",8.0,0.9970290064811708,Q4297296,Culture.Biography.Biography*,15.0,0.0,102.0,11.0,163.0,10.0,1111582.0,2287.98,-2822.6934,744.0,0.9970290064811708,Culture,Biography*
1513,4.0,1113180.0,Семь чудес России,16.0,0.21734751760959625,Q1998890,Culture.Media.Media*,18.0,15661.228884030326,125.0,0.0,98.0,15.757576,1113180.0,1771.4660000000001,-1869.5101,2877.0,0.869390070438385,Culture,Media*
1514,2.0,1113630.0,Сказание о невидимом граде Китеже и деве Февронии,23.0,0.9978272914886476,Q1038931,Culture.Performing_arts,192.0,3099.0,192.0,10.0,192.0,11.919192,1113630.0,224.6175,-241.93585,1100.0,1.9956545829772951,Culture,Performing_arts
1515,1.0,1115010.0,Bombardier Q Series,31.0,1.0000100135803225,Q736765,STEM.Engineering,77.0,0.0,0.0,1.0,255.0,10.0,1115010.0,976.8142,-750.70386,2196.0,1.0000100135803225,STEM,Engineering
1516,1.0,1118103.0,Потерянный рай (поэма),38.0,0.7122421860694885,Q28754,Culture.Literature,192.0,0.0,192.0,32.0,192.0,10.0,1118103.0,980.5696,-3998.7393,2161.0,0.7122421860694885,Culture,Literature
1517,7.0,1118139.0,"Максакова, Мария Петровна",18.0,0.9914325475692748,Q4276041,Culture.Biography.Biography*,233.0,6971.938786225968,111.0,10.0,132.0,21.515152,1118139.0,-784.56116,3328.9739,2536.0,6.940027832984923,Culture,Biography*
1518,2.0,1118497.0,Аврора (поезд),41.0,1.0000100135803225,Q4056059,History_and_Society.Society,153.0,0.0,95.0,8.0,155.0,11.919192,1118497.0,-2439.3828,-3138.3496,412.0,2.000020027160645,History_and_Society,Society
1519,1.0,1119317.0,Цветы зла,17.0,0.9553291201591492,Q216578,Culture.Literature,233.0,0.0,134.0,22.0,0.0,10.0,1119317.0,-1037.3938,-2529.706,1108.0,0.9553291201591492,Culture,Literature
1520,10.0,1119661.0,Ренн (футбольный клуб),26.0,0.6859594583511353,Q19509,Culture.Sports,0.0,24227.2381333864,65.0,2.0,253.0,27.272728000000004,1119661.0,-919.7765,-900.06915,2991.0,6.8595945835113525,Culture,Sports
1521,4.0,1120267.0,Гробница Богородицы,12.0,0.6859594583511353,Q968028,Geography.Regions.Asia.Asia*,192.0,0.0,192.0,34.0,192.0,15.757576,1120267.0,1304.0486,1070.701,972.0,2.743837833404541,Geography,Asia*
1522,3.0,1120365.0,"Пугачёва, Валентина Ивановна",39.0,0.9976133108139038,Q4383288,Culture.Biography.Biography*,133.0,7915.164291486509,36.0,3.0,236.0,13.838384,1120365.0,1186.1685,1746.7864,1190.0,2.9928399324417114,Culture,Biography*
1523,1.0,1120915.0,Министерство путей сообщения СССР,18.0,0.38492217659950256,Q11884253,History_and_Society.Society,233.0,0.0,111.0,10.0,132.0,10.0,1120915.0,-5.7024610000000004,2906.7527,239.0,0.38492217659950256,History_and_Society,Society
1524,5.0,1123475.0,"Холм, Иэн",20.0,0.9996640086174012,Q223091,Culture.Biography.Biography*,234.0,106001.50951191556,159.0,29.0,0.0,17.676767,1123475.0,-3505.8027,-1578.6603,1903.0,4.9983200430870065,Culture,Biography*
1525,3.0,1125159.0,"Покровский, Борис Александрович",18.0,0.9890230894088744,Q2221431,Culture.Biography.Biography*,233.0,6197.0,111.0,10.0,132.0,13.838384,1125159.0,-1293.7206,2836.6309,1029.0,2.967069268226623,Culture,Biography*
1526,4.0,1125531.0,"Абреу Оливейра, Андерсон Луис де",24.0,0.9996640086174012,Q484772,Culture.Biography.Biography*,0.0,364.3247193463079,172.0,0.0,0.0,15.757576,1125531.0,873.9698,588.09375,1166.0,3.998656034469605,Culture,Biography*
1527,5.0,1126742.0,Парад суверенитетов,39.0,1.0000100135803225,Q4344831,History_and_Society.Military_and_warfare,133.0,39507.91971013964,36.0,31.0,236.0,17.676767,1126742.0,511.53372,1565.8302,2269.0,5.000050067901612,History_and_Society,Military_and_warfare
1528,2.0,1127311.0,"Трус, Балбес и Бывалый",2.0,0.991162657737732,Q4464511,Culture.Literature,167.0,12384.0,127.0,3.0,0.0,11.919192,1127311.0,-2758.7332,1189.5516,2864.0,1.982325315475464,Culture,Literature
1529,2.0,1133084.0,Нуну Гомеш,24.0,0.9986429810523988,Q193568,Culture.Sports,0.0,3099.0,172.0,0.0,0.0,11.919192,1133084.0,192.89938,398.42786,601.0,1.9972859621047976,Culture,Sports
1530,4.0,1134718.0,РДС-1,8.0,1.0000100135803225,Q586755,History_and_Society.Military_and_warfare,15.0,0.0,102.0,21.0,163.0,15.757576,1134718.0,2361.79,-2804.8787,1354.0,4.00004005432129,History_and_Society,Military_and_warfare
1531,1.0,1135309.0,Антон,19.0,0.8706072568893433,Q35663473,Culture.Linguistics,192.0,0.0,192.0,17.0,192.0,10.0,1135309.0,2256.5796,-786.15125,2339.0,0.8706072568893433,Culture,Linguistics
1532,10.0,1140000.0,Финал Кубка УЕФА 2008,26.0,0.8311530351638794,Q508923,Culture.Sports,0.0,6309.079250572241,65.0,2.0,253.0,27.272728000000004,1140000.0,-1946.5072,-969.0581,1226.0,8.311530351638794,Culture,Sports
1533,5.0,1140679.0,Абердин (футбольный клуб),26.0,0.9344051480293274,Q187326,Culture.Sports,0.0,1164.9630986301545,65.0,2.0,253.0,17.676767,1140679.0,-1469.3683,-2066.4685,650.0,4.672025740146637,Culture,Sports
1534,1.0,1142026.0,"Лозница, Сергей Владимирович",9.0,0.9965265989303588,Q2096927,Culture.Biography.Biography*,0.0,0.0,127.0,13.0,150.0,10.0,1142026.0,3061.8875,799.2533599999997,2390.0,0.9965265989303588,Culture,Biography*
1535,1.0,1147352.0,"Центральный (стадион, Новороссийск)",29.0,0.9706977605819702,Q4504244,Culture.Sports,182.0,0.0,168.0,4.0,0.0,10.0,1147352.0,1691.0752,379.2945,510.0,0.9706977605819702,Culture,Sports
1536,1.0,1150534.0,"Фукуа, Антуан",32.0,1.0000100135803225,Q465139,Culture.Biography.Biography*,192.0,0.0,192.0,38.0,192.0,10.0,1150534.0,-795.553,714.2348,3294.0,1.0000100135803225,Culture,Biography*
1537,1.0,1154882.0,"Штерн, Григорий Михайлович",27.0,0.9855064153671264,Q2391510,Culture.Biography.Biography*,192.0,0.0,192.0,22.0,192.0,10.0,1154882.0,-1015.8561,293.00815,1162.0,0.9855064153671264,Culture,Biography*
1538,15.0,1157260.0,Футбольные клубы России в еврокубках,26.0,0.8221991658210754,Q4493697,Culture.Sports,0.0,56119.60739762213,65.0,2.0,253.0,36.868687,1157260.0,-1976.4415,-414.6841,1472.0,12.332987487316132,Culture,Sports
1539,1.0,1158545.0,"Гаркуша, Евгения Александровна",39.0,0.9947898983955384,Q4144403,Culture.Biography.Biography*,133.0,0.0,36.0,3.0,236.0,10.0,1158545.0,905.1048,1567.1244,627.0,0.9947898983955384,Culture,Biography*
1540,3.0,1158647.0,Новая волна (конкурс),21.0,0.4063222279548645,Q2304946,Geography.Regions.Europe.Europe*,132.0,9469.57722975197,136.0,12.0,0.0,13.838384,1158647.0,-3237.072,-608.058,6659.0,1.2189666838645934,Geography,Europe*
1541,4.0,1164235.0,Битва за Дьеп,20.0,0.9926641583442688,Q270517,History_and_Society.Military_and_warfare,234.0,7132.390006386831,159.0,29.0,0.0,15.757576,1164235.0,-3204.5042,-2206.4944,654.0,3.970656633377075,History_and_Society,Military_and_warfare
1542,1.0,1165034.0,Кубанский казачий хор,2.0,0.6076731681823729,Q2473266,History_and_Society.Society,167.0,0.0,127.0,3.0,0.0,10.0,1165034.0,-2403.1177,796.4609,1031.0,0.6076731681823729,History_and_Society,Society
1543,4.0,1167046.0,Иж-2126,14.0,0.8519628047943115,Q1230026,History_and_Society.Transportation,82.0,0.0,134.0,15.0,0.0,15.757576,1167046.0,-1964.0204,-51.39980300000001,2656.0,3.407851219177246,History_and_Society,Transportation
1544,1.0,1169621.0,"Тимакова, Наталья Александровна",7.0,0.9964163899421692,Q4457316,Culture.Biography.Biography*,192.0,0.0,192.0,10.0,192.0,10.0,1169621.0,2542.4885,-427.75442999999996,8161.0,0.9964163899421692,Culture,Biography*
1545,3.0,1185102.0,Волонтёрство,41.0,0.2942249774932861,Q188844,History_and_Society.Society,153.0,3338.068213768732,95.0,8.0,155.0,13.838384,1185102.0,-1657.1543,-2833.2415,6573.0,0.8826749324798582,History_and_Society,Society
1546,11.0,1190652.0,"Михайло Ломоносов (фильм, 1986)",8.0,0.9748311638832092,Q15270765,Culture.Media.Media*,15.0,51187.28161225358,102.0,11.0,163.0,29.19192,1190652.0,1595.5608,-2841.245,1864.0,10.723142802715302,Culture,Media*
1547,26.0,1193521.0,Высший дивизион Нидерландов по футболу,24.0,0.839743971824646,Q167541,Culture.Sports,0.0,75002.32779174246,172.0,0.0,0.0,57.979797,1193521.0,-763.75385,1061.4056,1528.0,21.833343267440796,Culture,Sports
1548,1.0,1194254.0,"Исраилов, Хасан",14.0,0.9770326614379884,Q2011833,Culture.Biography.Biography*,82.0,0.0,134.0,1.0,0.0,10.0,1194254.0,-2839.8757,123.45408,604.0,0.9770326614379884,Culture,Biography*
1549,1.0,1206449.0,"Маликова, Екатерина Геннадьевна",39.0,0.9986429810523988,Q4277765,Culture.Biography.Biography*,133.0,0.0,36.0,3.0,236.0,10.0,1206449.0,653.6323,1856.2008,1300.0,0.9986429810523988,Culture,Biography*
1550,2.0,1209648.0,"Копп, Владислав Владимирович",16.0,0.994455099105835,Q4232378,Culture.Biography.Biography*,18.0,3099.0,125.0,10.0,98.0,11.919192,1209648.0,1674.5718,-1704.7485,1202.0,1.98891019821167,Culture,Biography*
1551,8.0,1210808.0,"Бабкин, Сергей Николаевич",1.0,0.9755869507789612,Q4074470,Culture.Biography.Biography*,0.0,103351.43955087649,153.0,6.0,89.0,23.434343,1210808.0,1879.2438,1693.2338,2295.0,7.8046956062316895,Culture,Biography*
1552,1.0,1212421.0,Бригадный подряд (группа),18.0,0.6791887283325195,Q277267,Culture.Biography.Biography*,233.0,0.0,111.0,10.0,132.0,10.0,1212421.0,-722.9775,3046.7642,2392.0,0.6791887283325195,Culture,Biography*
1553,2.0,1212929.0,Ту-142,13.0,0.946606695652008,Q616426,History_and_Society.Transportation,192.0,3099.0,192.0,15.0,192.0,11.919192,1212929.0,-240.46822000000003,-1942.8594,5587.0,1.893213391304016,History_and_Society,Transportation
1554,2.0,1213376.0,"Мейер, Дина",15.0,1.0000100135803225,Q231438,Culture.Biography.Biography*,192.0,0.0,192.0,13.0,192.0,11.919192,1213376.0,1064.4021,-1862.5425,1812.0,2.000020027160645,Culture,Biography*
