,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
3400,10.0,25345109.0,1982 Cotton Bowl Classic,0.9995794296264648,Q4580373,Culture.Sports,190.0,4973.2538569426315,119.0,4.0,60.0,20.961538,-7.715632,13.131872,456.0,1541.0,0.29591174561972744,Sports,Culture,4558.08219909668,2738319.0239245,0.0016645548452437564
3401,6.0,25373389.0,Maurkice Pouncey,1.0000100135803225,Q3852760,Culture.Sports,0.0,3727.476267501476,155.0,6.0,69.0,16.089745,5.291256400000001,-1.1392953000000001,459.0,1572.0,0.2919847328244275,Sports,Culture,2754.027577400209,1803406.2095849141,0.0015271254821918887
3402,5.0,25413171.0,Mike Pouncey,0.9981998205184937,Q3857446,Culture.Sports,0.0,15307.118527445171,155.0,6.0,69.0,14.871795,7.766192,-7.002267,459.0,1572.0,0.2919847328244275,Sports,Culture,2290.868588089943,1803406.2095849141,0.0012703009316005554
3403,1.0,25428765.0,Liberty Flames basketball,0.9947898983955384,Q6541717,Culture.Sports,0.0,0.0,155.0,6.0,69.0,10.0,17.699764000000005,-2.9369977,459.0,1572.0,0.2919847328244275,Sports,Culture,456.60856336355215,1803406.2095849141,0.00025319229851639954
3404,13.0,25435758.0,Scott DesJarlais,0.9994907379150392,Q2260839,History_and_Society.Politics_and_government,225.0,1583.9288931446536,71.0,3.0,228.0,24.615385,-2.7706506,-3.2914547999999995,125.0,1117.0,0.11190689346463742,Politics_and_government,History_and_Society,1624.1724491119387,102811.61963655801,0.015797557268851854
3405,1.0,25437340.0,British Museum (disambiguation),0.15611489117145538,Q4970359,STEM.STEM*,154.0,0.0,102.0,2.0,134.0,10.0,18.326710000000002,9.402252,60.0,730.0,0.0821917808219178,STEM*,STEM,9.366893470287325,16224.033187754452,0.0005773467892901779
3406,9.0,25457195.0,Adam Forshaw,0.9511522054672241,Q4492089,Culture.Sports,145.0,55109.15041212173,163.0,22.0,0.0,19.74359,-22.34796,-23.825047,353.0,1382.0,0.25542691751085383,Sports,Culture,3021.8105567693706,619966.7926466167,0.004874149055418543
3407,17.0,25467975.0,Karolína Plíšková,0.9914325475692748,Q289365,Culture.Sports,192.0,19084.052073779043,192.0,27.0,192.0,29.487178999999998,-3.0104876,11.724811,85.0,399.0,0.21303258145363407,Sports,Culture,1432.620031237602,33783.33191408217,0.04240612012104205
3408,7.0,25468704.0,Andy Halliday,0.9987257122993468,Q4760757,Culture.Sports,145.0,32424.68027532065,163.0,22.0,0.0,17.307693,-4.087987399999999,22.28066,353.0,1382.0,0.25542691751085383,Sports,Culture,2467.8512350916862,619966.7926466167,0.00398061842079721
3409,2.0,25476777.0,List of Iowa State Cyclones head football coaches,0.1520422399044037,Q6574398,Culture.Sports,190.0,3.5065205252705263,119.0,4.0,60.0,11.217949,13.009134,5.3636349999999995,456.0,1541.0,0.29591174561972744,Sports,Culture,138.66252279281616,2738319.0239245,5.0637826192394504e-05
3410,1.0,25483985.0,Blizzard (film),0.9914325475692748,Q3595729,Culture.Media.Media*,97.0,0.0,136.0,32.0,0.0,10.0,-9.426464,9.639526,46.0,533.0,0.08630393996247655,Media*,Culture,45.60589718818664,11764.587132044137,0.003876540389927178
3411,2.0,25490000.0,Colin Clark (filmmaker),0.13661839067935946,Q773637,Culture.Media.Media*,65.0,24.40000000000001,15.0,0.0,255.0,11.217949,-23.105282,-0.61823505,281.0,2551.0,0.11015288122304978,Media*,Culture,76.77953556180002,347450.98869378865,0.0002209794706598646
3412,3.0,25492844.0,Deshaun Thomas,0.9990094900131226,Q5264155,Culture.Sports,192.0,5296.0,192.0,33.0,192.0,12.435898,17.361639,7.10602,43.0,156.0,0.2756410256410257,Sports,Culture,128.87222421169278,4335.763519890606,0.029723074983329423
3413,4.0,25496814.0,Super Saturday,0.6297846436500549,Q1523556,STEM.STEM*,97.0,24495.819618188452,136.0,32.0,0.0,13.653847,12.483613,-2.88919,25.0,533.0,0.04690431519699812,STEM*,STEM,62.97846436500549,11764.587132044137,0.005353223505265737
3414,3.0,25497369.0,Johnriel Casimero,0.9919480085372924,Q3078771,Culture.Sports,0.0,47610.0,122.0,11.0,154.0,12.435898,24.948442,6.68927,34.0,745.0,0.04563758389261745,Sports,Culture,101.17869687080379,25408.32394988835,0.00398210826776114
3415,24.0,25569044.0,2010 World Junior Ice Hockey Championships rosters,0.4610267877578736,Q4618933,Culture.Sports,156.0,3202.752209762378,77.0,8.0,187.0,38.01282,7.6786194000000005,-17.415197,95.0,469.0,0.2025586353944563,Sports,Culture,1051.141076087952,54796.726647481315,0.01918255232379408
3416,7.0,25660774.0,Robert O. Work,0.13661839067935946,Q7348126,History_and_Society.Politics_and_government,225.0,344.1378066112432,71.0,3.0,228.0,17.307693,14.449527999999999,21.533087,125.0,1117.0,0.11190689346463742,Politics_and_government,History_and_Society,119.5410918444395,102811.61963655801,0.001162719664051794
3417,5.0,25668821.0,Paul Klee Notebooks,0.16452647745609286,Q7151804,STEM.STEM*,28.0,0.25,127.0,2.0,89.0,14.871795,-13.677776000000001,-18.560314,60.0,730.0,0.0821917808219178,STEM*,STEM,49.35794323682786,16224.033187754452,0.003042273315496061
3418,26.0,25702751.0,List of IIHF World Under-20 Championship players for Canada,0.13297423720359802,Q6573772,Culture.Sports,156.0,6224.243827468929,77.0,8.0,187.0,40.44872,16.337547,11.070600500000001,95.0,469.0,0.2025586353944563,Sports,Culture,328.4463658928871,54796.726647481315,0.005993904855044545
3419,1.0,25713949.0,Shyama (film),0.9615437984466552,Q15072124,Culture.Media.Media*,192.0,0.0,192.0,35.0,192.0,10.0,-11.150611999999999,18.412388,43.0,267.0,0.16104868913857678,Media*,Culture,41.34638333320617,6084.3186881542215,0.006795565034044803
3420,6.0,25726999.0,Frank Ifield,0.6791887283325195,Q1354614,Culture.Media.Media*,65.0,553278.9320241589,15.0,0.0,255.0,16.089745,21.703516,16.426052,281.0,2551.0,0.11015288122304978,Media*,Culture,1145.112195968628,347450.98869378865,0.0032957517268077897
3421,10.0,25728171.0,Matthew Ebden,0.9241518378257751,Q515677,Culture.Sports,192.0,25926.57736036794,192.0,27.0,192.0,20.961538,18.481594,-10.100475,85.0,399.0,0.21303258145363407,Sports,Culture,785.5290621519089,33783.33191408217,0.023251971242791204
3422,32.0,25733189.0,List of Royal Variety Performances,0.1259327530860901,Q6596000,Culture.Media.Media*,65.0,942355.65420599,15.0,0.0,255.0,47.756413,22.313215,-10.044723,281.0,2551.0,0.11015288122304978,Media*,Culture,1132.387315750122,347450.98869378865,0.003259128201094584
3423,3.0,25747859.0,Caroline Brady,0.983095109462738,Q2665013,Culture.Media.Media*,232.0,2647.5,146.0,14.0,0.0,12.435898,16.679234,-6.6374764000000015,45.0,263.0,0.17110266159695814,Media*,Culture,132.7178397774696,6839.498458497226,0.019404615789127663
3424,1.0,25763370.0,Bill Kaulitz,0.546748161315918,Q155041,Culture.Media.Media*,232.0,0.0,108.0,0.0,146.0,10.0,-23.310322,-8.629973,281.0,2551.0,0.11015288122304978,Media*,Culture,153.63623332977298,347450.98869378865,0.0004421810221561171
3425,5.0,25805645.0,Mark Hertling,0.9859463572502136,Q6768014,History_and_Society.Military_and_warfare,225.0,805.9494564279007,71.0,3.0,228.0,14.871795,15.129601000000001,-24.03458,54.0,1117.0,0.048343777976723366,Military_and_warfare,History_and_Society,266.2055164575577,102811.61963655801,0.002589255158109577
3426,8.0,25807172.0,Bobby Green (fighter),0.9991540908813475,Q4935065,Culture.Sports,175.0,967.5047685411133,145.0,17.0,0.0,18.525642,-13.021227,6.001165,157.0,1415.0,0.11095406360424027,Sports,Culture,1254.9375381469724,214134.4482901916,0.005860512160314818
3427,2.0,25816336.0,Florence Green,0.7310686111450195,Q236962,History_and_Society.Military_and_warfare,95.0,7046.666666666933,73.0,0.0,199.0,11.217949,-6.894926,-17.673835999999994,72.0,2551.0,0.02822422579380635,Military_and_warfare,History_and_Society,105.2738800048828,347450.98869378865,0.00030298915078829015
3428,9.0,25819624.0,Whale conservation,0.14415885508060455,Q7990567,STEM.STEM*,192.0,5814.167429354519,192.0,30.0,192.0,19.74359,-20.408754000000002,-3.426969,17.0,166.0,0.10240963855421686,STEM*,STEM,22.056304827332497,1840.1725204586985,0.011985998368150036
3429,5.0,25828484.0,Tim Ream,0.9986429810523988,Q716113,Culture.Sports,145.0,370265.7880994528,163.0,22.0,0.0,14.871795,-1.3492883,13.4066515,353.0,1382.0,0.25542691751085383,Sports,Culture,1762.6048615574841,619966.7926466167,0.002843063342204161
3430,2.0,25833749.0,List of Misfits characters,0.59267657995224,Q2055714,Culture.Media.Media*,192.0,124111.44840710305,192.0,29.0,192.0,11.217949,-21.422575,-18.261522,54.0,187.0,0.2887700534759358,Media*,Culture,64.00907063484192,51344.69522687793,0.0012466540185310992
3431,3.0,25919315.0,Anastasiya Kuzmina,0.91965252161026,Q229640,Culture.Sports,97.0,30490.867980995718,136.0,32.0,0.0,12.435898,21.560055,12.483083,19.0,533.0,0.035647279549718566,Sports,Culture,52.42019373178482,11764.587132044137,0.004455761442660728
3432,3.0,25931840.0,Greg Cunningham,0.994455099105835,Q456581,Culture.Sports,145.0,32264.915450377724,163.0,22.0,0.0,12.435898,6.8899016,-24.068497,353.0,1382.0,0.25542691751085383,Sports,Culture,1053.1279499530792,619966.7926466167,0.0016986844496256206
3433,1.0,25942814.0,Denise Ilitch,0.996837317943573,Q5257683,Culture.Biography.Biography*,240.0,0.0,174.0,17.0,0.0,10.0,-24.147722,-8.342547,206.0,1415.0,0.14558303886925794,Biography*,Culture,0.0,214134.4482901916,0.0
3434,5.0,25951989.0,John Millman,0.997120440006256,Q2152388,Culture.Sports,192.0,3.8940242763772175,192.0,27.0,192.0,14.871795,-17.761978,18.306535999999998,85.0,399.0,0.21303258145363407,Sports,Culture,423.77618700265884,33783.33191408217,0.012543942914819865
3435,1.0,25954897.0,Manmadan Ambu,0.9931061863899232,Q3286029,Culture.Media.Media*,192.0,0.0,192.0,35.0,192.0,10.0,15.898959,-18.161260000000002,43.0,267.0,0.16104868913857678,Media*,Culture,42.7035660147667,6084.3186881542215,0.007018627426256914
3436,3.0,25965217.0,The Tall Target,0.989681839942932,Q3223175,Culture.Media.Media*,34.0,21153.292971646253,94.0,13.0,176.0,12.435898,2.0289509999999997,-20.829887,22.0,738.0,0.029810298102981032,Media*,Culture,65.3190014362335,50125.81150312722,0.0013031011264956465
3437,10.0,25978281.0,Patrick Simmons,0.6791887283325195,Q132506,Culture.Media.Media*,192.0,0.25,192.0,34.0,192.0,20.961538,12.905992999999999,-13.217097,55.0,256.0,0.21484375,Media*,Culture,373.55380058288574,16891.271451354027,0.02211519728746892
3438,16.0,25984137.0,Don Martindale,0.7310686111450195,Q5293077,Culture.Sports,0.0,21159.758875913813,155.0,6.0,69.0,28.269232000000002,-16.506062,-2.9412982000000003,459.0,1572.0,0.2919847328244275,Sports,Culture,5368.9678802490225,1803406.2095849141,0.0029771262024681547
3439,3.0,26050395.0,Tarjei Bø,0.998876452445984,Q120479,Culture.Sports,97.0,0.0,136.0,32.0,0.0,12.435898,5.1071196,16.660326,19.0,533.0,0.035647279549718566,Sports,Culture,56.9359577894211,11764.587132044137,0.004839605261993439
3440,1.0,26178713.0,Music for Millions,0.9732507467269896,Q1955024,Culture.Media.Media*,34.0,0.0,94.0,38.0,176.0,10.0,21.259686,-3.1262748,111.0,689.0,0.16110304789550073,Media*,Culture,108.03083288669585,46722.75220773369,0.002312167579649006
3441,46.0,26186877.0,2010 NCAA Division I FBS football season,0.9970290064811708,Q2948737,Culture.Sports,190.0,110808.77712310519,119.0,4.0,60.0,64.80769000000001,13.971792,-16.53189,456.0,1541.0,0.29591174561972744,Sports,Culture,20913.68043994904,2738319.0239245,0.007637415603232381
3442,3.0,26187970.0,Valery Leontiev,0.6076731681823729,Q32927,Culture.Media.Media*,192.0,21172.0,192.0,28.0,192.0,12.435898,-18.617119,22.051035,26.0,281.0,0.09252669039145907,Media*,Culture,47.398507118225076,9852.090358123183,0.004811010191268126
3443,3.0,26202219.0,Jean-Baptiste (songwriter),0.348655104637146,Q4144409,Culture.Media.Media*,240.0,10590.0,174.0,17.0,0.0,12.435898,11.531342,21.254068,163.0,1415.0,0.11519434628975266,Media*,Culture,170.49234616756442,214134.4482901916,0.0007961929877649387
3444,1.0,26227917.0,Lucy Bronze,0.993317186832428,Q6698219,Culture.Sports,240.0,0.0,174.0,17.0,0.0,10.0,17.800596,0.16592571,157.0,1415.0,0.11095406360424027,Sports,Culture,155.9507983326912,214134.4482901916,0.0007282844940546379
3445,1.0,26247011.0,Umpire Decision Review System,0.9942797422409058,Q3520956,Culture.Sports,0.0,0.0,89.0,21.0,234.0,10.0,-9.812511,5.014442,147.0,566.0,0.2597173144876325,Sports,Culture,146.15912210941315,101160.12884266676,0.0014448293392027294
3446,14.0,26256606.0,Ed Henry,0.9715740084648132,Q5334933,Culture.Media.Media*,225.0,155033.6702307395,71.0,3.0,228.0,25.833334,4.7809906,-1.4713996999999999,83.0,1117.0,0.07430617726051925,Media*,Culture,1128.968997836113,102811.61963655801,0.010980947502111637
3447,14.0,26289572.0,Scott Hanson,0.13661839067935946,Q7436464,Culture.Sports,0.0,2679.144401026351,155.0,6.0,69.0,25.833334,23.400658,-15.232757999999999,459.0,1572.0,0.2919847328244275,Sports,Culture,877.909778505564,1803406.2095849141,0.000486806452056983
3448,7.0,26412082.0,Jen Psaki,0.26285186409950256,Q12066523,History_and_Society.Politics_and_government,225.0,5715.237784535914,71.0,3.0,228.0,17.307693,-19.799719,4.38842,125.0,1117.0,0.11190689346463742,Politics_and_government,History_and_Society,229.99538108706474,102811.61963655801,0.002237056296750357
3449,1.0,26441126.0,Claude Heater,0.8670457601547241,Q5128880,Culture.Media.Media*,192.0,0.0,192.0,0.0,192.0,10.0,-2.4964097,-7.4575057000000005,281.0,2551.0,0.11015288122304978,Media*,Culture,243.63985860347748,347450.98869378865,0.000701220795253512
3450,4.0,26492082.0,The Only Exception,0.9841036200523376,Q2552858,Culture.Media.Media*,192.0,0.0,192.0,17.0,192.0,13.653847,22.507412,10.0418,163.0,1415.0,0.11519434628975266,Media*,Culture,641.6355602741241,214134.4482901916,0.002996414474165268
3451,2.0,26522464.0,Pat Walshe,0.11280541121959685,Q3897558,Culture.Media.Media*,34.0,0.0,94.0,38.0,176.0,11.217949,-10.849173,5.1670237,111.0,689.0,0.16110304789550073,Media*,Culture,25.0428012907505,46722.75220773369,0.0005359872890066039
3452,4.0,26535791.0,Missy Franklin Johnson,0.9867871999740601,Q117867,Culture.Sports,192.0,26466.0,192.0,24.0,192.0,13.653847,7.591545599999999,8.516309,16.0,278.0,0.05755395683453238,Sports,Culture,63.154380798339844,9370.07292751968,0.006740009526804956
3453,4.0,26571146.0,Gian Villante,0.9959398508071899,Q5558041,Culture.Sports,175.0,83.86142378326316,145.0,17.0,0.0,13.653847,-8.4603195,4.5416317,157.0,1415.0,0.11095406360424027,Sports,Culture,625.4502263069154,214134.4482901916,0.0029208295596573762
3454,16.0,26599826.0,NFL RedZone,0.9669240117073059,Q18152900,Culture.Sports,0.0,15446.58858494309,155.0,6.0,69.0,28.269232000000002,14.996773000000001,-20.651417000000002,459.0,1572.0,0.2919847328244275,Sports,Culture,7101.0899419784555,1803406.2095849141,0.003937598697529658
3455,1.0,26632998.0,The Extraordinary Adventures of Adèle Blanc-Sec (film),0.9879562258720398,Q380349,Culture.Media.Media*,192.0,0.0,192.0,3.0,192.0,10.0,5.6043415,5.4343980000000025,83.0,1117.0,0.07430617726051925,Media*,Culture,82.00036674737929,102811.61963655801,0.0007975787857175379
3456,11.0,26636178.0,Men in Black (franchise),0.9626831412315368,Q6816260,Culture.Media.Media*,192.0,5177.034408602149,192.0,3.0,192.0,22.179489999999998,-8.6483555,-13.899551,83.0,1117.0,0.07430617726051925,Media*,Culture,878.929707944393,102811.61963655801,0.008548933584077701
3457,1.0,26655950.0,Well Done Abba,0.984585464000702,Q16255296,Culture.Media.Media*,192.0,0.0,192.0,35.0,192.0,10.0,0.91486704,7.998804,43.0,267.0,0.16104868913857678,Media*,Culture,42.33717495203019,6084.3186881542215,0.006958408512436728
3458,19.0,26656172.0,The Pandorica Opens,1.0000100135803225,Q2669002,Culture.Media.Media*,192.0,2513.878372342267,192.0,29.0,192.0,31.92307700000001,17.693939999999994,4.624007700000001,54.0,187.0,0.2887700534759358,Media*,Culture,1026.0102739334109,51344.69522687793,0.01998279022593779
3459,1.0,26656355.0,Liverpool–Manchester Megalopolis,0.20182321965694427,Q6658671,History_and_Society.Politics_and_government,240.0,0.0,174.0,17.0,0.0,10.0,-20.53829,-15.650566,13.0,1415.0,0.009187279151943464,Politics_and_government,History_and_Society,2.623701855540276,214134.4482901916,1.2252591194410145e-05
3460,3.0,26695384.0,Praja,0.9867871999740601,Q7238120,Culture.Media.Media*,192.0,10591.0,192.0,35.0,192.0,12.435898,-5.526462,23.342766,43.0,267.0,0.16104868913857678,Media*,Culture,127.2955487966537,6084.3186881542215,0.0209219068429946
3461,1.0,26740541.0,"Twin Peaks, California",0.9770326614379884,Q7858249,Geography.Regions.Americas.North_America,192.0,0.0,192.0,28.0,192.0,10.0,5.798301,-24.06425,19.0,281.0,0.06761565836298933,North_America,Geography,0.0,9852.090358123183,0.0
3462,3.0,26748612.0,Olomana (locomotive),0.9961855411529541,Q7088509,History_and_Society.Transportation,192.0,0.0,192.0,24.0,192.0,12.435898,14.536674,3.4268300000000003,33.0,278.0,0.11870503597122302,Transportation,History_and_Society,98.62236857414244,9370.07292751968,0.010525250906478104
3463,1.0,26762013.0,North-West University,0.9836069941520692,Q1998811,History_and_Society.Education,54.0,0.0,159.0,18.0,0.0,10.0,-20.728725,0.70620245,2.0,958.0,0.0020876826722338203,Education,History_and_Society,1.9672139883041384,1415492.8940436097,1.3897731289094914e-06
3464,5.0,26774525.0,Denny Seiwell,0.585111141204834,Q3023232,Culture.Media.Media*,192.0,0.0,192.0,35.0,192.0,14.871795,6.1783333,21.436155,43.0,267.0,0.16104868913857678,Media*,Culture,125.79889535903929,6084.3186881542215,0.02067592146413397
3465,15.0,26783712.0,Oka Oori Katha,0.8267217874526978,Q3233701,Culture.Media.Media*,192.0,2.0000000000000004,192.0,28.0,192.0,27.051283,-8.901146,-23.196957,26.0,281.0,0.09252669039145907,Media*,Culture,322.4214971065521,9852.090358123183,0.032726201789319884
3466,8.0,26812674.0,Luke Ayling,0.9416641592979432,Q10502548,Culture.Sports,145.0,2646.9,163.0,22.0,0.0,18.525642,-12.047587,13.278575,353.0,1382.0,0.25542691751085383,Sports,Culture,2659.259585857392,619966.7926466167,0.004289358103367287
3467,1.0,26900748.0,Treasure Hunt (1952 film),0.9748311638832092,Q7836684,Culture.Media.Media*,65.0,0.0,15.0,0.0,255.0,10.0,-0.81875694,19.107058,281.0,2551.0,0.11015288122304978,Media*,Culture,273.92755705118185,347450.98869378865,0.0007883919343012615
3468,1.0,26977557.0,Air travel disruption after the 2010 Eyjafjallajökull eruption,0.59267657995224,Q933198,STEM.STEM*,97.0,0.0,136.0,32.0,0.0,10.0,24.84613,-19.230516,25.0,533.0,0.04690431519699812,STEM*,STEM,14.816914498806,11764.587132044137,0.001259450445009498
3469,2.0,27001989.0,Lost Hearts,0.8872146010398865,Q6684042,Culture.Media.Media*,192.0,20884.26784082576,192.0,23.0,192.0,11.217949,-9.443371,-21.827545,81.0,419.0,0.19331742243436756,Media*,Culture,143.72876536846158,20525.82146924734,0.007002339252721365
3470,1.0,27003119.0,"Lakewood, California",0.9961855411529541,Q838757,Geography.Regions.Americas.North_America,0.0,0.0,155.0,6.0,69.0,10.0,12.986983,-22.271063,463.0,1572.0,0.294529262086514,North_America,Geography,0.0,1803406.2095849141,0.0
3471,5.0,27022965.0,Air raid offense,0.2942249774932861,Q4698366,STEM.STEM*,190.0,1008.7156573809303,119.0,4.0,60.0,14.871795,-17.286697,3.2252517000000003,40.0,1541.0,0.025957170668397145,STEM*,STEM,58.84499549865722,2738319.0239245,2.1489459403573014e-05
3472,9.0,27090320.0,Sherrick McManis,0.9841036200523376,Q3481974,Culture.Sports,0.0,679.9891478914092,155.0,6.0,69.0,19.74359,3.5385265,19.585247,459.0,1572.0,0.2919847328244275,Sports,Culture,4065.3320544362073,1803406.2095849141,0.0022542519998153465
3473,1.0,27106170.0,Tameka Foster,0.1097157895565033,Q3788039,Culture.Visual_arts.Visual_arts*,240.0,0.0,174.0,17.0,0.0,10.0,-21.222260000000002,0.75382423,26.0,1415.0,0.018374558303886925,Visual_arts*,Culture,2.8526105284690857,214134.4482901916,1.3321586280238634e-05
