,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
929114,Amélie Élie,12.903226,255,42,47,16.626656,-21.45607,929114,2,1,0.0,Q2844782
932673,Biomimétisme,10.0,60,163,0,-5.563279,22.040646,932673,1,4,0.0,Q1145644
942782,Muriel Mayette-Holtz,18.709677,0,168,183,-11.709603,-9.034845,942782,4,5,6623.491828064541,Q3328126
943963,Énergie solaire photovoltaïque,10.0,0,126,172,-2.717112,24.534523,943963,1,11,0.0,Q192127
944500,Olympus Mons,12.903226,192,192,192,-9.577229,12.994518,944500,2,24,1117.0,Q520
950368,Keiko Kishi,12.903226,255,42,47,22.419249,17.575066,950368,2,1,0.0,Q3098335
956600,Hôtel Lutetia,10.0,0,126,172,9.106906,1.5546253,956600,1,11,0.0,Q1515595
956955,Philippe Lioret,12.903226,114,121,10,-21.976357,-10.595165,956955,2,1,1117.0,Q742799
957715,Alexandra Lorska,10.0,0,157,116,19.121437,-24.339933,957715,1,21,0.0,Q2833295
968412,Alain Belmondo,21.612904,0,168,183,-9.940389,21.599222,968412,5,5,19416.973138715406,Q2829544
968712,George Hamilton (acteur),10.0,255,42,47,-12.052164,12.387072,968712,1,1,0.0,Q359416
972377,Shanksville,50.64516,153,96,160,-15.038724,12.261568,972377,15,16,23.664062625387214,Q648503
975888,Bob Bryan,21.612904,0,164,49,-16.079332,0.6476177,975888,5,14,2645.4324555273924,Q53340
978050,Lola Albright,15.806452,0,168,183,-11.28011,-17.0994,978050,3,21,1583.0652229174304,Q434129
979463,Amanishakhéto,10.0,0,134,74,12.665162,17.796305,979463,1,19,0.0,Q275888
985117,Équipe de Gibraltar de football,36.129032,235,94,0,-14.6908455,11.219412,985117,10,3,4545.280155691946,Q583626
985254,Sofia Kovalevskaïa,10.0,0,126,172,-11.193709,-20.607594,985254,1,11,0.0,Q184535
986819,Équipe du Kosovo de football,30.32258,235,94,0,-2.571613,-13.058799,986819,8,3,2491.1137879664184,Q113143
987617,Ground zero,21.612904,153,96,160,-11.696605,10.496468,987617,5,16,11.61851229367465,Q685332
990110,Enrico Chiesa,10.0,0,148,245,13.942346,23.73913,990110,1,15,0.0,Q345026
995516,Parti de gauche (Suède),30.32258,175,95,13,-7.0210857,-8.644067,995516,8,13,0.0,Q110837
1005578,Franck Sauzée,15.806452,54,124,233,-0.40107307,13.653004,1005578,3,7,1117.0,Q516192
1007547,Ouragan Florence (2006),12.903226,192,192,192,-10.924029,5.066775,1007547,2,13,12.866666666666664,Q1192241
1010749,Bataillon Saint Patrick,12.903226,60,163,0,1.9650979,6.9952626,1010749,2,13,2612.7241563218217,Q1546864
1010874,François Trinh-Duc,18.709677,0,160,220,-1.6421245,-18.343098,1010874,4,23,1.176190476190476,Q2735105
1017343,Équipe de France de volley-ball,27.419353,41,139,0,16.071829,-19.587496,1017343,7,8,6681.333333333334,Q1450705
1022279,Faudel,27.419353,0,157,116,1.0282053,-9.469154,1022279,7,21,1.6186868686868685,Q741850
1023432,Morgan Parra,24.516129,0,160,220,15.208563,-18.655664,1023432,6,23,10.869047619047612,Q2464963
1023484,Ziad Jarrah,41.935482,153,96,160,21.707294,-13.2595415,1023484,12,16,0.6150793650793651,Q198290
1026056,Mathieu Sapin,18.709677,193,77,88,21.344748,-24.11613,1026056,4,9,10439.893634590568,Q1908650
1037824,Chrétiens-démocrates (Suède),30.32258,175,95,13,9.303381,-13.63951,1037824,8,13,0.0,Q213654
1040620,Gil Delamare,12.903226,0,168,183,20.268661,16.477089,1040620,2,5,0.0,Q3105522
1043856,Ken Takakura,15.806452,255,42,47,-10.146402,-16.65844,1043856,3,1,1.5,Q741184
1043872,Dzerjinsk (Russie),10.0,152,129,0,-14.483166,1.3957967,1043872,1,6,0.0,Q76493
1047115,Karoline Herfurth,10.0,0,168,183,24.269829,15.913523,1047115,1,5,0.0,Q61099
1051909,Histoire des sous-marins,12.903226,192,192,192,-2.7155676,-19.269115,1051909,2,18,2232.0,Q1153630
1056006,Giancarlo Giannini,12.903226,114,121,10,-11.152698,-8.406584,1056006,2,0,20.410507036822825,Q315258
1057650,Corinne Diacre,24.516129,54,124,233,3.8604522,-12.049102,1057650,6,7,0.5,Q1132878
1058051,Ronny Cox,10.0,253,0,107,15.279659,-18.623379,1058051,1,22,0.0,Q39989
1061242,Brian Keith,21.612904,255,42,47,22.246786,-11.044057,1061242,5,1,11280.460323419287,Q710862
1062815,Jules Naudet,12.903226,153,96,160,16.70023,-12.413504,1062815,2,16,0.0,Q14629988
1065431,Julie Ferrier,10.0,0,134,74,-17.028385,-5.1134095,1065431,1,9,0.0,Q966378
1069090,Robert Morley,10.0,114,121,10,1.2749141,-7.012433,1069090,1,1,0.0,Q965379
1069736,Dominique Davray,12.903226,0,134,135,-2.5495763,-19.279465,1069736,2,12,6996.314305139303,Q2373976
1076110,Marianne James,21.612904,235,44,170,-23.23066,24.62253,1076110,5,20,15641.501704479699,Q1896838
1082083,Tammy Wynette,10.0,253,0,107,-0.3274485,-23.62532,1082083,1,22,0.0,Q234017
1084186,Carte blanche (album),33.225807,0,157,116,9.607615,-7.098728,1084186,9,21,3.635353535353535,Q2940473
1085503,Bernard Mabille (humoriste),10.0,60,163,0,21.869835,0.09279036,1085503,1,2,0.0,Q2898261
1098125,Lucie Arnaz,10.0,253,0,107,-18.534252,-16.805828,1098125,1,22,0.0,Q469401
1100241,Élodie Navarre,24.516129,192,192,192,-22.022991,-0.43874413,1100241,6,4,94095.39185204534,Q274759
1110176,Stella McCartney,10.0,152,129,0,-15.85073,0.51847005,1110176,1,6,0.0,Q232812
1123460,Rui Patrício,24.516129,54,124,233,11.977016,14.933224,1123460,6,7,8024.904480648214,Q294980
1126524,Patrice Collazo,15.806452,0,160,220,-12.647986,4.345122,1126524,3,23,0.0,Q3368910
1127447,Exposition universelle de 1900,12.903226,255,42,47,8.239432,-21.656126,1127447,2,1,1117.0,Q753646
1127829,Alice Marble,18.709677,0,164,49,-2.3372724,3.9744914,1127829,4,14,0.0,Q54535
1134305,"Shérif, fais-moi peur (film)",10.0,253,0,107,8.724905,20.027092,1134305,1,22,0.0,Q2306995
1134828,Esther Benbassa,12.903226,193,77,88,16.767208,-13.910452,1134828,2,9,0.0,Q1285501
1135051,Immigration aux États-Unis,21.612904,60,163,0,3.5806873,12.114836,1135051,5,13,3348.0,Q1309633
1144970,Voiture volante,18.709677,60,163,0,22.103737,-11.710525,1144970,4,4,3349.333333333333,Q1423125
1153261,Alban Lenoir,15.806452,0,134,74,-23.15609,-7.4778447,1153261,3,19,5726.166666666666,Q2830767
1182016,Djamila Bouhired,44.838707,0,126,172,-22.265438,19.611628,1182016,13,11,216.7813724722382,Q2667094
1189040,Saison 1 de Columbo,18.709677,175,95,13,17.635147,-16.910873,1189040,4,22,3347.0,Q3964711
1190390,Nicole El Karoui,10.0,193,77,88,22.596853,-9.792661,1190390,1,9,0.0,Q2618743
1192332,Jeffrey Wright,10.0,114,121,10,-10.6595125,14.393408,1192332,1,0,0.0,Q343059
1192829,Saison 2 de Columbo,15.806452,175,95,13,21.299528,-15.00631,1192829,3,22,6859.277651466443,Q3964758
1194143,Vesper Lynd,24.516129,114,121,10,14.523491,-19.342804,1194143,6,0,725.2776726885068,Q2608715
1196160,Éric Toledano,21.612904,0,134,74,7.3607917,-5.234123,1196160,5,19,1672.5,Q2778106
1200802,Richard Jordan,10.0,255,42,47,21.142391,1.9983504,1200802,1,1,0.0,Q492169
1208811,Afrique orientale allemande,10.0,114,121,10,15.76303,18.266,1208811,1,1,0.0,Q153963
1208946,Éric Elmosnino,18.709677,235,44,170,-24.108953,-4.792654,1208946,4,5,88311.88992945635,Q288180
1220128,Saison 3 de Columbo,15.806452,175,95,13,4.290861,-10.536555,1220128,3,22,5199.326383514304,Q3964783
1220952,Arnaud Gidoin,21.612904,235,44,170,-6.951184,8.545409,1220952,5,20,18356.749080956328,Q2423492
1224474,Florence Darel,15.806452,0,134,135,5.8608136,-7.025416,1224474,3,0,1117.0,Q3073956
1226365,Bajau,10.0,235,44,170,5.3585954,24.764967,1226365,1,20,0.0,Q804127
1230557,Maria Shriver,10.0,185,97,239,-22.421848,-22.60353,1230557,1,10,0.0,Q230654
1231558,Mathieu Bastareaud,24.516129,0,160,220,1.8621184,7.2779317,1231558,6,23,9.661904761904761,Q761487
1236384,Guy Tréjan,18.709677,0,134,135,-1.6220955,-9.212243,1236384,4,12,6481.252211909039,Q3122177
1236418,Jean-Pierre Rambal,12.903226,0,134,135,12.983934,17.737524,1236418,2,12,361.736676979849,Q3169684
1241881,Eddie Cochran,12.903226,175,95,13,-17.337515,-4.8323574,1241881,2,22,1117.0,Q5969
1243056,Nicklas Bendtner,10.0,0,148,245,3.6273158,3.8616796,1243056,1,15,0.0,Q167240
1246369,Cours après moi shérif,15.806452,253,0,107,4.6212473,3.6937828,1246369,3,22,0.0,Q521948
1249742,Isabelle Gélinas,18.709677,0,168,183,-19.171627,24.490496,1249742,4,5,49574.73586564403,Q514736
1262111,Dornier Do J,24.516129,192,192,192,17.194706,9.802369,1262111,6,18,5565.25,Q1245981
1267603,Saison 4 de Columbo,12.903226,175,95,13,-1.8845978,20.768417,1267603,2,22,5445.0052255056635,Q3964915
1272701,Maria Mauban,12.903226,255,42,47,-7.9873767,-16.86491,1272701,2,1,0.0,Q3290990
1272716,Babeth Étienne,10.0,0,134,135,-0.8237914,-7.0807295,1272716,1,12,0.0,Q2877830
1283488,La Dernière Séance (émission de télévision),15.806452,175,95,13,7.4572115,1.0347164,1283488,3,22,13358.01804289258,Q3208237
1285674,Modou Sougou,10.0,54,124,233,-13.541081,15.696962,1285674,1,7,0.0,Q666866
1285720,Bernard Yerlès,10.0,0,134,135,24.469152,10.8973255,1285720,1,0,0.0,Q822791
1287243,David Adeang,12.903226,60,163,0,3.4652905,14.974253,1287243,2,2,0.0,Q58096
1294593,Sandahl Bergman,12.903226,192,192,192,-21.12766,17.103817,1294593,2,25,0.0,Q271288
1303845,Boogie Nights,12.903226,185,97,239,22.445473,5.9051404,1303845,2,10,64754.894402733466,Q291170
1304665,Le Chiffre,27.419353,114,121,10,10.69974,-17.278412,1304665,7,0,2601.1996722575627,Q2136439
1331354,Pascal Brunner,10.0,235,44,170,-9.589075,-19.355562,1331354,1,20,0.0,Q3367311
1333022,Tungose,12.903226,0,134,74,16.728449,-0.056573275,1333022,2,19,1117.0,Q2028074
1334009,Tunga penetrans,10.0,0,134,74,14.847449,7.576016,1334009,1,19,0.0,Q133413
1347007,Louisa Necib,24.516129,54,124,233,3.186724,-7.985749,1347007,6,7,0.2,Q438939
1348123,Camille Abily,24.516129,54,124,233,6.8598638,3.0762155,1348123,6,7,0.2,Q450725
1348694,Volcan bouclier,10.0,192,192,192,21.059532,15.734531,1348694,1,24,0.0,Q212057
1355215,Éric Besson,12.903226,193,77,88,0.421114,5.156035,1355215,2,9,392.6837515425753,Q2379348
1369583,Paul Frankeur,12.903226,0,134,135,-21.427057,21.17571,1369583,2,12,0.0,Q277980
1371341,Alain Bernard,10.0,235,44,170,-17.517143,14.283149,1371341,1,20,0.0,Q297477
1376167,Racing 92,24.516129,0,160,220,-1.4910218,7.2964306,1376167,6,23,1258.0000000000089,Q118498
1378323,Yakuza (film),24.516129,255,42,47,1.4200773,16.195166,1378323,6,1,2779.954866571366,Q2044064
1378761,Nigel de Jong,21.612904,0,148,245,-8.798708,-13.683346,1378761,5,15,357.6194805194882,Q185650
1381161,Gaëtane Thiney,30.32258,54,124,233,-20.041983,16.672647,1381161,8,7,6930.033333333334,Q457475
1387406,Vanilla Ice,10.0,152,129,0,11.690293,-16.239298,1387406,1,6,0.0,Q313578
1388403,Jean-Luc Moreau (metteur en scène),27.419353,235,44,170,17.90409,-4.3924317,1388403,7,20,30130.06931300172,Q3167215
1389518,Guy Lagache,15.806452,60,163,0,18.403406,10.409948,1389518,3,2,5569.0,Q3121899
1399831,Scènes de crimes,12.903226,192,192,192,-8.637693,8.156695,1399831,2,4,0.0,Q3476594
1403281,Stade Martínez Valero (Elche),12.903226,192,192,192,8.599941,24.776855,1403281,2,3,0.0,Q953600
1404361,Sydney Tamiia Poitier,10.0,152,129,0,-10.344695,-8.490527,1404361,1,6,0.0,Q261244
1411383,Edu del Prado,10.0,193,77,88,-14.436408,-22.49717,1411383,1,9,0.0,Q3048268
1426032,Tim Cook,18.709677,60,163,0,-14.110097,-4.593374,1426032,4,4,557.5,Q265852
1437916,Andrew Wilson (acteur),10.0,0,168,183,3.2115312,-24.915163,1437916,1,5,0.0,Q19948176
1443382,Causes de la Seconde Guerre mondiale,15.806452,60,163,0,-21.925142,19.136696,1443382,3,13,3501.068631923653,Q714999
1444558,Laurence Rossignol,12.903226,193,77,88,-12.66694,-16.403847,1444558,2,9,0.0,Q3218932
1459910,Le Diable par la queue,12.903226,0,168,183,-17.095566,8.453732,1459910,2,5,26936.83861824073,Q3222284
1479251,Mascara (Algérie),24.516129,0,157,116,19.046495,23.636099,1479251,6,21,37672.917025261246,Q545707
1484495,7 World Trade Center,39.032257,153,96,160,-6.9051237,-20.089462,1484495,11,16,3796.083924590657,Q270066
1488945,Mémorial du 11 Septembre,62.258064,153,96,160,-2.3723667,-19.122564,1488945,19,16,1526.2844754949458,Q1136137
1495135,Callan Mulvey,10.0,60,163,0,9.232961,-24.387192,1495135,1,13,0.0,Q932490
1496285,Responsabilité des attentats du 11 septembre 2001,68.064514,153,96,160,-24.911476,-8.994762,1496285,21,16,1296.4877390511406,Q3427775
1539227,Joanna Shimkus,15.806452,152,129,0,-13.274764,0.5280537,1539227,3,6,2233.0,Q432234
1574537,Madeline Amy Sweeney,10.0,153,96,160,-10.044637,-21.103252,1574537,1,16,0.0,Q3275797
1590344,Droits LGBT dans le monde,12.903226,0,126,172,11.290685,6.4403205,1590344,2,11,2232.0,Q17898
1601648,Annette Poivre,15.806452,0,168,183,15.409919,14.693341,1601648,3,5,14411.671363337522,Q2851509
1609308,Nicole Bacharan,10.0,152,129,0,-9.9934635,11.296612,1609308,1,6,0.0,Q3340999
1612383,Mary Jane Watson,30.32258,185,97,239,-0.66308314,20.137394,1612383,8,10,18427.070891702275,Q27810
1615902,Todd Beamer,12.903226,153,96,160,23.824884,-18.055738,1615902,2,16,0.0,Q1282319
1616363,Dales,15.806452,192,192,192,-10.026702,1.2475461,1616363,3,2,1117.0,Q901301
1631494,Denis Balbir,10.0,0,148,245,-9.822158,-21.829868,1631494,1,15,0.0,Q2405956
1662882,Bruno Alves,15.806452,54,124,233,-22.632256,-22.24201,1662882,3,7,14489.67310102204,Q193000
1670976,Olivier Létang,10.0,0,160,220,-16.568893,18.83701,1670976,1,23,0.0,Q3351175
1676658,François Pupponi,10.0,193,77,88,23.190203,13.321097,1676658,1,9,0.0,Q3085621
1679722,Peste porcine,10.0,0,134,74,-18.33599,16.765787,1679722,1,19,0.0,Q683770
1681074,Dominika Cibulková,21.612904,0,164,49,0.797195,14.974585,1681074,5,14,2298.027771770449,Q211802
1683188,François de Rugy,70.96774,193,77,88,-18.567167,-24.860538,1683188,22,9,6994.507030537465,Q117340
1719188,Les Forbans,10.0,175,95,13,-17.577354,-11.870433,1719188,1,22,0.0,Q3232725
1722842,Barbara Olson,12.903226,153,96,160,-0.24212824,-9.037151,1722842,2,16,0.0,Q2590988
1749635,Numerus clausus,10.0,193,77,88,17.793993,-8.173429,1749635,1,9,0.0,Q304974
1766870,Fabio Quagliarella,12.903226,54,124,233,-5.8133464,16.87425,1766870,2,7,0.0,Q45900
1767047,Fort Cigogne,12.903226,0,134,74,23.463835,-18.20607,1767047,2,19,0.0,Q3077807
1769297,Marc Dudicourt,15.806452,0,168,183,-21.888474,-20.478914,1769297,3,5,1117.0,Q3287955
1791208,Ys,10.0,192,192,192,-13.032881,-19.142405,1791208,1,4,0.0,Q1048500
1793435,Marcel Granollers,27.419353,41,139,0,4.592776,-3.726826,1793435,7,8,156.75477814630244,Q314348
1798804,Ben (humoriste),12.903226,235,44,170,-24.734816,14.703477,1798804,2,20,0.0,Q2895292
1818085,Kei Nishikori,27.419353,0,164,49,-11.869562,-9.537549,1818085,7,14,30517.991355832426,Q311222
1818268,Boris Johnson,12.903226,175,95,13,22.094727,-24.16463,1818268,2,13,14365.0,Q180589
1830872,Wendie Renard,27.419353,54,124,233,-17.0224,-23.1782,1830872,7,7,1.0333333333333332,Q437048
1832157,Chocolat (clown),24.516129,114,121,10,-3.6326287,16.09169,1832157,6,1,25950.02826490591,Q2964260
1839036,John Isner,24.516129,0,164,49,7.734488,-0.42361194,1839036,6,14,5108.595899863133,Q53566
1852755,Côte est des États-Unis,12.903226,175,95,13,-22.766222,-16.051413,1852755,2,13,0.0,Q4268
1855089,"Là-haut (film, 2009)",12.903226,192,192,192,7.5091476,13.353014,1855089,2,12,2232.0,Q174811
1858676,Caïd (comics),30.32258,185,97,239,-2.289417,-10.15313,1858676,8,10,5012.0,Q1753322
1866471,Keynote (logiciel),12.903226,60,163,0,13.439245,-10.100333,1866471,2,4,0.0,Q412510
1869549,Ligne de Paris-Nord à Lille,10.0,193,77,88,-2.08181,17.984747,1869549,1,9,0.0,Q240378
1876287,William Sabatier,15.806452,255,42,47,15.14544,22.373323,1876287,3,1,6532.626656857092,Q3568923
1879551,Guillaume Delorme,15.806452,235,44,170,-20.710947,6.034671,1879551,3,20,1117.0,Q1553861
1897327,Black Rain (film),15.806452,255,42,47,5.404958,16.707657,1897327,3,1,967.0154410295542,Q1048085
1910620,Pauline Parmentier,12.903226,41,139,0,11.911706,20.55415,1910620,2,8,0.0,Q239646
1925798,Site du World Trade Center,62.258064,153,96,160,15.286802,-24.486898,1925798,19,16,1526.2844754949458,Q1692282
1928451,Douce France (chanson),15.806452,0,157,116,12.857412,21.033508,1928451,3,21,0.0,Q3037828
1963873,Pierre Papadiamandis,10.0,175,95,13,-9.223409,-22.815123,1963873,1,22,0.0,Q3386501
1965266,Soukhoï Su-34,10.0,60,163,0,-24.53083,12.651665,1965266,1,2,0.0,Q309177
1998348,Sainte-Marie-aux-Mines,15.806452,0,157,116,17.289375,-6.6205277,1998348,3,21,12177.0,Q500400
2005396,Lila Kedrova,15.806452,0,134,135,3.9480453,4.3116355,2005396,3,12,9728.477153890972,Q232879
2023663,Faisceau de licteur,12.903226,193,77,88,-1.1797754,-10.333999,2023663,2,9,1117.0,Q328712
2052440,Liste des États non reconnus internationalement,12.903226,60,163,0,-22.096113,-15.96707,2052440,2,2,1117.0,Q199683
2099076,Fait divers,10.0,0,168,183,8.918149,-21.00949,2099076,1,5,0.0,Q2144279
2140746,Circuit urbain de Singapour,15.806452,192,192,192,24.193747,-8.553738,2140746,3,17,2231.9999999999995,Q171390
2160731,Eugénie Le Sommer,30.32258,54,124,233,-7.057364,12.499965,2160731,8,7,293.53333333333336,Q465343
2213886,Valériane de Villeneuve,10.0,235,44,170,11.380878,-19.037357,2213886,1,20,0.0,Q3554211
2246146,Dinah Shore,10.0,253,0,107,21.39336,22.155293,2246146,1,22,0.0,Q466502
2360499,Georges Boudarel,15.806452,0,126,172,23.080133,-5.895606,2360499,3,11,9978.99369133386,Q3102347
2460699,La Question (livre),24.516129,0,126,172,18.48407,-7.5505157,2460699,6,11,7.300000000000002,Q3212095
2462137,Olof Palme,18.709677,175,95,13,-20.433165,-8.511985,2462137,4,13,0.6666666666666666,Q53713
2487364,Pierre Vidal-Naquet,33.225807,0,126,172,-5.180343,-19.134258,2487364,9,11,9528.909454376133,Q205185
2489926,Sig (Mascara),15.806452,0,157,116,-7.0969005,-9.187028,2489926,3,21,0.0,Q2744832
2503062,André Oumansky,15.806452,0,168,183,6.1789665,-23.806597,2503062,3,21,1117.0,Q2848380
2615313,Villa Balbianello,10.0,114,121,10,1.3535258,2.4244905,2615313,1,0,0.0,Q1759446
2676978,Sofiane Guitoune,18.709677,0,160,220,8.879811,5.187634,2676978,4,23,2232.0,Q3488842
2686810,Bataille de Kolwezi,10.0,0,126,172,-20.40729,-10.163881,2686810,1,11,0.0,Q2745987
2695082,Cathédrale de Salisbury,10.0,152,129,0,-13.324594,-10.058054,2695082,1,6,0.0,Q390150
2698585,Boudewijn Zenden,12.903226,235,94,0,3.2022252,-18.28439,2698585,2,3,0.0,Q271615
2711296,The New York Times,65.16129,152,129,0,22.293024,5.0722995,2711296,20,6,48321.284923478284,Q9684
2715209,Davy Sardou,21.612904,0,134,135,-0.3470356,-12.149501,2715209,5,12,3757.9724347948995,Q3019212
2727303,La Bicyclette bleue,10.0,193,77,88,-9.319698,-13.7134695,2727303,1,9,0.0,Q3206678
2731385,Renaud Dély,10.0,255,42,47,0.6576741,13.302107,2731385,1,1,0.0,Q2391031
2735998,Ashley Scott,10.0,175,95,13,24.629494,3.8964953,2735998,1,13,0.0,Q254362
2750376,Article 68 de la Constitution de la Cinquième République française,10.0,193,77,88,17.39904,14.77087,2750376,1,9,0.0,Q2865653
2769143,Catherine Ceylac,10.0,235,44,170,-3.0141318,-2.1668997,2769143,1,20,0.0,Q2941850
2770325,Pierre Stévenin,15.806452,0,168,183,-15.788023,21.715782,2770325,3,5,0.0,Q3387043
2776160,Vittorio Caprioli,15.806452,0,168,183,-11.143951,-22.281164,2776160,3,5,0.0,Q691515
2792602,Hervé Juvin,10.0,193,77,88,-7.859193,-8.765933,2792602,1,9,0.0,Q3134543
2793569,Annie Pujol,10.0,235,44,170,5.276441,-5.2458525,2793569,1,20,0.0,Q2851703
2796612,Apaches (voyous),15.806452,255,42,47,-2.5525966,17.651651,2796612,3,1,8880.0,Q2747828
2796928,Barrage de Vouglans,12.903226,60,163,0,2.434275,-5.407965,2796928,2,4,0.0,Q2885331
2811129,Pierre Morel (cinéaste),12.903226,0,134,74,-24.067915,10.851147,2811129,2,19,3962.2280355112907,Q1356708
2811312,Roman Weidenfeller,10.0,235,94,0,0.8225407,1.8534815,2811312,1,3,0.0,Q154397
2821897,Jesper Christensen,10.0,114,121,10,-2.5664477,-23.876312,2821897,1,0,0.0,Q530997
2843589,Quentin Mosimann,12.903226,193,77,88,-20.594734,2.3982766,2843589,2,9,1117.0,Q672239
2845939,Les Félins,15.806452,0,168,183,-11.615343,9.424436,2845939,3,21,246.5889610389615,Q836474
2846805,Liste des diffuseurs de Formule 1,10.0,192,192,192,14.918127,-4.9167266,2846805,1,24,0.0,Q2524940
2849965,Marie-George Buffet,27.419353,193,77,88,-21.803082,14.050749,2849965,7,9,2181.1475752356564,Q464029
2868609,Philippe Erulin,27.419353,0,126,172,-11.815196,-20.916447,2868609,7,11,1192.0570833931583,Q3379808
2890799,Aldo Simoncini,10.0,235,94,0,-4.491997,-15.043876,2890799,1,3,0.0,Q594188
2917823,Roch Voisine,12.903226,235,44,170,-22.714624,-11.394929,2917823,2,20,1117.0,Q1600132
2928873,Coco Vandeweghe,21.612904,0,164,49,-17.154137,-23.86184,2928873,5,14,127.22743783993793,Q54688
2960885,Roberto Martínez (football),10.0,54,124,233,-6.680517,6.200401,2960885,1,7,0.0,Q357994
2965307,Tékitoi,21.612904,0,157,116,-0.116735436,-7.60857,2965307,5,21,7.59090909090909,Q3546482
2965323,Diwân 2,21.612904,0,157,116,-15.886363,22.224121,2965323,5,21,0.34090909090909094,Q3032453
2966861,Made in Medina,21.612904,0,157,116,14.1498575,13.141007,2966861,5,21,0.20202020202020204,Q3275557
2967980,Diwân,24.516129,0,157,116,18.070827,17.412615,2967980,6,21,0.7337662337662337,Q3032452
2971719,Anne-Marie Périer,18.709677,0,134,135,8.317892,4.0879064,2971719,4,12,0.0,Q2850888
2972169,Attentat au gaz sarin dans le métro de Tokyo,15.806452,152,129,0,9.135319,-7.86465,2972169,3,6,558.0,Q1146739
2978297,Kirsten Prout,10.0,185,97,239,-13.100737,-19.678453,2978297,1,10,0.0,Q235701
2981189,Ali la Pointe,44.838707,0,126,172,-15.407794,1.8899862,2981189,13,11,6.558585858585857,Q2429767
2982462,Aaron Ramsey,21.612904,235,94,0,-22.74692,-1.2198987,2982462,5,3,1273.1011786459046,Q213427
2990129,Christine Kelly,10.0,60,163,0,8.244232,11.943743,2990129,1,2,0.0,Q2965934
3030665,José Paul,10.0,0,168,183,3.8966079,18.518831,3030665,1,5,0.0,Q3186508
3050822,Mario David (acteur),18.709677,0,168,183,11.057634,-24.95509,3050822,4,5,399.6107135167054,Q3293403
3053510,James Milner,10.0,0,148,245,16.277002,22.91892,3053510,1,15,0.0,Q191136
3064177,Effondrement des tours du World Trade Center,62.258064,153,96,160,-21.6102,-23.345936,3064177,19,16,1439.682888193367,Q62179
3067975,Yves Godard (officier),41.935482,0,126,172,3.941656,-8.203992,3067975,12,11,0.0,Q3573681
3068732,Pierre Consigny,15.806452,255,42,47,14.69863,-9.601443,3068732,3,1,0.3333333333333333,Q3384501
3083018,Joël Bats,18.709677,235,94,0,-7.0563197,24.623302,3083018,4,3,1283.43758578733,Q724036
3083783,Pascale Consigny,18.709677,255,42,47,9.359802,-12.621715,3083783,4,1,4649.419891583124,Q2366149
3109638,Ryad Boudebouz,15.806452,54,124,233,-17.530548,14.136058,3109638,3,7,3345.0,Q314395
3115095,Olé Olé,27.419353,0,157,116,11.223478,-1.5504233,3115095,7,21,16.044877344877385,Q3351759
3115686,Barbès (album),21.612904,0,157,116,10.794395,-15.730645,3115686,5,21,0.1111111111111111,Q2884261
3117140,Ford Pinto,12.903226,60,163,0,24.260101,-17.155685,3117140,2,4,0.0,Q1059377
3132283,Will Jimeno,12.903226,153,96,160,13.394085,-10.775249,3132283,2,16,0.0,Q3568292
3144525,Gérald Thomassin,10.0,0,168,183,1.2299769,2.7582874,3144525,1,5,0.0,Q3123669
3151363,Match de football France – Bulgarie (1993),12.903226,235,94,0,-11.270454,-19.990234,3151363,2,3,1117.0,Q3298261
3151884,Sahr Senesie,10.0,235,94,0,21.813341,-20.791437,3151884,1,3,0.0,Q320751
3165285,Pauline Lefèvre,12.903226,235,44,170,6.337988,-2.8978734,3165285,2,20,5565.0,Q3372735
3166490,"The Green Hornet (film, 2011)",12.903226,185,97,239,13.8080845,-16.867073,3166490,2,10,1117.0,Q738152
3170147,Phi Delta Theta,10.0,253,0,107,-2.225401,-22.331493,3170147,1,22,0.0,Q3378722
3193159,Carla Suárez Navarro,21.612904,0,164,49,-11.958722,-6.8417587,3193159,5,14,3563.413013884035,Q230260
3206253,Claude Dauphin (acteur),21.612904,255,42,47,22.562822,-0.34530506,3206253,5,1,10322.97490060027,Q1096611
3228929,Vesper (cocktail),15.806452,114,121,10,-0.9378351,-20.726109,3228929,3,0,0.0,Q590793
3237145,Mats Hummels,33.225807,235,94,0,5.6982336,-15.152244,3237145,9,3,4857.10267401681,Q110053
3248265,Canal Football Club,33.225807,54,124,233,-7.9926558,-1.170372,3248265,9,7,181268.36111111112,Q2935920
3257838,Bernard Blaquart,27.419353,54,124,233,16.394243,-7.712937,3257838,7,7,63480.5,Q2897549
3263777,Dahmane El Harrachi,24.516129,0,157,116,24.681868,-17.690342,3263777,6,21,0.5595238095238095,Q3011965
3265886,Liste des championnes de tennis vainqueurs en Grand Chelem en simple,24.516129,0,164,49,-6.716141,10.354428,3265886,6,14,240.5353101041083,Q645455
3340412,Daniel Ricciardo,30.32258,192,192,192,6.693398,-17.490486,3340412,8,17,3.4499999999999997,Q82816
3346391,ATP Race,15.806452,0,164,49,-18.782305,-11.684267,3346391,3,14,2.8333333333333335,Q2819550
3377551,Jean-Éric Vergne,18.709677,192,192,192,12.143053,-20.324,3377551,4,17,0.0,Q82829
3389345,Réducteur mécanique,10.0,60,163,0,-1.4190966,-22.272984,3389345,1,4,0.0,Q1420941
3398266,René de Possel,10.0,0,126,172,1.9557956,5.766123,3398266,1,11,0.0,Q636879
