Id,Label,modularity_class,Cluster,Degree,clustering
28025105,Doddanna,6,13,4,0
192253,Ross_McWhirter,15,3,3,0.333333
24760541,Joshua_Project,5,9,1,0
27090149,Michael_Hoomanawanui,19,0,2,0
2800689,Pizza_Delivery_(SpongeBob_SquarePants),28,2,21,0.880952
7980253,Micah_Johnson_(gridiron_football),19,0,15,0.771429
34593261,C._J._Cron,3,2,2,0
3524365,Graham_Arnold,11,1,16,0.475
34011067,Thomas_J._Barrack_Jr.,3,2,6,0.133333
75159,K_Foundation_Burn_a_Million_Quid,1,1,1,0
3264263,Anthony_Foley,12,1,7,0.333333
1628353,Gary_Moeller,19,0,2,0
630789,Max_Mirnyi,20,4,1,0
28151955,Afghan_War_documents_leak,3,2,6,1
523937,Deutsche_Bank,3,2,10,0.044444
587507,Best_in_Show_(film),4,4,3,0
176885,Dario_Gradi,0,1,2,0
28807477,1940_NFL_Championship_Game,19,0,11,0.763636
1809625,Justin_Marshall,12,1,5,0.5
156613,Bright_Victory,6,5,3,0.333333
20974225,Gurrumul,1,11,4,1
1940533,"Oh,_God!_(film)",2,4,2,0
3194861,Jean_de_Villiers,12,1,9,0.5
19375577,Amyotrophic_lateral_sclerosis,28,2,9,0.222222
58436697,Adrian_Martinez_(American_football),19,0,2,1
1303375,Barry_Alvarez,19,0,10,0.266667
10386895,List_of_Judy_Garland_performances,4,4,2,1
921387,Westminster_Kennel_Club_Dog_Show,4,4,4,0.166667
46356705,2015_UCF_Knights_football_team,19,0,5,0.3
10381511,Calvin_Murray,21,2,2,0
47791,Mars_program,17,3,19,0.959064
12546405,Norman_Powell_(television_executive),6,5,1,0
5723737,Dan_Monson,9,12,1,0
51561203,Donald_J._Trump_Foundation,3,2,6,0.4
21565753,Ran_Raz,17,3,1,0
3808165,Malta_in_the_Junior_Eurovision_Song_Contest,13,3,22,0.766234
4202055,The_Saga_Continues...,11,17,5,1
59179433,He_Jiankui,1,7,8,0.178571
28904859,Wang_Baoshan,11,1,1,0
1666479,Geremi,11,1,1,0
162453,George_Ritzer,30,6,13,0.153846
55522819,2001_Arkansas_vs._Ole_Miss_football_game,19,0,6,0.333333
42799055,Armed_Forces_of_Ukraine,15,3,35,0.295798
52241897,2022_United_States_Senate_elections,3,2,8,0.857143
4808033,Michael_Griffin_(American_football),19,0,3,0
1657465,Carl_Thomas_(singer),2,4,4,0.666667
11413995,In_Caliente,6,5,1,0
30728309,Cyrus_Kouandjio,19,0,1,0
34536091,Lydia_Ko,20,4,4,0.5
3641559,Political_interpretations_of_The_Wonderful_Wizard_of_Oz,4,4,5,0.7
6551611,"Ashley_Westwood_(footballer,_born_1976)",0,1,3,0.666667
748621,Joe_Rokocoko,12,1,8,0.321429
3398533,Toukie_Smith,16,8,2,0
1702335,The_Moving_Finger,6,5,5,0.6
13657983,Guillaume_Hoarau,15,3,7,0.380952
58895437,Evgeny_Perlin,13,3,3,1
3756495,Greg_Davis_(American_football_coach),19,0,6,0.133333
13747211,Atandwa_Kani,2,4,1,0
48581285,Jayron_Kearse,19,0,10,0.444444
7269437,Highbury_Stadium_(Fleetwood),11,1,5,0.8
563405,League_system,11,1,4,0.666667
6300259,St._Catharines_Engine_Plant,21,2,1,0
13487973,2008_G20_Washington_summit,15,3,5,0.6
9562999,The_Man_in_the_Iron_Mask_(1939_film),4,4,2,0
18908777,Holiday_Camp_(film),11,23,3,0
48161077,MLS_Cup_2015,0,1,8,0.285714
33940705,List_of_Georgia_Tech_Yellow_Jackets_football_seasons,19,0,5,0.6
692963,Ludeca_of_Mercia,27,14,12,0.984848
57149409,54th_Vanier_Cup,19,0,6,0.533333
6538037,Anne_Milgram,3,2,2,1
41204797,AFC_Ajax_in_European_football,15,3,3,0.666667
44228775,Enis_Bardhi,11,1,1,0
58395897,Rondale_Moore,19,0,6,0.2
57265271,Servant_of_the_People_(political_party),15,3,7,0.952381
25588183,Alias_the_Doctor,6,5,2,0
22111069,Beverly_Hills_Housewife,11,1,8,1
20884707,Olympique_Lyonnais?AS_Saint-?tienne_rivalry,0,1,1,0
864115,9K34_Strela-3,15,3,3,0.333333
20358603,Sybil_Jason,6,5,2,1
429495,Frank_Furedi,30,6,1,0
47827379,List_of_Tennessee_Volunteers_football_seasons,19,0,5,0.6
41777943,List_of_Ireland_national_rugby_union_team_records,12,1,9,0.527778
42708447,Chris_Farrell,12,1,2,1
907201,Ryk_Neethling,19,0,1,0
9306051,Tarun_Gopi,6,13,2,0
46646293,Louise_Haigh,1,2,2,1
48410011,2020_United_States_presidential_election,3,2,21,0.304762
23144177,Sword_of_Stalingrad,15,3,2,1
11950735,National_Football_League_player_conduct_policy,19,0,1,0
92729,Match_play,20,4,4,0.333333
58942511,Denver_Riggleman,17,15,5,1
1661869,Jeff_Conine,21,2,1,0
36740435,Zdenko_Jedvaj,11,1,1,0
40536913,2014_Davis_Cup,20,4,9,0.666667
29311607,Iraq_War_documents_leak,3,2,7,0.761905
1150775,Stephen_Warnock,0,1,3,0.666667
398813,ALS_(disambiguation),28,2,1,0
1812443,Brighton_Kemptown_(UK_Parliament_constituency),1,2,3,1
52369385,Bill_Chambers_(musician),1,11,1,0
14059443,Deportation_of_the_Chechens_and_Ingush,11,6,3,1
35943095,Me_and_You_(film),23,7,15,1
681561,"Canso,_Nova_Scotia",15,3,2,0
2014325,Pauline_Boty,11,1,1,0
40415261,Benny_Cunningham,19,0,2,0
22624605,Ayoreo,5,9,2,1
127981,"Ocracoke,_North_Carolina",26,8,2,0
55863411,John_Howard_Benson,16,8,1,0
2800849,Tessy_Antony,15,3,3,0.333333
12410345,Mississippi_gopher_frog,3,2,1,0
20541423,Dan_Sultan,1,11,3,1
6963205,Bart_Oates,19,0,4,0.5
17206773,Military_Bowl,19,0,7,0.619048
1205575,Cape_Verde_national_football_team,11,1,13,0.75641
27809853,Sally_Fitzgibbons,12,1,2,1
49316703,Kyler_Fackrell,19,0,7,0.714286
32650531,Adi_Yussuf,11,1,6,0.2
5698573,MythBusters_(2006_season),16,8,1,0
31150233,Morse_Message_(1962),7,3,3,1
48757,Great_Northern_War,27,14,6,0.333333
84137,?thelbald_of_Mercia,27,14,14,0.747253
3030817,Maurice_Smith_(kickboxer),20,4,2,1
11325289,Santiago_Silva,20,4,1,0
779319,Indo-Greek_Kingdom,10,10,3,0
14409615,Doug_Cameron_(politician),29,6,1,0
59218299,Jeep_Gladiator,21,2,1,0
1211349,Wow!_signal,7,3,10,0.955556
9233415,Robert_McNair,19,0,1,0
2303019,Mary_Carillo,20,4,3,0.333333
10907281,Pearl_Padamsee,16,8,5,0.3
412489,"River_Tame,_Greater_Manchester",14,9,6,0.666667
15874249,Kidd_Brewer,19,0,1,0
40054001,Collin_Martin,11,1,1,0
50770635,Ryan_Willis,19,0,1,0
6729759,The_Fuzzy_Pink_Nightgown,19,0,1,0
6143259,Steve_von_Bergen,15,3,5,0.6
460105,Red-billed_hornbill,2,4,2,1
1848795,Faith_(Faith_Evans_album),2,4,5,0.7
47640219,Mai_Mihara,15,3,2,1
54681061,Aladdin_(2019_film),2,4,11,0.309091
20450605,Matka-class_missile_boat,15,3,6,0.733333
59077635,Mike_Ford_(cornerback),19,0,2,1
634021,Republic_Day,10,10,2,0
5517521,Adam_Ashley-Cooper,12,1,5,0.6
4108733,Sarpsborg_08_FF,15,3,3,0.333333
50770565,Montell_Cozart,19,0,11,0.927273
34254403,2012_Houston_Texans_season,19,0,6,0.4
25797593,Bobby_Henrey,2,4,2,1
53336883,Tremaine_the_Album,1,11,1,0
42423707,Panenka_(penalty_kick),11,1,1,0
54900019,Meekend_Music_(EP_series),1,11,4,1
872675,Halftime_show,19,0,19,0.385965
840859,Robert_Mosbacher,21,2,2,0
48652287,Austin_Hooper,19,0,2,0
3213059,David_Villa,0,1,7,0.047619
1084037,Dave_Sime,3,2,1,0
36043855,Stephen_Quake,1,7,1,0
47374115,Tourism_in_the_Andaman_and_Nicobar_Islands,5,9,5,0.9
292083,James_Burnham,30,6,5,0.4
4727465,12th_Academy_Awards,4,4,5,0.2
1172173,Sink_the_Bismarck!,24,3,2,0
9122363,College_Humor_(film),6,5,2,0
685311,Experimental_physics,17,3,6,0.666667
5431055,Turnspit_dog,4,4,5,0.4
54608993,Kenny_Pallraj,11,1,1,0
7096297,Randy_Credico,3,2,3,1
41427991,Rick_Campbell,19,0,11,0.618182
2287021,Johnny_Rodgers,19,0,11,0.145455
2061593,John_Sentamu,1,2,2,0
794021,Dora_Carrington,3,22,1,0
4628023,"Georgi_Petkov_(footballer,_born_1976)",11,1,1,0
3410125,Sam_Burgess,12,1,5,0.3
48667439,Colorado_Springs_Planned_Parenthood_shooting,3,2,1,0
18495521,Mandya_(Lok_Sabha_constituency),6,13,2,1
33645351,2014_G20_Brisbane_summit,15,3,16,0.566667
32519011,Leandro_Gonz?lez_P?rez,0,1,9,0.638889
4633119,Vilma_Ebsen,6,5,1,0
55298997,Kellen_Mond,19,0,5,0.3
152447,Sean_Combs,11,17,12,0.19697
60773169,2019_UEFA_Nations_League_Finals_squads,11,1,16,0.175
11526309,Sounder_(film),6,5,2,1
48896391,SpongeBob_SquarePants_(film_series),28,2,26,0.753846
26005441,Hassan_Maatouk,11,1,3,0.333333
56415015,Piercing_(film),20,4,2,1
4712725,Steve_Slaton,19,0,4,0.666667
2738057,Racket_(crime),16,8,7,0
8733549,Wesley_Autrey,2,4,1,0
51173561,Kendall_Sheffield,19,0,2,0
38259503,Kyle_Bekker,0,1,3,0
4097469,Zhangye,1,7,1,0
919509,Unfit_for_Command,3,2,2,1
42455787,Jesse_Kriel,12,1,16,0.466667
23577805,Football_League_Third_Division,11,1,13,0.423077
129249,Pan-Blue_Coalition,18,20,8,0.571429
955757,MOD_St_Athan,23,7,1,0
766493,Hellas_Planitia,17,3,18,0.849673
2253929,Seymour_Martin_Lipset,30,6,20,0.557895
40248257,Bassel_Jradi,11,1,2,1
1108087,Lucille_Bremer,4,4,1,0
46325827,Penn_State_Nittany_Lions_football_statistical_leaders,19,0,6,0.333333
1901979,Vaught?Hemingway_Stadium,19,0,7,0.285714
1438249,Trevor_Pryce,19,0,2,0
1101925,Bermuda_national_football_team,15,1,4,1
2067849,Alex_Witt,3,2,3,1
52347223,L?o_Jab?,15,3,4,0.5
39959515,Danny_White_(athletic_director),19,0,3,0.333333
2202127,"Highland_Park_High_School_(University_Park,_Texas)",19,0,1,0
28822965,Iowa_State?Kansas_State_football_rivalry,19,0,4,0.5
796629,Max_Scheler,30,6,3,0.333333
967721,Summer_School_(1987_film),2,4,1,0
10498783,Narowal,10,10,2,1
48550453,R?ben_Dias,11,1,8,0.5
16459229,Travis_Childers,3,2,2,0
41908353,Korrakot_Wiriyaudomsiri,11,1,2,1
50430131,John_Chayka,31,18,1,0
58953841,Carol_Coombs,6,5,1,0
39592895,Will_Wade_(basketball),9,12,3,0
6079279,Barnacle_Bill_(1957_film),2,7,4,0.166667
1698841,Robert_W._Welch_Jr.,15,3,1,0
6883199,Catalans_Dragons,1,1,1,0
4181301,List_of_Philadelphia_Flyers_general_managers,31,18,4,0.333333
24303079,Rachel_Reeves,1,2,3,0.333333
32534139,List_of_Ole_Miss_Rebels_head_football_coaches,19,0,4,0.5
2370677,Sailor_Mouth,28,2,22,0.857143
42348013,List_of_SpongeBob_SquarePants_cast_members,28,2,26,0.744615
10332937,Akwamu,5,9,2,1
1286975,Philips_Stadion,15,3,5,0.1
54748975,Nelly_Korda,20,4,4,0.666667
172351,Electric_blues,23,7,2,1
240315,Ottawa_Renegades,19,0,14,0.626374
37515451,Yulman_Stadium,19,0,3,0
27445429,Battle_of_Marton,27,14,3,0.666667
939759,Denis_Napthine,29,6,7,0.761905
652057,Mike_Barnicle,3,2,5,0.2
41909781,Timeline_of_global_surveillance_disclosures_(2013?present),24,3,2,0
2544111,Tara_(plantation),4,4,3,1
35965815,Kevin_Pangos,19,12,1,0
5226531,Cameron_Maybin,21,2,2,0
1439769,Petr_Korda,20,4,7,0.333333
15053149,"Kartarpur,_India",10,10,1,0
23043065,Harsimrat_Kaur_Badal,10,10,3,0.333333
439101,Est?dio_do_Drag?o,11,1,3,0
21485521,Ivan_Dodig,20,4,8,0.285714
4958107,Will_Blackmon,19,0,3,0.333333
105697,"Valdez,_Alaska",8,16,6,0.4
2677117,Mary_Brian,6,5,1,0
1638687,Layne_Beachley,12,1,2,1
3081475,Est?dio_D._Afonso_Henriques,11,1,2,0
17991599,Political_party_strength_in_Mississippi,3,2,7,0.428571
4668473,Spero_Dedes,19,0,3,0.333333
6176255,7_Seeds,25,19,3,1
3654691,Forever_(Puff_Daddy_album),11,17,5,1
39781261,Pasuya_Yao,18,20,2,1
270937,Gary_Doer,15,3,2,0
1846227,Dick_Diamonde,1,11,3,1
33827475,Tre_Roberson,19,0,16,0.625
59102095,PSLV-C43,17,3,2,1
1123401,Everett_Rogers,30,6,4,0
58401383,Farah_Alibay,17,3,1,0
3485377,Virginia_Cavaliers,19,0,5,0.3
55861463,ARA_San_Juan,26,8,3,1
2531313,List_of_New_York_Rangers_head_coaches,31,18,2,0
7319913,Gang_Leader,6,13,1,0
2875471,Lech-Lecha,3,2,2,0
39263853,"Timothy_Scott_(actor,_born_1937)",23,7,3,0
811839,Bode_Miller,3,2,3,0
300825,Trafford,14,9,12,0.681818
16181055,David_Baria,3,2,4,0.5
2638775,Rick_Leventhal,19,0,4,0.833333
3745017,Sheherazade_Goldsmith,1,1,1,0
50547135,Scott_McKenna,1,1,3,0
17497591,Charles_R._Black_Jr.,3,2,4,0.5
7338311,Georgette_Mosbacher,21,2,1,0
342665,Fei_Xiaotong,30,6,1,0
56594473,"Gast?n_Gim?nez_(footballer,_born_1991)",11,1,1,0
21244251,Federico_Fern?ndez_(footballer),0,1,2,1
5598939,Adrian_Mariappa,11,1,3,0.333333
43530681,2015?16_UEFA_Champions_League_group_stage,15,3,8,0.035714
26154615,Sara_Orlesky,19,0,10,0.422222
1510621,Alan_Hutton,0,1,6,0.2
51569725,Ross_Byrne,12,1,3,1
37804805,Stephen_Morris_(American_football),19,0,1,0
6021781,HIV/AIDS_in_China,1,7,4,0.5
40370459,Dane_Haylett-Petty,12,1,4,1
3804955,Gold_Diggers_of_1935,6,5,3,0.333333
2173683,Nizhny_Tagil,15,3,1,0
26233641,Duane_Vermeulen,12,1,13,0.666667
349279,Larry_Robinson,31,18,1,0
20176287,Tina_Andrews,6,5,1,0
2372901,Olimpiyskiy_National_Sports_Complex,15,3,8,0.285714
32971809,Nick_Bellore,19,0,1,0
52266833,2020_Democratic_Party_presidential_primaries,3,2,15,0.352381
25190143,Allen_Bailey,19,0,5,0.3
12595787,2008_Orange_Bowl,19,0,1,0
54536119,List_of_NFL_Players_with_ALS,28,2,5,0.6
8981655,Kapa_o_Pango,12,1,2,1
29226345,David_Croft_(broadcaster),15,3,2,1
2822233,Tropical_Storm_Irene,26,8,2,1
1132599,Mozambique_national_football_team,11,1,12,0.893939
1449555,Harry_Judd,1,1,4,0.166667
1241267,Gary_Williams,9,12,3,0
22599733,Monday_Night_Golf,20,4,3,0.666667
20416021,Hemant_Karkare,10,10,5,0.5
41925655,Mbaye_Diagne_(footballer),11,1,1,0
38835039,Graveyard_Carz,19,0,1,0
51124523,Pseudonyms_of_Donald_Trump,3,2,4,0.666667
11826381,Mike_Yeo,31,18,3,1
4220615,Rick_Upchurch,19,0,3,0
18737043,Nicobarese,5,9,6,0.666667
30277271,Darrell_Hazell,19,0,4,0.333333
27269553,Dominic_Raab,1,2,13,0.217949
1161955,Reach_for_the_Sky,2,7,12,0.030303
3756071,The_Garbage_Pail_Kids_Movie,2,4,1,0
5739651,Reclusi?n_perpetua,15,2,1,0
6635157,England_national_football_team_results_(2000?19),11,1,11,0.054545
44887623,Brooke_Henderson,20,4,2,1
29680215,Calvin_Pickard,3,2,2,0
21319441,Houston_Texans_records,19,0,5,0.7
1613899,Herbert_Blumer,30,6,16,0.866667
46642795,Maria_Caulfield,1,2,7,0.761905
7660889,Persecution_of_Buddhists,10,10,1,0
2237445,Udasi,10,10,1,0
1392337,Jack_Gilford,2,4,2,0
1283901,M?_??nh_National_Stadium,11,1,5,0.2
20395125,History_of_rugby_union_matches_between_Scotland_and_South_Africa,12,1,6,0.4
56652135,JD_McCrary,2,4,8,0.928571
43759735,Fabrice_Ondoa,11,1,3,1
56018659,Tyson_Helton,19,0,4,0.333333
86355,Survival_International,5,9,8,0.357143
201265,Douglas_Bader,2,7,5,0.2
27306911,Tracey_Crouch,1,2,4,0.5
3124797,Alet-les-Bains,15,3,1,0
37076719,Eric_Swalwell,17,15,10,0.266667
52195227,2017_Houston_Texans_season,19,0,17,0.066176
11575819,Anthony_Mirra,16,8,1,0
1180251,Ernst_Troeltsch,30,6,6,0.333333
35023585,Tonny_Vilhena,11,1,4,0.166667
2855071,Kelly_Cates,11,1,2,0
44723483,Northern_Ireland_Football_League,11,1,5,0.6
238341,David_Hockney,11,1,12,0.439394
28637345,List_of_Serie_A_broadcasters,19,0,4,0.5
51504703,Robby_Anderson,19,0,2,1
57143357,Glossary_of_computer_science,17,3,4,0.5
1418499,John_Doggett,4,4,9,0.972222
36224143,Planetary_science,17,3,14,0.230769
4147839,Teresa_Ann_Savoy,23,7,1,0
13783195,Kevin_Burkhardt,19,0,2,1
144471,David_Bossie,3,2,1,0
7346135,Electoral_district_of_Prahran,29,6,11,1
32235,Ural?Altaic_languages,5,9,1,0
6304425,Robin_Walker,1,2,1,0
39692887,Ben_Sasse,30,6,2,1
52215243,Cameron_Smith_(American_football),19,0,8,0.214286
31839769,Southern_University_of_Science_and_Technology,1,7,1,0
52845543,Christopher_Steele,3,2,7,0.380952
54238027,2019_FIBA_Basketball_World_Cup_qualification_(Americas),6,5,2,1
88805,Charter_of_the_United_Nations,15,3,7,0.047619
132221,S?dermanland_County,27,14,2,1
4438703,Eddie_Wolstenholme,0,1,2,0
14936803,"Little_Saint_James,_U.S._Virgin_Islands",3,2,3,0.666667
5710863,Ed_Cooley,16,8,2,0
80345,Bilderberg_Meeting,15,3,7,0.047619
44537641,Minnesota?Nebraska_football_rivalry,19,0,14,0.406593
1207823,Arabat_Spit,15,3,13,0.782051
58106325,Johannes_Radebe,1,1,1,0
44612795,Tim_Smith_(Australian_politician),29,6,5,0.7
3239071,Tim_Biakabutuka,19,0,1,0
10382253,Greg_Olson_(American_football),19,0,4,0.5
58033079,2018_Quick_Lane_Bowl,19,0,11,0.490909
2456753,Mililani_High_School,19,0,3,0.333333
2849593,Massillon_Washington_High_School,21,2,2,0
43902763,McLaren_M8A,15,3,2,1
59196657,Bukayo_Saka,15,3,4,0.833333
23825,Pope_Adrian_II,15,3,9,0.694444
10096255,Operation_Queen,11,1,1,0
20443333,Crumlin_United_F.C.,0,1,2,1
8445147,Chase_Budinger,9,12,1,0
6642347,Sentinel_Island,5,9,3,1
2376563,Frank_Albertson,6,5,2,0
46383483,2015_North_Carolina_Tar_Heels_football_team,19,0,8,0.464286
18825119,Brad_Scott_(American_football),19,0,2,0
912773,Motion_Picture_&_Television_Country_House_and_Hospital,6,5,4,0
177765,Feminist_economics,30,6,4,0.5
992241,Mississippi_State_Senate,3,2,9,0.333333
28194889,Lamarcus_Joyner,19,0,10,0.133333
10602661,Sydney_Tafler,2,7,4,0.166667
7900889,Leon_Barnett,0,1,1,0
30608573,Assembly_of_Vlor?,15,3,5,1
261749,GRU_(G.U.),3,2,8,0.25
2455465,List_of_Edmonton_Oilers_head_coaches,31,18,7,0.428571
19726517,List_of_current_CFL_team_rosters,19,0,13,0.461538
44192449,Robert_Emmett_Keane,6,5,1,0
13210849,Alvarez_Kelly,4,4,2,1
46194351,W?lmar_Barrios,20,4,3,0
28153,Search_for_extraterrestrial_intelligence,7,3,14,0.802198
4657769,2002?03_UEFA_Cup,15,3,4,0.333333
9155539,Funeral_in_Berlin_(film),6,5,5,0.1
606115,Barbara_Dickson,2,4,3,0.333333
42321083,103rd_Grey_Cup,19,0,30,0.581609
42593107,Philip_Billing,0,1,4,1
37550241,2014_United_States_House_of_Representatives_elections,3,2,13,0.423077
2711369,History_of_Mississippi,3,2,18,0.653595
2221107,The_Fallen_Idol_(film),2,4,3,0.333333
1773913,Constitution_Day,15,10,3,0
3815781,Keegan-Michael_Key,2,4,5,0.6
1602795,Dave_Kitson,0,1,2,0
36665815,Timeline_of_Mars_Science_Laboratory,17,3,24,0.67029
59150207,Melissa_Horne,29,6,2,1
41756461,2021_Africa_Cup_of_Nations,11,1,11,0.872727
7627097,Electoral_district_of_Brighton,29,6,13,0.75641
58132235,Varathan,3,2,1,0
3962937,Kirby_Hocutt,22,21,2,0
43760161,1986_Black_Sea_incident,15,3,5,0
882025,J._Gordon_Edwards_(entomologist_and_mountaineer),6,5,1,0
58966225,Kalidou_Sidib?,0,1,1,0
56135203,Chess_World_Cup_2019,15,3,2,0
19365483,"Oniontown,_New_York",10,10,1,0
615121,The_Dreamers_(film),23,7,19,0.678363
50477,Martial_law,15,2,8,0
17081371,Geoffrey_Gurrumul_Yunupingu,1,11,6,0.666667
1271261,Priscilla_Alden,6,5,7,0.52381
17841469,Dallas_Cowboys_Radio_Network,19,0,3,0.333333
59113389,Eurovision_Young_Dancers_2019,15,3,2,0
1849059,Frank_G._Jackson,17,15,4,0.166667
9768355,Williams_Grand_Prix_results,15,3,2,1
8891147,Maurice_Edu,0,1,6,0.133333
931067,Umatilla_people,8,16,2,1
58634897,108th_Grey_Cup,19,0,21,0.904762
1602327,Gotham_Awards,28,2,2,0
2432317,The_Heartland_Institute,3,2,3,0
546941,Mehbooba_Mufti,10,10,1,0
42719971,Quincy_Enunwa,19,0,4,0.166667
59154543,Anyone_I_Want_to_Be,13,3,24,0.583333
1369859,Leo_Genn,6,5,2,0
19777897,Nonviolent_video_game,21,2,1,0
3226603,Warren_William,6,5,3,0.333333
30448071,Mauro_Icardi,11,1,1,0
695557,Nat_Pendleton,6,5,2,0
46210963,Ibraheim_Campbell,19,0,3,0.333333
277681,Politics_of_Victoria,29,6,5,0.5
21970541,Gurdwara_Darbar_Sahib_Kartarpur,10,10,7,0.333333
30577249,Adam_Taggart,11,1,1,0
2677541,Emmanuel_Amunike,11,1,2,1
10803553,Shinji_Aramaki,25,19,4,0.333333
11170269,Theo_Theophanous,29,6,3,1
3248159,Jim_McDougal,21,2,1,0
47471193,Albert_Anastasia,16,8,3,0
53237709,Alenka_Ermenc,15,3,1,0
9954303,Robert_Clark_(Australian_politician),29,6,5,0.4
7900613,Quake_(natural_phenomenon),17,3,4,0.166667
698391,Vivian_Woodward,11,1,4,0.666667
16796753,Havana_Widows,6,5,7,0.428571
10247977,Mark_14_torpedo,24,3,3,0.333333
23699941,Lloyd_Dorfman,11,1,1,0
2029407,Jet_(magazine),2,4,2,0
1319503,Troopergate_(Bill_Clinton),21,15,2,0
3252851,Bartlett_Sher,6,5,4,0
4098911,Sonderaktion_1005,15,3,5,0.3
399435,The_Slipper_and_the_Rose,2,4,5,0
408803,Pete_Stark,17,15,1,0
611087,Bedlington_Terrier,4,4,5,0.5
1827729,North_East_Cambridgeshire_(UK_Parliament_constituency),1,2,2,1
1379249,Phyllis_Calvert,2,7,1,0
5148223,96th_Grey_Cup,19,0,30,0.606897
1360727,Morten_Gamst_Pedersen,11,1,1,0
379995,Own_goal,11,1,21,0.090476
19476185,Mr._Sardonicus,2,7,5,0.2
7531927,Mel_Martin,4,4,1,0
51241207,Jane_Hume,29,6,2,1
13891317,Kim_Helton,19,0,2,0
543691,Battle_of_Tassafaronga,24,3,13,0.461538
39006047,Gerso_Fernandes,0,1,5,0.8
4640643,The_Jimi_Hendrix_Experience_(album),23,7,12,0.909091
2911627,Robert_Armstrong_(actor),6,5,3,0
43729983,Eugenia_Tymoshenko,15,3,1,0
14297903,Rhinebeck_Village_Historic_District,10,10,6,0.733333
37072819,Val_Demings,17,15,3,1
9093,De_Havilland_Mosquito,2,7,5,0.1
79459,Mephitis,4,4,1,0
18962637,Cape_Verde,26,8,5,0.1
1904897,Special_edition,15,3,1,0
26033941,Julian_Assange,3,2,11,0.436364
49862455,2017_Six_Nations_Championship,12,1,22,0.220779
36811753,Mary_Barra,21,2,10,0.355556
2091605,Larry_Semon,4,4,4,0.5
1790571,Tofurkey,6,5,11,0.581818
1052413,Little_Brown_Jug_(college_football_trophy),19,0,18,0.372549
56108539,Alejandro_Romero_Gamarra,0,1,4,0.166667
58689085,Parris_Campbell,19,0,1,0
23964655,Kalani_Sitake,19,0,1,0
20811169,Rionegro_?guilas,11,1,1,0
15394431,The_Return_of_Doctor_X,6,5,3,0
292425,Central_Coast_(California),3,2,1,0
39309589,Emma_Morano,15,3,1,0
4341641,Joe_Lewis_(British_businessman),11,1,1,0
35633699,"Mike_James_(basketball,_born_1990)",22,21,2,0
4274271,Brian_McCann_(baseball),21,2,4,0.666667
46436727,Sunwolves,12,1,5,0.4
29685199,Spencer_Bell_(actor),4,4,2,1
57064787,James_Wiseman_(basketball),9,12,2,0
58897899,Kyle_Shurmur,19,0,5,0.2
26258519,Jill_Hennessy_(politician),29,6,5,0.4
6084555,Cullen_Moss,4,4,1,0
3353783,Curtis_Davies,0,1,7,0.095238
14909325,List_of_Christmas_and_holiday_season_parades,6,5,14,0.450549
2330443,King_Edward_VII_and_Queen_Mary_School,1,2,1,0
15559251,The_Killing_of_an_Egg,28,2,1,0
838275,Swift_Vets_and_POWs_for_Truth,3,2,2,1
48527133,Jourdan_Lewis,19,0,4,0.5
1938787,Billy_Brownless,29,6,1,0
40960139,Amir_Rrahmani,11,1,1,0
931479,John_Lone,23,7,5,0.6
26225421,F.C._Arouca,26,8,1,0
48733641,Matt_LaCosse,12,1,1,0
29786435,Jordan_Nobbs,11,1,2,0
1268037,John_Mackey_Award,19,0,2,0
46584581,Rob_Havenstein,19,0,11,0.8
30553391,1967_Chicago_blizzard,3,2,2,1
8026201,97th_Grey_Cup,19,0,31,0.604301
6906647,Watson_Brown,19,0,3,0.333333
311469,Asparuh_of_Bulgaria,15,3,2,1
35111333,2012_FA_Trophy_Final,11,1,7,0.761905
53206867,Luis_Perez_(American_football),19,0,1,0
21620577,Science_and_technology_of_the_Han_dynasty,1,7,2,1
344917,Richard_Burns,15,3,2,0
22955291,General_Motors_Chapter_11_reorganization,21,2,13,0.358974
24757739,Nguy?n_Anh_??c,11,1,1,0
4248883,Phil_Babb,0,1,1,0
43041177,Jennifer_French_(politician),21,2,1,0
10573,Fox_Film,6,5,3,0
646487,Mike_Wallace,16,8,3,0
11804737,Adaptations_of_The_Wizard_of_Oz,4,4,9,0.305556
3620631,Motor_Trend_(TV_network),19,0,5,0.1
441491,Imperial_Valley,3,2,4,0.166667
31386177,List_of_historically_significant_college_football_games,19,0,9,0.055556
20178823,List_of_Premiers_of_Victoria_by_time_in_office,29,6,11,0.418182
2722187,Marise_Payne,1,2,2,0
49072483,2017_Rose_Bowl,19,0,9,0.222222
21436373,Canadian_Football_League_attendance,19,0,17,0.772059
48287259,Hou_You-yi,18,20,3,0.333333
11152627,Dieumerci_Mbokani,11,1,2,0
36732529,"Embassy_of_Ecuador,_London",3,2,4,0.833333
44222023,2015_Green_Bay_Packers_season,19,0,10,0.111111
162759,Nevada_Test_Site,15,3,2,0
637149,Les_Moonves,28,2,6,0.066667
49093081,D?niel_Sall?i,0,1,5,0.8
27347321,Jamie_Proctor,0,1,1,0
13665809,Beehive_Boot,19,0,3,0.666667
2836297,Norm_Stewart,9,12,3,1
2873859,Jacqueline_White,4,4,1,0
51794663,Ezri_Konsa,0,1,3,1
13625863,Fabi?n_Orellana,11,1,4,1
3032135,Little_Big_League,6,5,2,0
5996149,Steve_Gleason,19,0,6,0.133333
125905,"Hobbs,_New_Mexico",19,0,2,0
