Id,Qid,topic,probability,page_title,wiki_db,Modularity Class,Label
58733065,Q57394136,Geography.Regions.Asia.Asia*,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
59142989,Q57394136,Geography.Regions.Asia.Asia*,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
62569321,Q57394136,Geography.Regions.Asia.Asia*,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
62568107,Q57394136,Geography.Regions.Asia.Asia*,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
58733065,Q57394136,History_and_Society.Politics_and_government,0.93,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
59142989,Q57394136,History_and_Society.Politics_and_government,0.93,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
62569321,Q57394136,History_and_Society.Politics_and_government,0.93,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
62568107,Q57394136,History_and_Society.Politics_and_government,0.93,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
33465401,Q6590217,Culture.Sports,0.86,List_of_Michigan_State_Spartans_football_seasons,enwiki,2.0,Canadian Football
33465401,Q6590217,Geography.Regions.Americas.North_America,0.55,List_of_Michigan_State_Spartans_football_seasons,enwiki,2.0,Canadian Football
2311927,Q631212,Geography.Regions.Europe.Europe*,0.59,Running_the_gauntlet,enwiki,10.0,Victoria election (Autralia)
781097,Q704921,History_and_Society.Military_and_warfare,1.0,Battle_of_Tanga,enwiki,6.0,Ukraine
781097,Q704921,Geography.Regions.Europe.Europe*,0.77,Battle_of_Tanga,enwiki,6.0,Ukraine
781097,Q704921,Geography.Regions.Europe.Northern_Europe,0.55,Battle_of_Tanga,enwiki,6.0,Ukraine
2186491,Q4356472,Culture.Biography.Biography*,1.0,Allison_Hayes,enwiki,3.0,The Lion King Announcement
5390123,Q356871,Culture.Biography.Biography*,1.0,Anderson_Silva,enwiki,3.0,The Lion King Announcement
5390123,Q356871,Culture.Sports,1.0,Anderson_Silva,enwiki,3.0,The Lion King Announcement
5390123,Q356871,Geography.Regions.Americas.South_America,0.81,Anderson_Silva,enwiki,3.0,The Lion King Announcement
42734941,Q16864095,Culture.Biography.Biography*,1.0,Shelby_Harris,enwiki,2.0,Canadian Football
42734941,Q16864095,Culture.Sports,0.99,Shelby_Harris,enwiki,2.0,Canadian Football
42734941,Q16864095,Geography.Regions.Americas.North_America,0.79,Shelby_Harris,enwiki,2.0,Canadian Football
7251239,Q863063,Culture.Biography.Biography*,1.0,Billy_Curtis,enwiki,3.0,The Lion King Announcement
5472229,Q281280,Culture.Sports,1.0,Colt_McCoy,enwiki,2.0,Canadian Football
5472229,Q281280,Culture.Biography.Biography*,1.0,Colt_McCoy,enwiki,2.0,Canadian Football
5472229,Q281280,Geography.Regions.Americas.North_America,0.5,Colt_McCoy,enwiki,2.0,Canadian Football
22423131,Q24164,Culture.Sports,1.0,Anthony_Swarzak,enwiki,2.0,Canadian Football
22423131,Q24164,Culture.Biography.Biography*,1.0,Anthony_Swarzak,enwiki,2.0,Canadian Football
22423131,Q24164,Geography.Regions.Americas.North_America,0.99,Anthony_Swarzak,enwiki,2.0,Canadian Football
48933617,Q6521679,Culture.Biography.Biography*,0.99,Len_Berman,enwiki,2.0,Canadian Football
1957436,Q6521679,Culture.Biography.Biography*,0.99,Len_Berman,enwiki,2.0,Canadian Football
48933617,Q6521679,Culture.Media.Media*,0.72,Len_Berman,enwiki,2.0,Canadian Football
1957436,Q6521679,Culture.Media.Media*,0.72,Len_Berman,enwiki,2.0,Canadian Football
136673,Q975966,Geography.Regions.Americas.North_America,1.0,"Tuscola,_Texas",enwiki,2.0,Canadian Football
994199,Q5146910,Culture.Sports,0.94,College_rivalry,enwiki,2.0,Canadian Football
2800849,Q737408,Culture.Biography.Biography*,1.0,Tessy_Antony_de_Nassau,enwiki,6.0,Ukraine
2800849,Q737408,Geography.Regions.Europe.Europe*,0.56,Tessy_Antony_de_Nassau,enwiki,6.0,Ukraine
2800849,Q737408,Geography.Regions.Europe.Western_Europe,0.55,Tessy_Antony_de_Nassau,enwiki,6.0,Ukraine
152447,Q216936,Culture.Biography.Biography*,1.0,Sean_Combs,enwiki,11.0,Football
152447,Q216936,Culture.Media.Media*,0.67,Sean_Combs,enwiki,11.0,Football
152447,Q216936,Geography.Regions.Americas.North_America,0.55,Sean_Combs,enwiki,11.0,Football
49398052,Q12860172,Culture.Biography.Biography*,0.98,Yukultji_Napangati,enwiki,7.0,Killing in Andaman Islands 
49398052,Q12860172,Geography.Regions.Oceania,0.96,Yukultji_Napangati,enwiki,7.0,Killing in Andaman Islands 
50528,Q115148,Geography.Regions.Americas.North_America,0.97,"Dutchess_County,_New_York",enwiki,9.0,Midterm US election
50528,Q115148,Geography.Geographical,0.88,"Dutchess_County,_New_York",enwiki,9.0,Midterm US election
7041034,Q1072923,Culture.Biography.Biography*,1.0,Linda_Woolverton,enwiki,3.0,The Lion King Announcement
7041034,Q1072923,Culture.Literature,0.81,Linda_Woolverton,enwiki,3.0,The Lion King Announcement
7041034,Q1072923,Culture.Biography.Women,0.68,Linda_Woolverton,enwiki,3.0,The Lion King Announcement
7041034,Q1072923,Culture.Performing_arts,0.68,Linda_Woolverton,enwiki,3.0,The Lion King Announcement
20510402,Q5386280,Culture.Biography.Biography*,1.0,Eric_Chu,enwiki,9.0,Midterm US election
20510402,Q5386280,Geography.Regions.Asia.East_Asia,0.98,Eric_Chu,enwiki,9.0,Midterm US election
20510402,Q5386280,History_and_Society.Society,0.98,Eric_Chu,enwiki,9.0,Midterm US election
20510402,Q5386280,Geography.Regions.Asia.Asia*,0.97,Eric_Chu,enwiki,9.0,Midterm US election
1708722,Q635533,Geography.Regions.Asia.Southeast_Asia,1.0,Cambodian–Vietnamese_War,enwiki,5.0,Cambodian Genocide Sentence
59598838,Q635533,Geography.Regions.Asia.Southeast_Asia,1.0,Cambodian–Vietnamese_War,enwiki,5.0,Cambodian Genocide Sentence
1708722,Q635533,Geography.Regions.Asia.Asia*,1.0,Cambodian–Vietnamese_War,enwiki,5.0,Cambodian Genocide Sentence
59598838,Q635533,Geography.Regions.Asia.Asia*,1.0,Cambodian–Vietnamese_War,enwiki,5.0,Cambodian Genocide Sentence
1708722,Q635533,History_and_Society.Military_and_warfare,0.94,Cambodian–Vietnamese_War,enwiki,5.0,Cambodian Genocide Sentence
59598838,Q635533,History_and_Society.Military_and_warfare,0.94,Cambodian–Vietnamese_War,enwiki,5.0,Cambodian Genocide Sentence
5016732,Q1378246,Geography.Regions.Oceania,1.0,Ted_Baillieu,enwiki,10.0,Victoria election (Autralia)
5016732,Q1378246,Culture.Biography.Biography*,1.0,Ted_Baillieu,enwiki,10.0,Victoria election (Autralia)
20434298,Q4459692,Culture.Biography.Biography*,1.0,Ryan_Mason,enwiki,11.0,Football
20434298,Q4459692,Culture.Sports,1.0,Ryan_Mason,enwiki,11.0,Football
53416320,Q30122018,Culture.Biography.Biography*,1.0,Adam_Shaheen_(American_football),enwiki,2.0,Canadian Football
53416320,Q30122018,Culture.Sports,0.93,Adam_Shaheen_(American_football),enwiki,2.0,Canadian Football
12285394,Q1002822,Culture.Biography.Biography*,1.0,Shelley_Duncan,enwiki,9.0,Midterm US election
12285394,Q1002822,Culture.Sports,1.0,Shelley_Duncan,enwiki,9.0,Midterm US election
12285394,Q1002822,Geography.Regions.Americas.North_America,0.71,Shelley_Duncan,enwiki,9.0,Midterm US election
29510388,Q1107649,Culture.Biography.Biography*,0.99,Colby_Cohen,enwiki,9.0,Midterm US election
29510388,Q1107649,Culture.Sports,0.92,Colby_Cohen,enwiki,9.0,Midterm US election
163456,Q570567,Culture.Media.Films,0.99,Last_Tango_in_Paris,enwiki,12.0,Bernardo Bertolucci death
163456,Q570567,Culture.Media.Media*,0.98,Last_Tango_in_Paris,enwiki,12.0,Bernardo Bertolucci death
163456,Q570567,Geography.Regions.Europe.Europe*,0.6,Last_Tango_in_Paris,enwiki,12.0,Bernardo Bertolucci death
55126494,Q48724847,Culture.Media.Media*,0.93,Blade_Runner_(franchise),enwiki,3.0,The Lion King Announcement
55126494,Q48724847,Culture.Media.Entertainment,0.84,Blade_Runner_(franchise),enwiki,3.0,The Lion King Announcement
55126494,Q48724847,Culture.Visual_arts.Comics_and_Anime,0.72,Blade_Runner_(franchise),enwiki,3.0,The Lion King Announcement
55126494,Q48724847,Culture.Literature,0.6,Blade_Runner_(franchise),enwiki,3.0,The Lion King Announcement
5352498,Q7518777,Culture.Biography.Biography*,1.0,Simon_Francis_(footballer),enwiki,11.0,Football
5352498,Q7518777,Culture.Sports,1.0,Simon_Francis_(footballer),enwiki,11.0,Football
21810713,Q4892882,Culture.Biography.Biography*,0.99,Bernard_A._Friedman,enwiki,3.0,The Lion King Announcement
21810713,Q4892882,Geography.Regions.Americas.North_America,0.53,Bernard_A._Friedman,enwiki,3.0,The Lion King Announcement
42349531,Q16168218,History_and_Society.Society,0.77,List_of_awards_and_nominations_received_by_SpongeBob_SquarePants,enwiki,9.0,Midterm US election
40787427,Q16966715,Geography.Regions.Oceania,0.94,Peking_Duk,enwiki,0.0,Irish Rubgy Championship
40787427,Q16966715,Culture.Biography.Biography*,0.64,Peking_Duk,enwiki,0.0,Irish Rubgy Championship
40787427,Q16966715,Culture.Media.Media*,0.58,Peking_Duk,enwiki,0.0,Irish Rubgy Championship
10674959,Q1977621,Culture.Visual_arts.Visual_arts*,1.0,Neon_Genesis_Evangelion_(manga),enwiki,3.0,The Lion King Announcement
10674959,Q1977621,Culture.Literature,1.0,Neon_Genesis_Evangelion_(manga),enwiki,3.0,The Lion King Announcement
10674959,Q1977621,Culture.Visual_arts.Comics_and_Anime,1.0,Neon_Genesis_Evangelion_(manga),enwiki,3.0,The Lion King Announcement
4508331,Q2033287,Geography.Regions.Americas.North_America,0.98,Oshawa_Car_Assembly,enwiki,8.0,Space missions
4508331,Q2033287,History_and_Society.Transportation,0.96,Oshawa_Car_Assembly,enwiki,8.0,Space missions
4508331,Q2033287,STEM.Engineering,0.94,Oshawa_Car_Assembly,enwiki,8.0,Space missions
4508331,Q2033287,STEM.STEM*,0.8,Oshawa_Car_Assembly,enwiki,8.0,Space missions
7079047,Q983412,Culture.Biography.Biography*,1.0,Mario_Gjurovski,enwiki,11.0,Football
7079047,Q983412,Culture.Sports,0.98,Mario_Gjurovski,enwiki,11.0,Football
7079047,Q983412,Geography.Regions.Europe.Southern_Europe,0.78,Mario_Gjurovski,enwiki,11.0,Football
1870449,Q263166,Culture.Biography.Biography*,1.0,Ben_Wallace_(politician),enwiki,10.0,Victoria election (Autralia)
1870449,Q263166,History_and_Society.Politics_and_government,1.0,Ben_Wallace_(politician),enwiki,10.0,Victoria election (Autralia)
1870449,Q263166,Geography.Regions.Europe.Northern_Europe,0.97,Ben_Wallace_(politician),enwiki,10.0,Victoria election (Autralia)
1870449,Q263166,Geography.Regions.Europe.Europe*,0.96,Ben_Wallace_(politician),enwiki,10.0,Victoria election (Autralia)
36860909,Q5425717,Culture.Sports,0.98,FIFA_International_Match_Calendar,enwiki,11.0,Football
27264341,Q263969,Culture.Biography.Biography*,1.0,Nicola_Blackwood,enwiki,10.0,Victoria election (Autralia)
27264341,Q263969,History_and_Society.Education,0.89,Nicola_Blackwood,enwiki,10.0,Victoria election (Autralia)
27264341,Q263969,Geography.Regions.Europe.Northern_Europe,0.8,Nicola_Blackwood,enwiki,10.0,Victoria election (Autralia)
27264341,Q263969,Geography.Regions.Europe.Europe*,0.79,Nicola_Blackwood,enwiki,10.0,Victoria election (Autralia)
27264341,Q263969,History_and_Society.Politics_and_government,0.68,Nicola_Blackwood,enwiki,10.0,Victoria election (Autralia)
2530771,Q682764,STEM.Technology,0.99,Rokot,enwiki,8.0,Space missions
2530771,Q682764,History_and_Society.Transportation,0.99,Rokot,enwiki,8.0,Space missions
2530771,Q682764,STEM.STEM*,0.99,Rokot,enwiki,8.0,Space missions
2530771,Q682764,STEM.Space,0.99,Rokot,enwiki,8.0,Space missions
2530771,Q682764,History_and_Society.Society,0.87,Rokot,enwiki,8.0,Space missions
13983999,Q902005,Culture.Sports,1.0,John_Bostock,enwiki,11.0,Football
13983999,Q902005,Culture.Biography.Biography*,1.0,John_Bostock,enwiki,11.0,Football
948343,Q4777207,Culture.Biography.Biography*,1.0,Antony_Green,enwiki,10.0,Victoria election (Autralia)
948343,Q4777207,Geography.Regions.Oceania,0.99,Antony_Green,enwiki,10.0,Victoria election (Autralia)
1846227,Q3497645,Culture.Biography.Biography*,1.0,Dick_Diamonde,enwiki,0.0,Irish Rubgy Championship
16181055,Q5231124,Culture.Biography.Biography*,1.0,David_Baria,enwiki,9.0,Midterm US election
16181055,Q5231124,Geography.Regions.Americas.North_America,0.96,David_Baria,enwiki,9.0,Midterm US election
992241,Q1525928,Geography.Regions.Americas.North_America,1.0,Mississippi_State_Senate,enwiki,9.0,Midterm US election
12470766,Q978126,Culture.Sports,1.0,Jorge_Villafaña,enwiki,11.0,Football
12470766,Q978126,Culture.Biography.Biography*,1.0,Jorge_Villafaña,enwiki,11.0,Football
12470766,Q978126,Geography.Regions.Americas.North_America,0.67,Jorge_Villafaña,enwiki,11.0,Football
30488502,Q7892139,History_and_Society.Politics_and_government,0.99,2016_United_States_Senate_elections,enwiki,9.0,Midterm US election
30488502,Q7892139,Geography.Regions.Americas.North_America,0.99,2016_United_States_Senate_elections,enwiki,9.0,Midterm US election
30488502,Q7892139,Culture.Biography.Biography*,0.64,2016_United_States_Senate_elections,enwiki,9.0,Midterm US election
41722878,Q15977608,Culture.Sports,0.99,CONIFA_World_Football_Cup,enwiki,11.0,Football
43702164,Q18159028,Culture.Sports,1.0,Dustin_Vaughan,enwiki,2.0,Canadian Football
43702164,Q18159028,Culture.Biography.Biography*,0.99,Dustin_Vaughan,enwiki,2.0,Canadian Football
43702164,Q18159028,Geography.Regions.Americas.North_America,0.51,Dustin_Vaughan,enwiki,2.0,Canadian Football
31274884,Q61550,Culture.Biography.Biography*,0.99,Kurt_Lischka,enwiki,5.0,Cambodian Genocide Sentence
31274884,Q61550,Geography.Regions.Europe.Western_Europe,0.95,Kurt_Lischka,enwiki,5.0,Cambodian Genocide Sentence
31274884,Q61550,Geography.Regions.Europe.Europe*,0.89,Kurt_Lischka,enwiki,5.0,Cambodian Genocide Sentence
57458690,Q154934,Culture.Biography.Biography*,1.0,"Ecgberht,_King_of_Wessex",enwiki,4.0,Viking (in England)*
48570,Q154934,Culture.Biography.Biography*,1.0,"Ecgberht,_King_of_Wessex",enwiki,4.0,Viking (in England)*
57458690,Q154934,History_and_Society.History,0.91,"Ecgberht,_King_of_Wessex",enwiki,4.0,Viking (in England)*
48570,Q154934,History_and_Society.History,0.91,"Ecgberht,_King_of_Wessex",enwiki,4.0,Viking (in England)*
57458690,Q154934,Geography.Regions.Europe.Northern_Europe,0.66,"Ecgberht,_King_of_Wessex",enwiki,4.0,Viking (in England)*
48570,Q154934,Geography.Regions.Europe.Northern_Europe,0.66,"Ecgberht,_King_of_Wessex",enwiki,4.0,Viking (in England)*
53642886,Q29052440,Culture.Biography.Biography*,1.0,Jamaal_Williams,enwiki,2.0,Canadian Football
53642886,Q29052440,Culture.Sports,0.87,Jamaal_Williams,enwiki,2.0,Canadian Football
20430222,Q5528372,Culture.Philosophy_and_religion,0.98,Gavriel_Holtzberg,enwiki,6.0,Ukraine
20430222,Q5528372,Culture.Biography.Biography*,0.97,Gavriel_Holtzberg,enwiki,6.0,Ukraine
20430222,Q5528372,Geography.Regions.Asia.Asia*,0.71,Gavriel_Holtzberg,enwiki,6.0,Ukraine
149024,Q1590496,Geography.Regions.Oceania,1.0,Yothu_Yindi,enwiki,0.0,Irish Rubgy Championship
149024,Q1590496,Culture.Biography.Biography*,0.72,Yothu_Yindi,enwiki,0.0,Irish Rubgy Championship
3801028,Q951044,Culture.Biography.Biography*,0.99,Jafar_Sharif-Emami,enwiki,9.0,Midterm US election
3801028,Q951044,Geography.Regions.Asia.West_Asia,0.95,Jafar_Sharif-Emami,enwiki,9.0,Midterm US election
3801028,Q951044,Geography.Regions.Asia.Asia*,0.89,Jafar_Sharif-Emami,enwiki,9.0,Midterm US election
34602448,Q2818274,Culture.Media.Media*,0.99,Flight_7500,enwiki,3.0,The Lion King Announcement
34602448,Q2818274,Culture.Media.Films,0.98,Flight_7500,enwiki,3.0,The Lion King Announcement
44951428,Q18719351,Culture.Biography.Biography*,1.0,Christian_Covington,enwiki,2.0,Canadian Football
44951428,Q18719351,Culture.Sports,0.96,Christian_Covington,enwiki,2.0,Canadian Football
51877638,Q27838020,Geography.Regions.Europe.Northern_Europe,1.0,Andrew_Porter_(rugby_union),enwiki,0.0,Irish Rubgy Championship
51877638,Q27838020,Culture.Biography.Biography*,0.99,Andrew_Porter_(rugby_union),enwiki,0.0,Irish Rubgy Championship
51877638,Q27838020,Geography.Regions.Europe.Europe*,0.99,Andrew_Porter_(rugby_union),enwiki,0.0,Irish Rubgy Championship
51877638,Q27838020,Culture.Sports,0.89,Andrew_Porter_(rugby_union),enwiki,0.0,Irish Rubgy Championship
36040410,Q8033688,Culture.Biography.Biography*,0.99,Woody_Paige,enwiki,9.0,Midterm US election
57381113,Q945548,Culture.Sports,0.99,Jordan–Hare_Stadium,enwiki,2.0,Canadian Football
809866,Q945548,Culture.Sports,0.99,Jordan–Hare_Stadium,enwiki,2.0,Canadian Football
57381113,Q945548,Geography.Regions.Americas.North_America,0.99,Jordan–Hare_Stadium,enwiki,2.0,Canadian Football
809866,Q945548,Geography.Regions.Americas.North_America,0.99,Jordan–Hare_Stadium,enwiki,2.0,Canadian Football
52912720,Q274386,History_and_Society.Society,0.54,Shompen_people,enwiki,7.0,Killing in Andaman Islands 
1353713,Q274386,History_and_Society.Society,0.54,Shompen_people,enwiki,7.0,Killing in Andaman Islands 
940063,Q3469051,Culture.Media.Media*,0.71,The_X-Files_(season_6),enwiki,3.0,The Lion King Announcement
940063,Q3469051,Culture.Media.Television,0.62,The_X-Files_(season_6),enwiki,3.0,The Lion King Announcement
343209,Q7288281,Culture.Biography.Biography*,0.94,Ralph_Wilson,enwiki,2.0,Canadian Football
343209,Q7288281,Culture.Sports,0.82,Ralph_Wilson,enwiki,2.0,Canadian Football
343209,Q7288281,Geography.Regions.Americas.North_America,0.7,Ralph_Wilson,enwiki,2.0,Canadian Football
1279105,Q1700517,Culture.Sports,1.0,John_Huarte,enwiki,2.0,Canadian Football
1279105,Q1700517,Culture.Biography.Biography*,1.0,John_Huarte,enwiki,2.0,Canadian Football
1279105,Q1700517,Geography.Regions.Americas.North_America,0.99,John_Huarte,enwiki,2.0,Canadian Football
11833049,Q654041,Culture.Biography.Biography*,0.99,"Ari_(footballer,_born_1985)",enwiki,11.0,Football
11833049,Q654041,Culture.Sports,0.99,"Ari_(footballer,_born_1985)",enwiki,11.0,Football
316129,Q160640,Culture.Biography.Biography*,0.99,Raymond_Aron,enwiki,5.0,Cambodian Genocide Sentence
316129,Q160640,Geography.Regions.Europe.Western_Europe,0.95,Raymond_Aron,enwiki,5.0,Cambodian Genocide Sentence
316129,Q160640,Geography.Regions.Europe.Europe*,0.89,Raymond_Aron,enwiki,5.0,Cambodian Genocide Sentence
30057,Q1490,Geography.Regions.Asia.East_Asia,0.93,Tokyo,enwiki,3.0,The Lion King Announcement
30057,Q1490,Geography.Regions.Asia.Asia*,0.92,Tokyo,enwiki,3.0,The Lion King Announcement
2424321,Q7842836,Geography.Regions.Americas.North_America,1.0,Trinity_High_School_(Louisville),enwiki,2.0,Canadian Football
2424321,Q7842836,History_and_Society.Education,0.92,Trinity_High_School_(Louisville),enwiki,2.0,Canadian Football
1169577,Q259964,Culture.Biography.Biography*,1.0,Ona_Munson,enwiki,3.0,The Lion King Announcement
1169577,Q259964,Geography.Regions.Americas.North_America,0.52,Ona_Munson,enwiki,3.0,The Lion King Announcement
1169577,Q259964,Culture.Biography.Women,0.51,Ona_Munson,enwiki,3.0,The Lion King Announcement
3103955,Q771104,Culture.Biography.Biography*,1.0,Jeff_Nathanson,enwiki,3.0,The Lion King Announcement
218085,Q6395480,History_and_Society.Education,1.0,Kettering_University,enwiki,8.0,Space missions
218085,Q6395480,Geography.Regions.Americas.North_America,0.98,Kettering_University,enwiki,8.0,Space missions
218085,Q6395480,Culture.Philosophy_and_religion,0.85,Kettering_University,enwiki,8.0,Space missions
218085,Q6395480,History_and_Society.History,0.69,Kettering_University,enwiki,8.0,Space missions
6137057,Q274023,Geography.Regions.Asia.Southeast_Asia,0.99,Khieu_Ponnary,enwiki,5.0,Cambodian Genocide Sentence
6137057,Q274023,Culture.Biography.Biography*,0.99,Khieu_Ponnary,enwiki,5.0,Cambodian Genocide Sentence
6137057,Q274023,Geography.Regions.Asia.Asia*,0.97,Khieu_Ponnary,enwiki,5.0,Cambodian Genocide Sentence
3125535,Q4851976,Geography.Regions.Americas.North_America,1.0,Bally_Total_Fitness,enwiki,9.0,Midterm US election
6837811,Q7338081,Geography.Geographical,0.97,Valehouse_Reservoir,enwiki,7.0,Killing in Andaman Islands 
3360205,Q7836247,Culture.Sports,0.98,Travis_Ford,enwiki,1.0,~~News Items~~ 
3360205,Q7836247,Culture.Biography.Biography*,0.98,Travis_Ford,enwiki,1.0,~~News Items~~ 
3360205,Q7836247,Geography.Regions.Americas.North_America,0.76,Travis_Ford,enwiki,1.0,~~News Items~~ 
3808989,Q595937,History_and_Society.Society,1.0,RZD_Arena,enwiki,6.0,Ukraine
3808989,Q595937,History_and_Society.Military_and_warfare,0.58,RZD_Arena,enwiki,6.0,Ukraine
1569059,Q269360,Culture.Biography.Biography*,0.99,Jane_Morris,enwiki,12.0,Bernardo Bertolucci death
1569059,Q269360,History_and_Society.History,0.71,Jane_Morris,enwiki,12.0,Bernardo Bertolucci death
