,Unnamed: 0,Qid,topic,probability,page_id,page_title,modularity_class,wiki_db,cluster,degree
240,240,Q7569944,Culture.Visual_arts.Visual_arts*,0.9732507467269896,25070018,Southern Gas Corridor,15,enwiki,3,1.0
241,241,Q7569944,Geography.Regions.Americas.North_America,0.07650540971755981,25070018,Southern Gas Corridor,15,enwiki,3,1.0
242,242,Q24237,Culture.Biography.Biography*,0.997120440006256,37310642,Andrew Nabbout,11,enwiki,1,11.0
243,243,Q24237,Culture.Sports,0.9697954058647156,37310642,Andrew Nabbout,11,enwiki,1,11.0
244,244,Q24237,Geography.Regions.Oceania,0.4209318628311157,37310642,Andrew Nabbout,11,enwiki,1,11.0
245,245,Q1049657,Culture.Media.Media*,0.6224693655967712,518436,The Scotsman,1,enwiki,1,18.0
246,246,Q1049657,Geography.Regions.Europe.Europe*,0.25392501258850103,518436,The Scotsman,1,enwiki,1,18.0
247,247,Q1049657,Geography.Regions.Europe.Northern_Europe,0.12146936559677125,518436,The Scotsman,1,enwiki,1,18.0
248,248,Q1795987,Culture.Media.Films,0.989681839942932,8576918,Blood and Sand,6,enwiki,5,1.0
249,249,Q1795987,Culture.Media.Media*,0.9796776771545409,8576918,Blood and Sand,6,enwiki,5,1.0
250,250,Q182905,Culture.Biography.Biography*,0.984585464000702,38802918,Georgi Plekhanov,30,enwiki,6,4.0
251,251,Q182905,Culture.Philosophy_and_religion,0.7057950496673584,38802918,Georgi Plekhanov,30,enwiki,6,4.0
252,252,Q182905,History_and_Society.Society,0.6791887283325195,38802918,Georgi Plekhanov,30,enwiki,6,4.0
253,253,Q947065,Culture.Sports,0.9724247455596924,1874546,Arizona Stadium,19,enwiki,0,11.0
254,254,Q947065,Geography.Regions.Americas.North_America,0.7826725244522095,1874546,Arizona Stadium,19,enwiki,0,11.0
255,255,Q19363842,Culture.Media.Media*,0.998876452445984,5013082,Snowed Under,6,enwiki,5,5.0
256,256,Q19363842,Culture.Media.Films,0.9985088109970092,5013082,Snowed Under,6,enwiki,5,5.0
257,257,Q36479,Culture.Media.Films,0.9947898983955384,88678,The Lion King,2,enwiki,4,42.0
258,258,Q36479,Culture.Media.Media*,0.9883227348327636,88678,The Lion King,2,enwiki,4,42.0
259,259,Q36479,Culture.Media.Entertainment,0.6001983880996704,88678,The Lion King,2,enwiki,4,42.0
260,260,Q36479,Geography.Regions.Americas.North_America,0.4886818399429321,88678,The Lion King,2,enwiki,4,42.0
261,261,Q3897558,Culture.Biography.Biography*,0.9970290064811708,26522464,Pat Walshe,4,enwiki,4,2.0
262,262,Q2476473,Geography.Regions.Americas.North_America,0.9433575868606568,4081870,Oakville Assembly,21,enwiki,2,2.0
263,263,Q2476473,History_and_Society.Transportation,0.546748161315918,4081870,Oakville Assembly,21,enwiki,2,2.0
264,264,Q751846,Culture.Media.Films,0.9893575310707092,39145444,Partner,23,enwiki,7,16.0
265,265,Q751846,Culture.Media.Media*,0.9802908897399902,39145444,Partner,23,enwiki,7,16.0
266,266,Q751846,Geography.Regions.Europe.Europe*,0.338743971824646,39145444,Partner,23,enwiki,7,16.0
267,267,Q751846,Geography.Regions.Europe.Southern_Europe,0.23616819286346435,39145444,Partner,23,enwiki,7,16.0
268,268,Q2566213,Culture.Sports,0.9219318628311156,3713668,Second City derby,0,enwiki,1,4.0
269,269,Q2566213,Geography.Regions.Europe.Europe*,0.14323513412475586,3713668,Second City derby,0,enwiki,1,4.0
270,270,Q2566213,Geography.Regions.Europe.Northern_Europe,0.06118653917312623,3713668,Second City derby,0,enwiki,1,4.0
271,271,Q4602640,Culture.Sports,0.9924327731132508,10652530,2004 Cleveland Browns season,19,enwiki,0,3.0
272,272,Q4602640,Geography.Regions.Americas.North_America,0.3165845146179199,10652530,2004 Cleveland Browns season,19,enwiki,0,3.0
273,273,Q4772615,Culture.Biography.Biography*,0.9976868629455566,1904584,Anthony Grant,9,enwiki,12,2.0
274,274,Q4772615,Culture.Sports,0.99745911359787,1904584,Anthony Grant,9,enwiki,12,2.0
275,275,Q4772615,Geography.Regions.Americas.North_America,0.06886266374588013,1904584,Anthony Grant,9,enwiki,12,2.0
276,276,Q4819684,Geography.Regions.Europe.Northern_Europe,0.8840492963790894,1973680,Audenshaw Reservoirs,14,enwiki,9,5.0
277,277,Q4819684,Geography.Regions.Europe.Europe*,0.8221991658210754,1973680,Audenshaw Reservoirs,14,enwiki,9,5.0
278,278,Q2090195,History_and_Society.History,0.999506652355194,1244968,first contact,5,enwiki,9,1.0
279,279,Q2090195,History_and_Society.Society,0.9994215965270996,1244968,first contact,5,enwiki,9,1.0
280,280,Q2090195,STEM.Biology,0.8267217874526978,1244968,first contact,5,enwiki,9,1.0
281,281,Q152543,History_and_Society.Military_and_warfare,0.7773098945617676,510764,Einsatzgruppen,15,enwiki,3,9.0
282,282,Q152543,History_and_Society.Politics_and_government,0.6513648629188538,510764,Einsatzgruppen,15,enwiki,3,9.0
283,283,Q152543,Geography.Regions.Europe.Europe*,0.3764868249893189,510764,Einsatzgruppen,15,enwiki,3,9.0
284,284,Q152543,Geography.Regions.Europe.Western_Europe,0.2921159734725952,510764,Einsatzgruppen,15,enwiki,3,9.0
285,285,Q1769264,Culture.Biography.Biography*,0.9992306232452391,1444470,Jill Talley,28,enwiki,2,11.0
286,286,Q1769264,Culture.Biography.Women,0.7931159734725952,1444470,Jill Talley,28,enwiki,2,11.0
287,287,Q1769264,Geography.Regions.Americas.North_America,0.2921159734725952,1444470,Jill Talley,28,enwiki,2,11.0
288,288,Q15717047,Culture.Media.Media*,0.9914325475692748,42545064,Olavina Udugore,6,enwiki,13,4.0
289,289,Q15717047,Culture.Media.Films,0.9899964332580566,42545064,Olavina Udugore,6,enwiki,13,4.0
290,290,Q15717047,Geography.Regions.Asia.South_Asia,0.4990100135803223,42545064,Olavina Udugore,6,enwiki,13,4.0
291,291,Q15717047,Geography.Regions.Asia.Asia*,0.4970832934379578,42545064,Olavina Udugore,6,enwiki,13,4.0
292,292,Q1894,Culture.Biography.Biography*,0.9883227348327636,35623176,Memphis Depay,11,enwiki,1,7.0
293,293,Q1894,Culture.Sports,0.984585464000702,35623176,Memphis Depay,11,enwiki,1,7.0
294,294,Q213030,History_and_Society.Politics_and_government,0.9241518378257751,37784254,United Nations General Assembly resolution 67/19,10,enwiki,10,4.0
295,295,Q280829,Culture.Sports,0.9993836879730223,2130238,Jermaine Jones,0,enwiki,1,2.0
296,296,Q280829,Culture.Biography.Biography*,0.9969346523284912,2130238,Jermaine Jones,0,enwiki,1,2.0
297,297,Q280829,Geography.Regions.Europe.Europe*,0.13604079389572146,2130238,Jermaine Jones,0,enwiki,1,2.0
298,298,Q280829,Geography.Regions.Europe.Western_Europe,0.08411114120483397,2130238,Jermaine Jones,0,enwiki,1,2.0
299,299,Q1432865,STEM.Engineering,0.946606695652008,1963198,Seletar Airport,15,enwiki,3,1.0
300,300,Q1432865,STEM.STEM*,0.94500470161438,1963198,Seletar Airport,15,enwiki,3,1.0
301,301,Q1432865,History_and_Society.Transportation,0.9416641592979432,1963198,Seletar Airport,15,enwiki,3,1.0
302,302,Q1432865,Geography.Regions.Asia.Asia*,0.8774868249893188,1963198,Seletar Airport,15,enwiki,3,1.0
303,303,Q1432865,Geography.Regions.Asia.Southeast_Asia,0.839743971824646,1963198,Seletar Airport,15,enwiki,3,1.0
304,304,Q16995516,Culture.Media.Television,0.996185541152954,41337476,The Jump,1,enwiki,1,2.0
305,305,Q16995516,Culture.Media.Media*,0.9908843636512756,41337476,The Jump,1,enwiki,1,2.0
306,306,Q339724,Geography.Regions.Americas.North_America,0.9899964332580566,94834,DeSoto County,3,enwiki,2,18.0
307,307,Q19757481,Culture.Sports,0.9841036200523376,46227806,Henry Anderson,19,enwiki,0,2.0
308,308,Q19757481,Culture.Biography.Biography*,0.974052667617798,46227806,Henry Anderson,19,enwiki,0,2.0
309,309,Q115148,Geography.Regions.Americas.North_America,0.9966334104537964,50528,Dutchess County,10,enwiki,10,12.0
310,310,Q934021,Culture.Media.Films,0.997758150100708,3584478,His Kind of Woman,4,enwiki,4,3.0
311,311,Q934021,Culture.Media.Media*,0.9951046109199524,3584478,His Kind of Woman,4,enwiki,4,3.0
312,312,Q2224379,Culture.Biography.Biography*,0.9984121918678284,9534924,Sarah Hanson-Young,29,enwiki,6,5.0
313,313,Q2224379,Geography.Regions.Oceania,0.4898843636512756,9534924,Sarah Hanson-Young,29,enwiki,6,5.0
314,314,Q6674905,Culture.Biography.Biography*,0.994455099105835,38462066,Lood de Jager,12,enwiki,1,11.0
315,315,Q6674905,Culture.Sports,0.8175845146179199,38462066,Lood de Jager,12,enwiki,1,11.0
316,316,Q6674905,Geography.Regions.Africa.Southern_Africa,0.2816725244522095,38462066,Lood de Jager,12,enwiki,1,11.0
317,317,Q6674905,Geography.Regions.Africa.Africa*,0.2653036584854126,38462066,Lood de Jager,12,enwiki,1,11.0
318,318,Q5169738,Culture.Biography.Biography*,0.9850529432296752,37799684,Corbett Monica,16,enwiki,8,1.0
319,319,Q59779835,Culture.Media.Media*,0.9991804361343384,59172384,We Appreciate Power,1,enwiki,11,7.0
320,320,Q59779835,Culture.Media.Music,0.9990094900131226,59172384,We Appreciate Power,1,enwiki,11,7.0
321,321,Q265055,Culture.Biography.Biography*,0.9964163899421692,5211984,Daniel Prodan,11,enwiki,1,1.0
322,322,Q265055,Culture.Sports,0.9796776771545409,5211984,Daniel Prodan,11,enwiki,1,1.0
323,323,Q7550572,History_and_Society.Politics_and_government,0.952584147453308,3256268,Social Democratic Party,1,enwiki,2,3.0
324,324,Q4909894,Culture.Biography.Biography*,0.9946250915527344,20891120,Bill Leonard,16,enwiki,8,1.0
325,325,Q4909894,Geography.Regions.Americas.North_America,0.21760438585281366,20891120,Bill Leonard,16,enwiki,8,1.0
326,326,Q1189495,Culture.Biography.Biography*,0.9615437984466552,7606574,Emperor Gaozu of Later Jin,1,enwiki,7,6.0
327,327,Q1189495,Geography.Regions.Asia.East_Asia,0.4730526676177978,7606574,Emperor Gaozu of Later Jin,1,enwiki,7,6.0
328,328,Q1189495,Geography.Regions.Asia.Asia*,0.4581643214225769,7606574,Emperor Gaozu of Later Jin,1,enwiki,7,6.0
329,329,Q851838,Geography.Regions.Americas.North_America,0.9802908897399902,328406,Delta,21,enwiki,2,1.0
330,330,Q6848426,Culture.Media.Music,0.9973783493041992,32321390,Mike Posner discography,20,enwiki,4,3.0
331,331,Q6848426,Culture.Media.Media*,0.9952548146247864,32321390,Mike Posner discography,20,enwiki,4,3.0
332,332,Q2904669,Culture.Sports,0.9992059469223022,4105584,Bill Musgrave,19,enwiki,0,4.0
333,333,Q2904669,Culture.Biography.Biography*,0.9984612464904784,4105584,Bill Musgrave,19,enwiki,0,4.0
334,334,Q2904669,Geography.Regions.Americas.North_America,0.3165845146179199,4105584,Bill Musgrave,19,enwiki,0,4.0
335,335,Q39086235,Culture.Sports,0.9952548146247864,54441288,football rivalries in Germany,11,enwiki,1,1.0
336,336,Q39086235,Geography.Regions.Europe.Europe*,0.19165198707580566,54441288,football rivalries in Germany,11,enwiki,1,1.0
337,337,Q39086235,Geography.Regions.Europe.Northern_Europe,0.12878464365005493,54441288,football rivalries in Germany,11,enwiki,1,1.0
338,338,Q6408931,Culture.Biography.Biography*,0.99567848443985,4602548,Kim Jones,3,enwiki,2,1.0
339,339,Q6408931,Culture.Sports,0.538993239402771,4602548,Kim Jones,3,enwiki,2,1.0
340,340,Q6408931,Geography.Regions.Americas.North_America,0.022430347442626952,4602548,Kim Jones,3,enwiki,2,1.0
341,341,Q11831154,Culture.Sports,0.9960646033287048,38541516,2019 Africa Cup of Nations,11,enwiki,1,28.0
342,342,Q11831154,Geography.Regions.Africa.Africa*,0.3952613940238953,38541516,2019 Africa Cup of Nations,11,enwiki,1,28.0
343,343,Q978126,Culture.Sports,0.9988405108451844,12470766,Jorge Villafaña,11,enwiki,1,6.0
344,344,Q978126,Culture.Biography.Biography*,0.998599648475647,12470766,Jorge Villafaña,11,enwiki,1,6.0
345,345,Q978126,Geography.Regions.Americas.North_America,0.12878464365005493,12470766,Jorge Villafaña,11,enwiki,1,6.0
346,346,Q55735991,History_and_Society.Business_and_economics,0.839743971824646,59015042,Hyundai Palisade,3,enwiki,2,1.0
347,347,Q55735991,History_and_Society.Transportation,0.538993239402771,59015042,Hyundai Palisade,3,enwiki,2,1.0
348,348,Q5733187,Culture.Biography.Biography*,0.996185541152954,585176,Herb Sendek,9,enwiki,12,2.0
349,349,Q5733187,Culture.Sports,0.9825675487518309,585176,Herb Sendek,9,enwiki,12,2.0
350,350,Q5733187,Geography.Regions.Americas.North_America,0.3624016513824463,585176,Herb Sendek,9,enwiki,12,2.0
351,351,Q7286024,Culture.Biography.Biography*,0.9820237755775452,31751830,Rajendra Singh Babu,6,enwiki,13,7.0
352,352,Q7286024,Geography.Regions.Asia.Asia*,0.2816725244522095,31751830,Rajendra Singh Babu,6,enwiki,13,7.0
353,353,Q7286024,Geography.Regions.Asia.South_Asia,0.270853506565094,31751830,Rajendra Singh Babu,6,enwiki,13,7.0
354,354,Q24053586,Culture.Sports,0.99567848443985,50375396,Dean Lowry,19,enwiki,0,7.0
355,355,Q24053586,Culture.Biography.Biography*,0.9931061863899232,50375396,Dean Lowry,19,enwiki,0,7.0
356,356,Q7704100,Culture.Sports,1.0000100135803225,8325928,Terry Beasley,19,enwiki,0,2.0
357,357,Q7704100,Culture.Biography.Biography*,0.9993221759796144,8325928,Terry Beasley,19,enwiki,0,2.0
358,358,Q7704100,Geography.Regions.Americas.North_America,0.17818872833251953,8325928,Terry Beasley,19,enwiki,0,2.0
359,359,Q59191075,Culture.Media.Television,0.99567848443985,59151664,Junior Eurovision Song Contest 2019,13,enwiki,3,20.0
360,360,Q59191075,Culture.Media.Media*,0.9496793746948242,59151664,Junior Eurovision Song Contest 2019,13,enwiki,3,20.0
361,361,Q59191075,Geography.Regions.Europe.Europe*,0.3660457601547241,59151664,Junior Eurovision Song Contest 2019,13,enwiki,3,20.0
362,362,Q1680811,Culture.Biography.Biography*,0.9963027834892272,1901762,Mel White,28,enwiki,2,1.0
363,363,Q560947,History_and_Society.Business_and_economics,0.952584147453308,3119836,Nordseewerke,26,enwiki,8,5.0
364,364,Q560947,History_and_Society.Transportation,0.585111141204834,3119836,Nordseewerke,26,enwiki,8,5.0
365,365,Q560947,Geography.Regions.Europe.Europe*,0.3981314172744751,3119836,Nordseewerke,26,enwiki,8,5.0
366,366,Q560947,Geography.Regions.Europe.Western_Europe,0.3893042674064636,3119836,Nordseewerke,26,enwiki,8,5.0
367,367,Q6103910,Culture.Performing_arts,1.0000100135803225,1889380,J.B.,3,enwiki,2,1.0
368,368,Q4202130,Culture.Literature,0.9615437984466552,31537920,The Emperor of All Maladies: A Biography of Cancer,3,enwiki,2,1.0
369,369,Q4202130,Culture.Media.Books,0.9433575868606568,31537920,The Emperor of All Maladies: A Biography of Cancer,3,enwiki,2,1.0
370,370,Q4202130,Culture.Media.Media*,0.9099169969558716,31537920,The Emperor of All Maladies: A Biography of Cancer,3,enwiki,2,1.0
371,371,Q435974,Culture.Biography.Biography*,0.9972950220108032,14978984,Stephanie Gilmore,12,enwiki,1,4.0
372,372,Q435974,Culture.Biography.Women,0.538993239402771,14978984,Stephanie Gilmore,12,enwiki,1,4.0
373,373,Q435974,Geography.Regions.Oceania,0.270853506565094,14978984,Stephanie Gilmore,12,enwiki,1,4.0
374,374,Q909554,STEM.STEM*,0.9966334104537964,106418,computational physics,17,enwiki,3,9.0
375,375,Q909554,STEM.Physics,0.951152205467224,106418,computational physics,17,enwiki,3,9.0
376,376,Q7044786,Culture.Media.Films,0.9825675487518309,27665478,No Place for Jennifer,6,enwiki,5,1.0
377,377,Q7044786,Culture.Media.Media*,0.9688661694526672,27665478,No Place for Jennifer,6,enwiki,5,1.0
378,378,Q6268659,History_and_Society.Business_and_economics,0.5312193632125854,4387450,Johnston Press,11,enwiki,1,2.0
379,379,Q5870838,Culture.Biography.Biography*,0.989681839942932,38686320,George Saville,11,enwiki,1,2.0
380,380,Q5870838,Culture.Sports,0.9777238368988036,38686320,George Saville,11,enwiki,1,2.0
381,381,Q816620,Culture.Sports,0.9993221759796144,2652372,Ben Thatcher,11,enwiki,1,2.0
382,382,Q816620,Culture.Biography.Biography*,0.9972090721130372,2652372,Ben Thatcher,11,enwiki,1,2.0
383,383,Q816620,Geography.Regions.Europe.Northern_Europe,0.12878464365005493,2652372,Ben Thatcher,11,enwiki,1,2.0
384,384,Q816620,Geography.Regions.Europe.Europe*,0.006821857929229736,2652372,Ben Thatcher,11,enwiki,1,2.0
385,385,Q230850,Culture.Biography.Biography*,0.998142421245575,22351888,Irina Bokova,15,enwiki,3,1.0
386,386,Q230850,Culture.Biography.Women,0.7663036584854126,22351888,Irina Bokova,15,enwiki,3,1.0
387,387,Q230850,History_and_Society.Politics_and_government,0.5775054097175598,22351888,Irina Bokova,15,enwiki,3,1.0
388,388,Q230850,Geography.Regions.Europe.Europe*,0.3660457601547241,22351888,Irina Bokova,15,enwiki,3,1.0
389,389,Q230850,Geography.Regions.Europe.Eastern_Europe,0.16442059183120727,22351888,Irina Bokova,15,enwiki,3,1.0
390,390,Q5982758,Culture.Biography.Biography*,0.9979592561721802,13716430,Ian Robertson,12,enwiki,1,2.0
391,391,Q5982758,Culture.Sports,0.5156299471855164,13716430,Ian Robertson,12,enwiki,1,2.0
392,392,Q5982758,Geography.Regions.Europe.Northern_Europe,0.0991983880996704,13716430,Ian Robertson,12,enwiki,1,2.0
393,393,Q5982758,Geography.Regions.Europe.Europe*,0.037993239402771,13716430,Ian Robertson,12,enwiki,1,2.0
394,394,Q1154226,Culture.Philosophy_and_religion,0.8774868249893188,2555800,aura,15,enwiki,3,2.0
395,395,Q1154226,STEM.STEM*,0.839743971824646,2555800,aura,15,enwiki,3,2.0
396,396,Q1154226,STEM.Medicine_&_Health,0.6926519870758057,2555800,aura,15,enwiki,3,2.0
397,397,Q54999205,Culture.Biography.Biography*,0.9539760947227478,57681472,Emily Jane Fox,3,enwiki,2,1.0
398,398,Q54999205,Culture.Literature,0.7931159734725952,57681472,Emily Jane Fox,3,enwiki,2,1.0
399,399,Q54999205,Culture.Biography.Women,0.6992644667625427,57681472,Emily Jane Fox,3,enwiki,2,1.0
400,400,Q16822229,Culture.Sports,0.9814634323120116,42628682,2016 Copa Libertadores,20,enwiki,4,3.0
401,401,Q463204,Culture.Biography.Biography*,0.9982553720474244,2206188,Frances Langford,6,enwiki,5,2.0
402,402,Q463204,Geography.Regions.Americas.North_America,0.10667316818237303,2206188,Frances Langford,6,enwiki,5,2.0
403,403,Q3809737,Culture.Sports,0.9993836879730223,11132004,Johnny Neumann,9,enwiki,12,2.0
404,404,Q3809737,Culture.Biography.Biography*,0.99745911359787,11132004,Johnny Neumann,9,enwiki,12,2.0
405,405,Q3809737,Geography.Regions.Americas.North_America,0.4883575310707092,11132004,Johnny Neumann,9,enwiki,12,2.0
406,406,Q161764,STEM.STEM*,0.9615437984466552,39562,geochemistry,17,enwiki,3,10.0
407,407,Q161764,STEM.Chemistry,0.754925012588501,39562,geochemistry,17,enwiki,3,10.0
408,408,Q161764,STEM.Earth_and_environment,0.7248802781105042,39562,geochemistry,17,enwiki,3,10.0
409,409,Q6251848,Culture.Biography.Biography*,0.9859463572502136,2178566,John Panozzo,23,enwiki,7,1.0
410,410,Q6251848,Geography.Regions.Americas.North_America,0.35867373847961426,2178566,John Panozzo,23,enwiki,7,1.0
411,411,Q5445578,STEM.STEM*,0.8706072568893433,18208266,Fertility and intelligence,29,enwiki,6,1.0
412,412,Q5445578,STEM.Medicine_&_Health,0.8670457601547241,18208266,Fertility and intelligence,29,enwiki,6,1.0
413,413,Q5445578,Geography.Regions.Asia.Asia*,0.16442059183120727,18208266,Fertility and intelligence,29,enwiki,6,1.0
414,414,Q459101,Geography.Regions.Americas.Central_America,0.4945416321754456,1198098,Aruba national football team,15,enwiki,1,5.0
415,415,Q7314363,Geography.Regions.Europe.Europe*,0.8903042674064636,28636190,Repton Abbey,27,enwiki,14,5.0
416,416,Q7314363,Geography.Regions.Europe.Northern_Europe,0.8311530351638794,28636190,Repton Abbey,27,enwiki,14,5.0
417,417,Q1341709,Culture.Sports,0.99753737449646,27150054,Dudu,20,enwiki,4,2.0
418,418,Q1341709,Culture.Biography.Biography*,0.991162657737732,27150054,Dudu,20,enwiki,4,2.0
419,419,Q1341709,Geography.Regions.Americas.South_America,0.4334051480293274,27150054,Dudu,20,enwiki,4,2.0
420,420,Q549789,Culture.Biography.Biography*,0.9987257122993468,9647782,Anita Harris,2,enwiki,4,1.0
421,421,Q549789,Culture.Biography.Women,0.5698626637458801,9647782,Anita Harris,2,enwiki,4,1.0
422,422,Q6969650,Culture.Biography.Biography*,0.998142421245575,38173632,Nathaniel Hackett,19,enwiki,0,4.0
423,423,Q16147458,Compilation.List_Disambig,1.0,17122312,list of Atlanta Falcons head coaches,19,enwiki,0,2.0
424,424,Q5985273,Culture.Sports,0.9955416321754456,4370880,Ice Follies,19,enwiki,0,4.0
425,425,Q672227,History_and_Society.Military_and_warfare,1.0000100135803225,577570,Bristol Bloodhound,15,enwiki,3,6.0
426,426,Q672227,History_and_Society.Transportation,0.6370407938957214,577570,Bristol Bloodhound,15,enwiki,3,6.0
427,427,Q672227,STEM.Engineering,0.5312193632125854,577570,Bristol Bloodhound,15,enwiki,3,6.0
428,428,Q672227,Geography.Regions.Europe.Northern_Europe,0.07650540971755981,577570,Bristol Bloodhound,15,enwiki,3,6.0
