,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
39060752,Cheslin Kolbe,39060752,3,23,2322.5000000000005,Q16235526
39073584,Paulo Fonseca,39073584,1,5,0.0,Q10346582
39080538,Colorado Rockies Radio Network,39080538,13,6,24160.81098114261,Q16206582
39090013,Oakland Athletics Radio Network,39090013,10,6,36121.033385412535,Q16212475
39095119,Dave Gettleman,39095119,3,36,5468.875924882886,Q16743971
39100794,India at the 2014 Summer Youth Olympics,39100794,4,34,937.7358776411571,Q17005497
39102018,Tom Lineham,39102018,1,23,0.0,Q7816592
39106000,Bubba McDaniel,39106000,3,4,645.3472689595927,Q15987673
39108193,Mireille Ballestrazzi,39108193,5,17,1128.7085243400213,Q32622
39111931,Jody Allen,39111931,2,9,13932.0,Q16150609
39140131,April 2013 ricin letters,39140131,4,44,0.3333333333333333,Q11336533
39151536,Kent (1799 ship),39151536,2,0,0.0,Q11713974
39153051,Iowa Wild,39153051,3,9,9291.0,Q11753937
39164980,Leslie Smith (fighter),39164980,3,4,1802.3743203169386,Q15987678
39189214,American Music Award for Artist of the Year,39189214,15,12,2310.628571428571,Q19858055
39189715,American Music Award for Favorite Rap/Hip-Hop Artist,39189715,14,12,0.16666666666666666,Q19858088
39189743,Corey Fuller (wide receiver),39189743,3,9,4653.2036483094735,Q14918208
39230263,Duron Harmon,39230263,6,9,7312.276997282598,Q12317545
39231024,Sara Sampaio,39231024,2,14,13932.0,Q10368401
39236747,Ryan Griffin (tight end),39236747,4,9,7.536981642806096,Q14918294
39251639,1998–99 UEFA Champions League qualifying rounds,39251639,1,13,0.0,Q16848304
39322096,Colombian emeralds,39322096,1,27,0.0,Q17007270
39327563,Jordan Devey,39327563,2,9,1.9986263736263736,Q14951895
39330816,Ryan McDonough (NBA executive),39330816,1,6,0.0,Q16732287
39358591,Czech Texans,39358591,1,22,0.0,Q16197358
39374043,Denis Bećirović,39374043,3,24,0.0,Q13081568
39378554,Brett Maher (American football),39378554,6,9,237.70683013111665,Q16731836
39389466,Artturi Lehkonen,39389466,1,33,0.0,Q2365562
39435918,Marco Cecchinato,39435918,1,2,0.0,Q13360044
39438497,SM UB-123,39438497,1,27,0.0,Q16222848
39475408,Madison Bowey,39475408,2,33,0.0,Q14943154
39481926,Jordan McLean,39481926,4,23,4645.999999999999,Q16234016
39502282,Dolphin Tale 2,39502282,2,30,13932.0,Q16917980
39546185,Luke Keary,39546185,6,23,0.0,Q16234688
39567744,Héctor Barrantes,39567744,3,0,0.0,Q16012374
39606359,Bruno Petković,39606359,2,38,4181.072361046407,Q14951576
39621206,Tropical cyclone effects in Europe,39621206,12,19,740.2161981183698,Q16148571
39626736,Marlon Moraes,39626736,3,4,166.52042218548075,Q15731012
39637788,Thomas Frank (football manager),39637788,5,13,32492.45297323871,Q13469562
39676073,Butt fumble,39676073,1,9,0.0,Q16954681
39683553,Gavin Arthur,39683553,1,1,0.0,Q13534542
39700909,Nick Hague,39700909,12,26,3344.832073312261,Q13492872
39700923,Anne McClain,39700923,12,26,2242.850700909005,Q13500570
39704526,Morgan Brian,39704526,9,14,34771.5,Q13560500
39737818,Dylan Napa,39737818,7,23,10.166666666666666,Q16234848
39822456,Jimmie Rivera,39822456,3,4,0.75,Q15987709
39851021,Mail Isolation Control and Tracking,39851021,3,44,32480.0,Q13601778
39894364,Paweł Cibicki,39894364,2,13,9290.0,Q13657813
39923847,Trailfinders Sports Ground,39923847,2,23,0.0,Q16632630
39936702,Rosemary DiCarlo,39936702,8,25,166.3728309487789,Q15429937
40001136,Marcus Semien,40001136,6,6,0.0,Q15946610
40013943,List of PFL events,40013943,2,4,1.091304347826087,Q17146320
40019242,Mayweather Promotions,40019242,2,4,4646.0,Q20645919
40058556,Marlon Humphrey,40058556,14,9,9092.527008721436,Q14951938
40059611,National Football League television blackout policies,40059611,12,6,36594.2442287576,Q17017052
40112947,Joshua Brenet,40112947,12,38,67797.36347584918,Q2342765
40142047,American Music Awards of 2013,40142047,14,12,0.16666666666666666,Q14620165
40145990,George the Poet,40145990,1,35,0.0,Q16959242
40219150,"Emmanuel Boateng (footballer, born 1994)",40219150,1,13,0.0,Q15726295
40260474,Mackenzie McDonald,40260474,5,2,6940.721955433438,Q14657983
40270521,Tommy La Stella,40270521,2,6,0.0,Q16203000
40305820,SpaceX launch facilities,40305820,3,26,0.0,Q29624730
40372025,Alex Mowatt,40372025,4,13,10.0,Q15058162
40372444,Les mille et une nuits,40372444,5,17,4089.2722976132914,Q16384819
40374467,Lucas Torró,40374467,4,38,0.0,Q15494540
40383823,Bernabé Martí,40383823,2,41,0.0,Q3638653
40401321,Vjačeslavs Dombrovskis,40401321,1,41,0.0,Q9368990
40442081,Jeff Heath (American football),40442081,8,9,265.12439293266607,Q14950080
40459936,Randall Cunningham II,40459936,2,9,0.0,Q14950672
40462849,Solly March,40462849,8,5,3615.2279393077542,Q16236325
40474900,"Manu García (footballer, born 1986)",40474900,2,13,4646.0,Q5992102
40479918,Dennis Lo,40479918,1,16,0.0,Q14915755
40496301,Josh Hill (American football),40496301,10,9,1162.3523207752955,Q14950824
40507436,Miguel Borja,40507436,4,5,79405.18180628201,Q4094820
40584248,1999–2000 UEFA Champions League qualifying rounds,40584248,3,13,28904.51028298034,Q16821310
40594631,Hörður Björgvin Magnússon,40594631,9,3,0.0,Q3788202
40601592,Mesca,40601592,1,10,0.0,Q5641578
40620996,Abdellah Zoubir,40620996,5,32,1160.75,Q16029854
40621885,Josh Murphy,40621885,5,5,18575.0,Q15063227
40623231,Callum Robinson,40623231,2,13,0.0,Q15063206
40647754,Artem Markelov,40647754,1,16,0.0,Q14924659
40650202,Patrick Baumann (basketball),40650202,1,14,0.0,Q18097518
40651728,Wintrust Arena,40651728,4,30,18575.0,Q16991688
40664571,2013 American League Wild Card tie-breaker game,40664571,11,6,612.4487981115016,Q16156181
40671798,Europa F.C.,40671798,6,13,323.8725345164031,Q15732501
40701788,Gibraltar national football team results,40701788,24,13,519901.3641092221,Q15211855
40709271,Liam McGeary,40709271,5,4,647.0139356262597,Q15987746
40738107,Benjamin Kololli,40738107,1,13,0.0,Q16234710
40755107,Cyclone Phailin,40755107,4,19,4648.639841269842,Q15057483
40770028,Lido,40770028,1,15,0.0,Q1757063
40813274,Ayoze Pérez,40813274,1,5,0.0,Q15427728
40828896,NJPW Power Struggle,40828896,5,20,5.70952380952381,Q15138147
40836099,Jeffrey C. Hall,40836099,8,16,9883.820240133737,Q1686435
40840051,Jan Bednarek (footballer),40840051,6,5,35585.04413521155,Q16212492
40840633,Francesco Bagnaia,40840633,6,35,3868.9999999997644,Q15080981
40842050,Dennis Shepard,40842050,5,21,6.666666666666666,Q16205768
40846635,Better Out Than In,40846635,25,15,4649.666666666663,Q15198756
40849215,List of National Football League games played outside the United States,40849215,4,9,184831.64621101788,Q17017228
40860890,Shenna Bellows,40860890,1,1,0.0,Q16215184
40879017,Matt Bevin,40879017,5,25,124280.0937829401,Q19953601
40879558,Nick Williams (wide receiver),40879558,1,9,0.0,Q16233661
40898534,Rubin Schron,40898534,1,11,0.0,Q16105202
40907407,Sérgio Rebelo,40907407,2,25,0.0,Q16193358
40907718,Too Far Gone (The Walking Dead),40907718,4,30,0.0,Q15279632
40914660,Radzi Chinyanganya,40914660,13,20,168370.50515618027,Q19956937
40944836,2017 UEFA European Under-21 Championship,40944836,7,13,31550.52913519853,Q16958973
40960578,Brandon Halsey,40960578,4,4,660.6972689595946,Q15987772
40974583,Steve Lazarides,40974583,1,15,0.0,Q16205858
40982672,American Music Award for Favorite Soul/R&B Album,40982672,14,12,0.16666666666666666,Q19858107
40985179,Joseph Chipolina,40985179,6,13,324.6892011830696,Q15241031
41015030,Cameron Erving,41015030,15,9,7454.821660706935,Q16234531
41042253,Charlotte Johnson Wahl,41042253,2,0,0.0,Q16106302
41094117,Vedat Muriqi,41094117,1,13,0.0,Q15620192
41131998,Roy Chipolina,41131998,5,13,323.8725345164031,Q15221211
41157746,Serious Fraud Investigation Office,41157746,6,11,5998.508048000987,Q17089328
41161766,Stamp Brooksbank,41161766,2,0,34680.78469065889,Q16205516
41188688,Dia Saba,41188688,1,3,0.0,Q15229440
41198455,Borisov Arena,41198455,3,38,9145.068684276717,Q4439085
41242284,Houston Astros Radio Network,41242284,13,6,310840.67273790337,Q16995958
41250651,Republican Party of the Social Order,41250651,23,40,101.72003829962875,Q15564211
41253055,Frank Clark (American football),41253055,11,9,510.5652818342082,Q16235289
41278594,Winston M. Scott,41278594,1,11,0.0,Q16007130
41285423,Kamala Chakravarty,41285423,4,28,0.0,Q16090765
41335864,List of Wisconsin Badgers in the NFL Draft,41335864,3,9,1994.3447655514015,Q16203717
41341752,Deone Bucannon,41341752,2,9,4646.0,Q16229877
41349439,Wesley Hoedt,41349439,5,5,12201.722593128316,Q15303013
41354477,Maria Cardona,41354477,5,7,9294.635776801331,Q15994967
41378616,2014 Kansas City Chiefs season,41378616,13,9,84688.71676070019,Q16998092
41378727,2014 New York Giants season,41378727,9,36,1759.9183911107878,Q16859184
41378961,2014 New Orleans Saints season,41378961,15,9,2272.2053751833123,Q16973696
41408013,George Rainsford (actor),41408013,2,15,0.0,Q15375692
41419409,Visa requirements for Guyanese citizens,41419409,5,37,21284.06387956267,Q15395468
41449526,Julius Ashkin,41449526,2,16,3.5125,Q16009894
41470905,Space selfie,41470905,1,26,0.0,Q16168105
41498670,Kapri Bibbs,41498670,2,9,30.079333656493247,Q16213097
41519195,NSA ANT catalog,41519195,1,6,0.0,Q16011696
41547140,Spain national football team records and statistics,41547140,1,13,0.0,Q16850581
41548016,Jacob Murphy,41548016,1,5,0.0,Q15622117
41561385,2014 Supercheap Auto Bathurst 1000,41561385,9,35,0.09808612440191389,Q18164525
41573829,Tish (film),41573829,2,41,23210.0,Q16994344
41579264,Terrance Mitchell,41579264,3,9,1336.6854669439344,Q16234824
41639484,List of cricketers who have scored centuries in both innings of a Test match,41639484,7,18,5247.1353858706125,Q17097762
41648125,"Tony Brown (defensive back, born 1995)",41648125,2,9,0.0,Q16229847
41708657,Gavin McDonnell,41708657,3,30,4646.0,Q16226813
41751231,Reece Styche,41751231,2,13,3183.5762825941633,Q15914903
41771274,"George Thomas (footballer, born 1997)",41771274,1,13,0.0,Q15713143
41780702,List of international cricket centuries by Virat Kohli,41780702,4,18,7.085714285714285,Q17069367
41788157,Kenny Saief,41788157,2,10,0.0,Q16235815
41789830,Frankie Grande,41789830,3,11,9290.0,Q17425185
41801556,A (The Walking Dead),41801556,4,30,0.0,Q16207464
41804609,Alpha Female,41804609,2,20,0.0,Q15699982
41823571,List of Soviet and Russian assassinations,41823571,2,17,0.0,Q16156074
41850886,Meng Hongwei,41850886,8,17,19496.88861013108,Q9126923
41854301,Joe Woods (American football),41854301,6,9,1013.9161076428489,Q16213337
41910357,List of awards and nominations received by Angelina Jolie,41910357,3,27,18575.0,Q17092905
41972044,Harper Row,41972044,2,14,0.0,Q16952400
41981002,C. J. Fiedorowicz,41981002,5,9,8.46614830947276,Q15844967
41990527,Hans Hateboer,41990527,3,13,4646.0,Q15694381
41994482,DICE model,41994482,1,25,0.0,Q17073676
42015125,Tasuku Honjo,42015125,14,16,3197.8028802208287,Q2395341
42092317,The Book of Matt,42092317,2,21,0.0,Q16971700
42102745,Mike Norvell,42102745,2,31,2235.6788931038927,Q16221480
42176339,Scottie Wilbekin,42176339,6,3,61527.676586894675,Q16235973
42181676,Malcolm Marx,42181676,6,43,0.0,Q16236331
42216135,National Guard of Ukraine,42216135,1,11,0.0,Q4314832
42228879,Nic Dowd,42228879,1,33,0.0,Q16228586
42240958,Randy Gregory,42240958,8,9,265.12439293266607,Q16234600
42258093,Blake Treinen,42258093,8,6,830.2924104749899,Q16232478
42272043,Patrick Cummins (fighter),42272043,3,4,679.854095012284,Q16734280
42313716,Dontae Johnson,42313716,1,9,0.0,Q16728628
42320527,Cody Latimer,42320527,6,9,20677.883469871253,Q16234736
42350855,Rosalyn Gold-Onwude,42350855,1,6,0.0,Q16231679
42403132,Thorbjørn Harr,42403132,2,11,2992.3178065907105,Q12006179
42406221,Dallin Watene-Zelezniak,42406221,5,23,3130.0242524874025,Q16237075
42418229,Amadou Bakayoko,42418229,1,38,0.0,Q16153407
42455787,Jesse Kriel,42455787,6,43,0.0,Q16731047
42457969,Sean Newcomb,42457969,7,6,0.0,Q16728163
42466198,Lynn Povich,42466198,2,7,0.0,Q16734668
42483498,Antone Exum,42483498,1,9,0.0,Q16442089
42491155,European Rugby Challenge Cup,42491155,7,23,8323.149999998932,Q937951
42493183,Touki Toussaint,42493183,7,6,0.0,Q16886170
42526094,Belgium national football team records and statistics,42526094,1,13,0.0,Q16736165
42545556,German football clubs in European competitions,42545556,1,38,0.0,Q16839954
42561079,Nicolás Jarry,42561079,3,2,11256.909555609807,Q16466282
42593221,Cassius Marsh,42593221,2,9,0.0,Q16732031
42600383,All-time Youth Olympic Games medal table,42600383,8,34,163.2863868628254,Q18351257
42655871,List of New York Giants first-round draft picks,42655871,9,36,72283.91213795786,Q17021503
42666334,K. J. McDaniels,42666334,2,25,4646.0,Q16846249
42676860,Kyle Freeland,42676860,10,6,34846.58181717864,Q16843101
42709956,Ollie Watkins,42709956,3,5,3256.7152132118335,Q16911979
42710762,Cameron McGeehan,42710762,3,13,0.0,Q16844814
42713955,Richard Rodgers (American football),42713955,5,9,95526.77193953247,Q16894548
42718044,Maurice Alexander (American football),42718044,4,9,1126.3929095836588,Q16840969
42718203,Anthony Hitchens,42718203,8,9,250.9797535086304,Q16864105
42718835,Ryan Grant (wide receiver),42718835,3,9,12.42084297544459,Q16843571
42720288,Andre Hal,42720288,6,9,68.50568692161671,Q16843738
42754100,Reggie Ragland,42754100,15,9,60890.9740400806,Q16875075
42762025,Emad Khashoggi,42762025,3,11,0.0,Q16887707
42777907,Kátia Abreu,42777907,7,40,0.0,Q9018151
42819016,Name of The Church of Jesus Christ of Latter-day Saints,42819016,8,43,20210.367743882176,Q17007923
42862968,Katie Boulter,42862968,2,2,10.66175970576874,Q16979848
42867673,Benardrick McKinney,42867673,7,9,9297.403648309471,Q16973964
42895415,Proud of Your Boy,42895415,4,17,57798.565190017354,Q17065640
42896086,Erin Molan,42896086,3,23,0.5,Q17305902
42969342,"Progressive Party (Brazil, 1993)",42969342,20,40,811.7997281407736,Q17152116
42987641,Philipe Lins,42987641,3,4,4646.833333333333,Q17198296
42991741,Daria Kasatkina,42991741,10,2,38588.91971145249,Q17144642
43010919,List of largest daily changes in the NASDAQ Composite,43010919,3,24,0.0,Q17182559
43027848,Javy Ayala,43027848,3,4,645.3472689595927,Q17182584
43072853,Chargers–Raiders rivalry,43072853,2,9,0.0,Q17508358
43142700,Samuel Collins (politician),43142700,2,1,0.0,Q7411148
43155737,Josh Huestis,43155737,1,25,0.0,Q17294965
43200329,Frances Tiafoe,43200329,3,2,10354.03045862798,Q17305299
43291174,Dominic Manfredi,43291174,9,23,212.54093750210438,Q17386317
43308964,The Hateful Eight,43308964,2,8,29497.60746901468,Q18225084
43312269,Georgia–Vanderbilt football rivalry,43312269,1,31,0.0,Q18150691
43411643,Auxilium Pallacanestro Torino,43411643,3,3,0.0,Q2281839
43414895,"Social Democratic Party (Brazil, 2011)",43414895,26,40,50288.977099522526,Q2054750
43431898,Sushant Divgikar,43431898,2,28,1.5,Q17465916
43444048,Alan Patrick (fighter),43444048,1,4,0.0,Q15116507
43453865,Valentine Holmes,43453865,4,23,1122.2400986993161,Q17478659
43490987,Hobby horse polo,43490987,2,34,0.0,Q18228296
43491370,Luciano Acosta,43491370,2,13,4646.0,Q15696665
43497974,Matt Olson,43497974,9,6,19213.975402694865,Q17489773
43506008,Nikola Vlašić,43506008,10,3,69392.80192767906,Q17501875
43536705,Beneil Dariush,43536705,3,4,1.127485380116959,Q17505060
43545314,Karen Khachanov,43545314,4,2,3086.3363321420347,Q16568576
43548309,Azersun Arena,43548309,2,32,13932.0,Q18126330
43584729,Floyd Shivambu,43584729,3,28,4646.0,Q17708781
43589505,Sears Hometown and Outlet Stores,43589505,12,33,26141.042790351497,Q18168364
43590251,2014 Summer Youth Olympics medal table,43590251,5,34,1126.2357855325906,Q17537302
43608679,Brent Primus,43608679,3,4,645.3472689595927,Q17580398
43612027,Ezequiel Ponce,43612027,3,38,28303.927638953664,Q16554916
43621305,UFC 182,43621305,14,4,3903.204601810107,Q17747157
43661110,Taylor Fritz,43661110,4,2,133.82233210619532,Q17660516
43669223,"José Izquierdo (footballer, born 1992)",43669223,8,5,72148.60595655745,Q5940681
43697213,UEFA European Qualifiers broadcasting rights,43697213,2,13,3981.405126097821,Q18125382
43703676,Demetrius Harris,43703676,2,9,0.0,Q17715105
43714494,Visa requirements for Antigua and Barbuda citizens,43714494,19,37,1520.8264339297177,Q18395485
43730875,Brandon McManus,43730875,15,9,41040.53708804645,Q17859747
43744623,American Music Awards of 2014,43744623,15,12,165996.1666666667,Q17985523
43757951,George Pușcaș,43757951,4,13,4689.159734313305,Q16301719
43760607,Jil Teichmann,43760607,2,2,12.21706948843359,Q18011082
43769858,"Michael Bennett (defensive tackle, born 1993)",43769858,2,31,1949.994040516817,Q18022004
43782738,Lee Casciaro,43782738,6,13,1260.1961473280685,Q18014951
43808675,Antonio Barreca,43808675,2,13,3652.0721002734826,Q18021956
43812353,Elias Ymer,43812353,2,2,323.7445687221836,Q17405398
43817287,Soyuz MS,43817287,26,26,12248.274828506785,Q21483913
43826832,2014 National League Wild Card Game,43826832,18,6,17008.779153188603,Q18085640
43832457,Bashar Resan,43832457,1,3,0.0,Q18057258
43840209,Visa requirements for Mozambican citizens,43840209,12,37,1509.0050862852495,Q18395493
43876021,Bellingcat,43876021,3,39,9291.0,Q22938621
43879696,Tang Prize,43879696,4,16,0.0,Q10922924
43936014,Chris Boswell,43936014,7,9,146952.04824077466,Q18149300
43939715,2015 Chicago Cubs season,43939715,21,6,39306.33775104933,Q18148274
43941672,Michael Brewer,43941672,3,22,4646.0,Q18148636
43944281,Slavko Vinčić,43944281,1,38,0.0,Q18015244
43946192,Karlo Bartolec,43946192,1,13,0.0,Q18125262
43963356,Tim Frazier,43963356,2,3,4646.0,Q18156606
43970194,Houthi takeover in Yemen,43970194,6,11,8738.994230442648,Q18145759
43978166,Dominik Livaković,43978166,3,13,4646.0,Q18207229
43986778,List of Major League Baseball Wild Card Game broadcasters,43986778,7,6,5.095331465919701,Q18167958
43993998,Jennifer Palmieri,43993998,2,25,0.0,Q18209402
44002461,Arron Banks,44002461,1,13,0.0,Q18205126
44018778,Yimmi Chará,44018778,2,5,32480.0,Q6170016
44019298,Ilzat Akhmetov,44019298,9,3,0.0,Q18204915
44031351,"Adama Traoré (footballer, born 28 June 1995)",44031351,1,10,0.0,Q18198954
44031407,Latvian Association of Regions,44031407,7,41,2320.9,Q18189957
44031880,For Latvia from the Heart,44031880,6,41,0.0,Q16348038
44032207,Aboubakar Kamara,44032207,3,5,0.0,Q18206847
44056615,Jeff Bridich,44056615,6,6,956.0982653900226,Q18205302
44079934,World Club Challenge,44079934,10,23,12775.984999934237,Q1116260
44084022,Cleveland Browns Radio Network,44084022,12,6,22143.443985969774,Q18387554
44086053,Austin Barnes,44086053,4,6,0.0,Q18249328
44116652,List of National Football League annual rushing touchdowns leaders,44116652,2,9,323.412141472573,Q18355422
44147248,Maddy Hill,44147248,1,15,0.0,Q16948802
44193192,Orlando Arcia,44193192,7,42,6928.276250395975,Q21620758
44206719,Ohio State IMG Sports Network,44206719,11,6,12821.843060921512,Q18356429
44211559,Ereck Flowers,44211559,10,9,70195.89703103328,Q18389676
44222964,Víctor Caratini,44222964,5,6,0.0,Q29982706
44228775,Enis Bardhi,44228775,2,13,19695.381839732105,Q18391941
44254211,List_of_career_achievements_by_Peyton_Manning,44254211,4,9,9280.0800430485,-1
44265248,VSS Enterprise crash,44265248,3,26,9290.0,Q18396768
44266618,Devontae Booker,44266618,6,9,33.69957193783569,Q18421921
44274372,Scott Oberg,44274372,6,6,396.0281248282724,Q19803061
44279389,Val Rapava-Ruskin,44279389,1,23,0.0,Q18637902
44290392,Lesetja Kganyago,44290392,2,28,0.0,Q19666670
44311850,Eduardo Rodríguez (left-handed pitcher),44311850,11,42,33616.194315991124,Q18637920
44316528,Michigan IMG Sports Network,44316528,14,6,93533.50169647079,Q18763620
44358914,Nebraska–Wisconsin football rivalry,44358914,2,31,4646.0,Q20711229
44390738,Visa requirements for Zambian citizens,44390738,7,37,3180.356595018286,Q21662748
44396146,Aquila Basket Trento,44396146,6,3,1547.0000000001492,Q51167
44409338,Zubaira Tukhugov,44409338,3,4,896.0059162570509,Q16354655
44418276,Ohio State Buckeyes football statistical leaders,44418276,2,9,4408.401782584399,Q18748790
44428487,Sofiane Boufal,44428487,4,5,0.0,Q18637185
44449496,Tony Wolters,44449496,6,6,4645.999999999999,Q23760736
44459730,Kevin Lasagna,44459730,1,13,0.0,Q18589006
44468900,Malcom Brown,44468900,20,9,33042.10928764679,Q18630785
44484413,Autonomous spaceport drone ship,44484413,2,26,32480.0,Q18603647
44485224,2015 New Orleans Saints season,44485224,19,9,32741.90758402005,Q18702427
44524233,Maxx Williams,44524233,5,9,9049.779605888798,Q18638178
44568879,Ronnie Stanley,44568879,21,9,13960.359771377893,Q18631758
44592032,Florin Andone,44592032,7,5,0.0,Q18223242
44641054,George Russell (racing driver),44641054,5,31,66021.5,Q17319645
44656231,National Police of Ukraine,44656231,6,11,4646.0,Q18702413
44661924,Patisserie Valerie,44661924,1,13,0.0,Q22101966
44663635,Antonio Senzatela,44663635,5,6,0.0,Q29107602
44678107,Scott Simonson,44678107,5,9,79.1517867848144,Q18638005
44680168,Philip Montgomery,44680168,2,31,57.64807098820677,Q18749103
44717353,Raúl Gudiño,44717353,3,13,9291.0,Q17628218
44722426,Donald Collins (Maine politician),44722426,3,1,0.5,Q18685474
44729313,Drew Dober,44729313,3,4,1630.7776146802153,Q18685758
44732060,Sara Gideon,44732060,3,1,940.4428419648435,Q18686341
44742223,NFL Collective Bargaining Agreement,44742223,1,6,0.0,Q21003533
44742453,Los Ingobernables,44742453,2,20,0.0,Q20736233
44783611,Liepāja Party,44783611,7,41,2321.0666666666666,Q11813060
44904123,Jordan Phillips,44904123,4,9,1126.3929095836588,Q19666526
44930356,Jonathan Cafú,44930356,1,13,0.0,Q18719321
44983599,Jay Owenhouse,44983599,1,1,0.0,Q28561402
44984670,The Son of a Migrant from Syria,44984670,23,15,0.0,Q21775892
45020739,Breshad Perriman,45020739,8,9,8728.489411649569,Q19667283
45020749,Deborah Chow,45020749,3,30,37112.0,Q18763959
45033637,Darron Lee,45033637,7,9,818.4390558244952,Q19665293
45037581,Saša Lukić,45037581,1,13,0.0,Q19594166
45043337,Vonn Bell,45043337,7,9,1604.2577361761848,Q18763866
45063447,Auburn–Tennessee football rivalry,45063447,2,31,461.0277842013513,Q19865007
45094264,Melo Trimble,45094264,5,3,27492.739581961698,Q19578128
45094637,Priscilla Hon,45094637,5,2,8461.030647132471,Q18810520
45117360,Rafael Gaglianone,45117360,1,31,0.0,Q18921756
45139238,Jay Harbaugh,45139238,5,9,0.0,Q19667455
45155665,Cooper Rush,45155665,7,9,5125.4306192909935,Q18922596
45159944,Maro Itoje,45159944,3,23,22142.40000000106,Q18978120
45183937,2018 FIFA World Cup qualification (CAF),45183937,15,10,0.0,Q18862705
45199938,Kevin Johnson (cornerback),45199938,10,9,2561.8258439701494,Q18921997
45223445,Makwan Amirkhani,45223445,1,4,0.0,Q18680591
45234359,Stephen Tarpley,45234359,1,42,0.0,Q56433748
45281215,Reverend and The Makers,45281215,2,30,4646.0,Q2146848
45287906,Dylan Floro,45287906,4,6,0.0,Q25682974
45310753,Vera Lapko,45310753,3,2,417.15297035026464,Q18965287
45311022,DJ White Shadow,45311022,1,30,0.0,Q5797131
45311818,Pulp Fiction (Banksy),45311818,24,15,3.666666666666667,Q20713134
45326395,Myrto Uzuni,45326395,1,13,0.0,Q19578160
45337554,Sarvagya Singh Katiyar,45337554,1,25,0.0,Q19899013
45411265,Nadiem Amiri,45411265,1,38,0.0,Q19274473
45468182,Rafael Santos Borré,45468182,2,5,16035.219218267612,Q18719633
45509909,Josh Shaw (defensive back),45509909,1,9,0.0,Q19668373
45515914,Mirsad Bektić,45515914,2,4,0.0,Q19609701
45520582,Ali Marpet,45520582,1,9,0.0,Q19666789
45532872,Bobby Portis,45532872,3,14,54416.90665074605,Q19667582
45572243,Loujain al-Hathloul,45572243,7,11,11643.9592725393,Q19609535
45619002,Copts in Egypt,45619002,2,25,0.0,Q21039429
45619886,Coptic Americans,45619886,2,25,0.0,Q19869428
45624876,Felise Kaufusi,45624876,4,23,4077.310386686245,Q19589762
45647998,Erik Swoope,45647998,1,9,0.0,Q19666108
45655698,Anti-corruption campaign under Xi Jinping,45655698,4,17,2140.8718574522395,Q10845594
45703491,Welcome Back to School,45703491,1,0,0.0,Q18381415
45703717,Oh Sang-jin,45703717,2,0,4646.0,Q12607884
46188776,Adriane Fugh-Berman,46188776,3,7,0.0,Q23857034
46193270,Clayton Geathers,46193270,9,9,18986.82151283824,Q19663156
46228311,Jürgen Stock,46228311,5,17,494.3406615304566,Q1717741
46246122,Moussa Marega,46246122,3,5,12467.804611732998,Q19754212
46252239,Ultra long-haul,46252239,1,30,0.0,Q28455167
46269559,Shai Hope,46269559,8,18,7763.4078082532715,Q19787242
46281357,Cameron Payne,46281357,2,14,4646.0,Q20268371
46295865,Shamil Abdurakhimov,46295865,4,4,8558.934139134291,Q4054630
46362829,R. G. Snyman,46362829,6,43,0.0,Q19818683
46371341,Guardtime,46371341,1,6,0.0,Q19874035
46394928,Elise Mertens,46394928,6,2,42580.450433628444,Q17381675
46404310,Quandre Diggs,46404310,5,9,105042.67324698085,Q19877365
46430843,Rico Gathers,46430843,5,9,3233.1369659471848,Q19866383
46451219,James Skea,46451219,1,22,0.0,Q20027894
46470151,Vashti Cunningham,46470151,2,9,0.0,Q19879200
46502964,Christian Wood,46502964,1,3,0.0,Q20639748
46519014,Pape Abou Cissé,46519014,9,5,45244.23166356363,Q19894523
46544583,List of MotoGP broadcasters,46544583,1,35,0.0,Q19865227
46548163,Boy Meets Girl (2015 TV series),46548163,1,8,0.0,Q19871429
46566589,Chris Wade (fighter),46566589,2,4,1962.6946390844985,Q20744773
46566593,Abby Dahlkemper,46566593,8,14,18572.0,Q19830112
46573052,Sian Gibson,46573052,1,20,0.0,Q19904075
46590568,Nick Boyle,46590568,13,9,1262.483337034033,Q19873821
46596476,Brian Mihalik,46596476,2,9,0.0,Q19968866
46601029,Cincinnati Bengals Radio Network,46601029,11,6,3082.961762715762,Q19864728
46632591,Denzelle Good,46632591,2,9,0.0,Q19866804
46638621,Helen Whately,46638621,2,0,0.0,Q20747098
46646029,Tom Tugendhat,46646029,2,39,0.0,Q20648385
46676322,Transgender people in sports,46676322,1,3,0.0,Q25042498
46694001,2017 Copa Libertadores,46694001,5,5,32495.0,Q21879433
46719269,Kei Nishikori career statistics,46719269,4,2,1485.5138891661666,Q20259420
46799090,Jake Layman,46799090,2,3,0.0,Q20711278
46845837,Shane Dowrich,46845837,4,18,1158.5626293995856,Q20046864
46868845,Immune checkpoint,46868845,7,16,740.808583862429,Q21686041
46880139,Hong Jin-kyung,46880139,1,0,0.0,Q16092678
46903611,Joelinton,46903611,1,38,0.0,Q20047360
46965847,SaudiGulf Airlines,46965847,1,11,0.0,Q16127507
46971588,Tyrell Williams,46971588,5,9,2278.5801435544554,Q20712705
46974243,Mamadou Thiam,46974243,3,13,0.0,Q21055272
46974247,Jose Luis Rivera,46974247,3,20,0.0,Q21018696
46989741,Brown ocean effect,46989741,2,19,0.6377718757514154,Q20247196
46990276,Marlins Man,46990276,1,6,0.0,Q20900541
