,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class
4448,2.0,963056.0,Орден «За личное мужество»,0.91965252161026,Q1703180,History_and_Society.Society,3582.0,24.0
4449,2.0,963056.0,Орден «За личное мужество»,0.10667316818237305,Q1703180,Geography.Regions.Asia.North_Asia,3582.0,24.0
4450,2.0,963056.0,Орден «За личное мужество»,0.0,Q1703180,Geography.Regions.Europe.Eastern_Europe,3582.0,24.0
4451,2.0,963056.0,Орден «За личное мужество»,0.0,Q1703180,Geography.Regions.Europe.Europe*,3582.0,24.0
4452,2.0,963056.0,Орден «За личное мужество»,0.0,Q1703180,Geography.Regions.Asia.Asia*,3582.0,24.0
4453,2.0,963443.0,"Помазун, Александр Васильевич",0.9994215965270996,Q4371654,Culture.Sports,121.10659468636308,17.0
4454,2.0,963443.0,"Помазун, Александр Васильевич",0.994455099105835,Q4371654,Culture.Biography.Biography*,121.10659468636308,17.0
4455,2.0,963443.0,"Помазун, Александр Васильевич",0.9942797422409058,Q4371654,History_and_Society.Society,121.10659468636308,17.0
4456,2.0,963443.0,"Помазун, Александр Васильевич",0.0,Q4371654,Geography.Regions.Europe.Eastern_Europe,121.10659468636308,17.0
4457,2.0,963443.0,"Помазун, Александр Васильевич",0.0,Q4371654,Geography.Regions.Europe.Europe*,121.10659468636308,17.0
4458,2.0,965495.0,Баскетбол на летних Олимпийских играх 1988,1.0000100135803223,Q562682,Culture.Sports,0.0,17.0
4459,2.0,965495.0,Баскетбол на летних Олимпийских играх 1988,0.0,Q562682,Geography.Regions.Asia.East_Asia,0.0,17.0
4460,2.0,965495.0,Баскетбол на летних Олимпийских играх 1988,0.0,Q562682,Geography.Regions.Asia.Asia*,0.0,17.0
4461,2.0,967300.0,Мотострелковые войска,0.9996179938316345,Q48753575,History_and_Society.Military_and_warfare,1792.0,23.0
4462,2.0,967300.0,Мотострелковые войска,0.253925012588501,Q48753575,Geography.Regions.Asia.Asia*,1792.0,23.0
4463,2.0,967300.0,Мотострелковые войска,0.0,Q48753575,Geography.Regions.Europe.Eastern_Europe,1792.0,23.0
4464,2.0,967300.0,Мотострелковые войска,0.0,Q48753575,Geography.Regions.Europe.Europe*,1792.0,23.0
4465,2.0,967300.0,Мотострелковые войска,0.0,Q48753575,Geography.Regions.Asia.North_Asia,1792.0,23.0
4466,3.0,968994.0,"Пандев, Горан",0.9992778301239014,Q238163,Culture.Biography.Biography*,5383.721375297281,2.0
4467,3.0,968994.0,"Пандев, Горан",0.9952548146247864,Q238163,Culture.Sports,5383.721375297281,2.0
4468,3.0,968994.0,"Пандев, Горан",0.04574816131591797,Q238163,Geography.Regions.Europe.Southern_Europe,5383.721375297281,2.0
4469,3.0,968994.0,"Пандев, Горан",0.0,Q238163,Geography.Regions.Europe.Europe*,5383.721375297281,2.0
4470,6.0,971046.0,"Фарфан, Джефферсон",0.9964163899421692,Q295311,Culture.Biography.Biography*,212.2513978843824,17.0
4471,6.0,971046.0,"Фарфан, Джефферсон",0.9905974268913269,Q295311,Culture.Sports,212.2513978843824,17.0
4472,6.0,971046.0,"Фарфан, Джефферсон",0.0068218579292297354,Q295311,Geography.Regions.Americas.South_America,212.2513978843824,17.0
4473,3.0,972260.0,"Гриценко, Николай Олимпиевич",0.9820237755775452,Q4149806,Culture.Biography.Biography*,1834.067765567764,22.0
4474,3.0,972260.0,"Гриценко, Николай Олимпиевич",0.6297846436500549,Q4149806,History_and_Society.Military_and_warfare,1834.067765567764,22.0
4475,3.0,972260.0,"Гриценко, Николай Олимпиевич",0.26285186409950256,Q4149806,History_and_Society.Society,1834.067765567764,22.0
4476,3.0,972260.0,"Гриценко, Николай Олимпиевич",0.0,Q4149806,Geography.Regions.Europe.Europe*,1834.067765567764,22.0
4477,3.0,972260.0,"Гриценко, Николай Олимпиевич",0.0,Q4149806,Geography.Regions.Asia.Asia*,1834.067765567764,22.0
4478,3.0,972260.0,"Гриценко, Николай Олимпиевич",0.0,Q4149806,Geography.Regions.Asia.North_Asia,1834.067765567764,22.0
4479,3.0,972260.0,"Гриценко, Николай Олимпиевич",0.0,Q4149806,Geography.Regions.Europe.Eastern_Europe,1834.067765567764,22.0
4480,1.0,973652.0,Луиджи Феррарис (стадион),0.8962613940238953,Q271568,Geography.Regions.Europe.Europe*,0.0,2.0
4481,1.0,973652.0,Луиджи Феррарис (стадион),0.8774868249893188,Q271568,Culture.Sports,0.0,2.0
4482,1.0,973652.0,Луиджи Феррарис (стадион),0.8031837940216064,Q271568,Geography.Regions.Europe.Southern_Europe,0.0,2.0
4483,11.0,980513.0,"Савченко, Евгений Степанович",0.994098961353302,Q2445521,Culture.Biography.Biography*,30495.947287071802,3.0
4484,11.0,980513.0,"Савченко, Евгений Степанович",0.6001983880996704,Q2445521,History_and_Society.Society,30495.947287071802,3.0
4485,1.0,980611.0,Рэмбо IV,0.9982553720474243,Q159870,Culture.Media.Films,0.0,16.0
4486,1.0,980611.0,Рэмбо IV,0.9951046109199524,Q159870,Culture.Media.Media*,0.0,16.0
4487,1.0,980611.0,Рэмбо IV,0.0,Q159870,Geography.Regions.Americas.North_America,0.0,16.0
4488,1.0,980611.0,Рэмбо IV,0.0,Q159870,Geography.Regions.Asia.Asia*,0.0,16.0
4489,2.0,981768.0,Государственный совет Российской Федерации,0.9921941161155701,Q1995515,History_and_Society.Society,24670.453855675285,3.0
4490,2.0,981768.0,Государственный совет Российской Федерации,0.29422497749328613,Q1995515,History_and_Society.Military_and_warfare,24670.453855675285,3.0
4491,2.0,981768.0,Государственный совет Российской Федерации,0.26285186409950256,Q1995515,History_and_Society.Politics_and_government,24670.453855675285,3.0
4492,2.0,981768.0,Государственный совет Российской Федерации,0.22271016240119934,Q1995515,STEM.STEM*,24670.453855675285,3.0
4493,2.0,981768.0,Государственный совет Российской Федерации,0.14034625887870789,Q1995515,STEM.Technology,24670.453855675285,3.0
4494,2.0,981768.0,Государственный совет Российской Федерации,0.11280541121959686,Q1995515,History_and_Society.Transportation,24670.453855675285,3.0
4495,2.0,981768.0,Государственный совет Российской Федерации,0.1097157895565033,Q1995515,Culture.Philosophy_and_religion,24670.453855675285,3.0
4496,2.0,981768.0,Государственный совет Российской Федерации,0.1067005917429924,Q1995515,History_and_Society.History,24670.453855675285,3.0
4497,2.0,981768.0,Государственный совет Российской Федерации,0.0,Q1995515,Geography.Regions.Asia.North_Asia,24670.453855675285,3.0
4498,2.0,981768.0,Государственный совет Российской Федерации,0.0,Q1995515,Geography.Regions.Europe.Eastern_Europe,24670.453855675285,3.0
4499,7.0,982689.0,"Божович, Миодраг",0.9986850023269653,Q656141,Culture.Sports,882.0691486025669,17.0
4500,7.0,982689.0,"Божович, Миодраг",0.9960646033287048,Q656141,Culture.Biography.Biography*,882.0691486025669,17.0
4501,7.0,982689.0,"Божович, Миодраг",0.0,Q656141,Geography.Regions.Europe.Europe*,882.0691486025669,17.0
4502,7.0,982689.0,"Божович, Миодраг",0.0,Q656141,Geography.Regions.Europe.Southern_Europe,882.0691486025669,17.0
4503,1.0,987688.0,"Брэкстон, Тони",0.9993836879730225,Q155412,Culture.Biography.Biography*,0.0,1.0
4504,1.0,987688.0,"Брэкстон, Тони",0.91965252161026,Q155412,Culture.Biography.Women,0.0,1.0
4505,1.0,987688.0,"Брэкстон, Тони",0.8840492963790894,Q155412,Culture.Media.Music,0.0,1.0
4506,1.0,987688.0,"Брэкстон, Тони",0.8740872144699097,Q155412,Culture.Media.Media*,0.0,1.0
4507,1.0,987688.0,"Брэкстон, Тони",0.13604079389572143,Q155412,Geography.Regions.Americas.North_America,0.0,1.0
4508,7.0,1004413.0,Вселенная «Черновика»,0.29422497749328613,Q4127327,STEM.STEM*,0.0,10.0
4509,7.0,1004413.0,Вселенная «Черновика»,0.0,Q4127327,Geography.Regions.Asia.Asia*,0.0,10.0
4510,7.0,1004413.0,Вселенная «Черновика»,0.0,Q4127327,Geography.Regions.Americas.North_America,0.0,10.0
4511,7.0,1004413.0,Вселенная «Черновика»,0.0,Q4127327,Geography.Regions.Europe.Europe*,0.0,10.0
4512,2.0,1008327.0,Орден Богдана Хмельницкого (Украина),0.287777841091156,Q1994337,History_and_Society.Military_and_warfare,1792.0,5.0
4513,2.0,1008327.0,Орден Богдана Хмельницкого (Украина),0.24217800998687744,Q1994337,Geography.Regions.Europe.Europe*,1792.0,5.0
4514,2.0,1008327.0,Орден Богдана Хмельницкого (Украина),0.1097157895565033,Q1994337,History_and_Society.Society,1792.0,5.0
4515,2.0,1008327.0,Орден Богдана Хмельницкого (Украина),0.04574816131591797,Q1994337,Geography.Regions.Europe.Eastern_Europe,1792.0,5.0
4516,2.0,1008327.0,Орден Богдана Хмельницкого (Украина),0.0,Q1994337,Geography.Regions.Asia.Asia*,1792.0,5.0
4517,1.0,1012532.0,"Лужина, Лариса Анатольевна",0.9994029402732849,Q4268217,Culture.Biography.Biography*,0.0,0.0
4518,1.0,1012532.0,"Лужина, Лариса Анатольевна",0.607673168182373,Q4268217,History_and_Society.Society,0.0,0.0
4519,1.0,1012532.0,"Лужина, Лариса Анатольевна",0.287777841091156,Q4268217,History_and_Society.Military_and_warfare,0.0,0.0
4520,1.0,1012532.0,"Лужина, Лариса Анатольевна",0.14034625887870789,Q4268217,Culture.Biography.Women,0.0,0.0
4521,1.0,1012532.0,"Лужина, Лариса Анатольевна",0.11597072333097458,Q4268217,History_and_Society.History,0.0,0.0
4522,1.0,1012532.0,"Лужина, Лариса Анатольевна",0.0,Q4268217,Geography.Regions.Asia.North_Asia,0.0,0.0
4523,1.0,1012532.0,"Лужина, Лариса Анатольевна",0.0,Q4268217,Geography.Regions.Asia.Asia*,0.0,0.0
4524,1.0,1012532.0,"Лужина, Лариса Анатольевна",0.0,Q4268217,Geography.Regions.Europe.Eastern_Europe,0.0,0.0
4525,5.0,1015169.0,Выборы глав субъектов Российской Федерации,0.9669240117073059,Q4128673,History_and_Society.Society,5682.757668231225,3.0
4526,5.0,1015169.0,Выборы глав субъектов Российской Федерации,0.8031837940216064,Q4128673,History_and_Society.Politics_and_government,5682.757668231225,3.0
4527,1.0,1016654.0,Андрей Юродивый,0.960371196269989,Q1094337,Culture.Biography.Biography*,0.0,7.0
4528,1.0,1016654.0,Андрей Юродивый,0.8774868249893188,Q1094337,History_and_Society.History,0.0,7.0
4529,1.0,1016654.0,Андрей Юродивый,0.4529760947227478,Q1094337,Geography.Regions.Europe.Southern_Europe,0.0,7.0
4530,1.0,1016654.0,Андрей Юродивый,0.4440047016143799,Q1094337,Geography.Regions.Europe.Europe*,0.0,7.0
4531,1.0,1016654.0,Андрей Юродивый,0.3415925204753876,Q1094337,Culture.Philosophy_and_religion,0.0,7.0
4532,2.0,1016764.0,"Сёмина, Тамара Петровна",0.9951046109199524,Q1316416,Culture.Biography.Biography*,8940.0,24.0
4533,2.0,1016764.0,"Сёмина, Тамара Петровна",0.6370407938957214,Q1316416,Culture.Biography.Women,8940.0,24.0
4534,2.0,1016764.0,"Сёмина, Тамара Петровна",0.3775506913661957,Q1316416,History_and_Society.Society,8940.0,24.0
4535,2.0,1016764.0,"Сёмина, Тамара Петровна",0.23935934901237488,Q1316416,History_and_Society.Military_and_warfare,8940.0,24.0
4536,2.0,1016764.0,"Сёмина, Тамара Петровна",0.20690405368804932,Q1316416,History_and_Society.History,8940.0,24.0
4537,2.0,1016764.0,"Сёмина, Тамара Петровна",0.0,Q1316416,Geography.Regions.Asia.Asia*,8940.0,24.0
4538,2.0,1016764.0,"Сёмина, Тамара Петровна",0.0,Q1316416,Geography.Regions.Asia.North_Asia,8940.0,24.0
4539,2.0,1016764.0,"Сёмина, Тамара Петровна",0.0,Q1316416,Geography.Regions.Europe.Eastern_Europe,8940.0,24.0
4540,2.0,1016764.0,"Сёмина, Тамара Петровна",0.0,Q1316416,Geography.Regions.Europe.Europe*,8940.0,24.0
4541,35.0,1017345.0,Сборная Словакии по футболу,0.9748311638832092,Q174512,Culture.Sports,19732.18392144869,2.0
4542,35.0,1017345.0,Сборная Словакии по футболу,0.24809722805023193,Q174512,Geography.Regions.Europe.Eastern_Europe,19732.18392144869,2.0
4543,35.0,1017345.0,Сборная Словакии по футболу,0.22388027811050415,Q174512,Geography.Regions.Europe.Europe*,19732.18392144869,2.0
4544,22.0,1017607.0,Сборная Словении по футболу,0.9362950325012207,Q172221,Culture.Sports,8865.230569388708,2.0
4545,22.0,1017607.0,Сборная Словении по футболу,0.44235758686065674,Q172221,Geography.Regions.Europe.Southern_Europe,8865.230569388708,2.0
4546,22.0,1017607.0,Сборная Словении по футболу,0.39231942796707153,Q172221,Geography.Regions.Europe.Europe*,8865.230569388708,2.0
4547,1.0,1017874.0,"Ильм, Инга Валерьевна",0.9946250915527344,Q4199899,Culture.Biography.Biography*,0.0,22.0
4548,1.0,1017874.0,"Ильм, Инга Валерьевна",0.9496793746948242,Q4199899,History_and_Society.Society,0.0,22.0
4549,1.0,1017874.0,"Ильм, Инга Валерьевна",0.3629792034626007,Q4199899,Culture.Biography.Women,0.0,22.0
4550,9.0,1020644.0,"Спиваков, Владимир Теодорович",0.9966334104537964,Q579170,Culture.Biography.Biography*,138894.18402147427,15.0
4551,9.0,1020644.0,"Спиваков, Владимир Теодорович",0.7186043858528137,Q579170,Culture.Media.Music,138894.18402147427,15.0
4552,9.0,1020644.0,"Спиваков, Владимир Теодорович",0.6001983880996704,Q579170,Culture.Media.Media*,138894.18402147427,15.0
4553,9.0,1020644.0,"Спиваков, Владимир Теодорович",0.3923468291759491,Q579170,History_and_Society.Society,138894.18402147427,15.0
4554,9.0,1020644.0,"Спиваков, Владимир Теодорович",0.14415885508060455,Q579170,History_and_Society.Military_and_warfare,138894.18402147427,15.0
4555,9.0,1020644.0,"Спиваков, Владимир Теодорович",0.0,Q579170,Geography.Regions.Europe.Eastern_Europe,138894.18402147427,15.0
4556,9.0,1020644.0,"Спиваков, Владимир Теодорович",0.0,Q579170,Geography.Regions.Europe.Europe*,138894.18402147427,15.0
4557,9.0,1020644.0,"Спиваков, Владимир Теодорович",0.0,Q579170,Geography.Regions.Asia.Asia*,138894.18402147427,15.0
4558,9.0,1020644.0,"Спиваков, Владимир Теодорович",0.0,Q579170,Geography.Regions.Asia.North_Asia,138894.18402147427,15.0
4559,6.0,1020788.0,"Джугашвили, Екатерина Георгиевна",0.9961855411529541,Q241535,Culture.Biography.Biography*,0.0,24.0
4560,6.0,1020788.0,"Джугашвили, Екатерина Георгиевна",0.9755869507789612,Q241535,Culture.Biography.Women,0.0,24.0
4561,6.0,1020788.0,"Джугашвили, Екатерина Георгиевна",0.6992644667625427,Q241535,History_and_Society.History,0.0,24.0
4562,6.0,1020788.0,"Джугашвили, Екатерина Георгиевна",0.5156299471855164,Q241535,History_and_Society.Society,0.0,24.0
