,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
10825821,Siège de Foua et Kafraya,17,93.478264,235,94,0,-2.833087,-8.566531,10825821,65,7,290.7207642769923,Q20993618
10851956,Alivereti Raka,6,20.434784,0,126,172,-24.492865,-14.515966,10851956,9,11,195.12661207692278,Q22117239
10856509,Offensive de Hama (2016),10,47.826084,114,121,10,0.6774194,12.564838,10856509,30,13,12.483250291257193,Q27628269
10856745,Brillantissime,11,10.0,0,168,183,-2.0480483,1.4378765,10856745,1,1,0.0,Q30739829
10874016,Boris Vallaud,4,11.304348,60,163,0,18.15474,15.697323,10874016,2,6,0.0,Q29021094
10900555,Matthijs de Ligt,16,21.73913,153,96,160,19.435692,-8.2374,10900555,10,15,29475.96876007493,Q26259982
10912105,Phil Foden,9,10.0,255,42,47,11.457635,22.103474,10912105,1,0,0.0,Q30729096
10924649,Félix Lambey,6,24.347828,0,126,172,20.682022,17.295723,10924649,12,11,13.37217227217227,Q30729224
10931424,Bataille de Qamichli,10,50.434784,114,121,10,-20.495966,18.111725,10931424,32,13,7911.116432117771,Q24908623
10934615,Huguette Tiegna,19,11.304348,185,97,239,10.31935,0.092791185,10934615,2,5,2096.0,Q30337193
10936170,Stéphanie Do,4,10.0,60,163,0,-3.9888208,17.908234,10936170,1,6,0.0,Q30453870
10980456,Maria Chiara de Bourbon des Deux-Siciles,0,11.304348,235,44,170,-3.9868596,-12.619528,10980456,2,10,0.0,Q29966442
10980457,Maria Carolina de Bourbon des Deux-Siciles,0,12.608696,235,44,170,-12.053961,17.11388,10980457,3,10,0.5,Q7244714
10985501,"Dumbo (film, 2019)",0,15.217392,235,44,170,11.260335,-14.9740095,10985501,5,2,22228.689619367564,Q24284798
11024091,Tournoi des Six Nations 2018,6,30.869566,0,126,172,-9.318756,-20.406906,11024091,17,11,641.068169423072,Q29963011
11031488,Richarlison,16,10.0,153,96,160,-22.228262,-12.020675,11031488,1,15,0.0,Q20806743
11052252,Offensive du Jouroud de Qaa et Ras Baalbeck,17,94.78261,235,94,0,-1.8009464,13.193953,11052252,66,7,388.2891982498146,Q37265538
11059534,Numéro une,13,10.0,0,134,74,23.47366,22.703188,11059534,1,17,0.0,Q39073811
11063465,Bienvenue à Marwen,5,11.304348,54,124,233,-3.8597534,-5.338572,11063465,2,1,0.0,Q36951156
11068630,Offensive de la Badiya,17,96.08696,235,94,0,-12.450735,8.316735,11068630,67,7,1539.68387018816,Q34631194
11092961,Bataille de Maarat al-Nouman (2016),17,88.260864,235,94,0,-1.8294644,-6.172979,11092961,61,7,837.3373393074684,Q23058674
11093870,"Le Roi lion (film, 2019)",11,16.52174,0,168,183,-1.6384376,16.475157,11093870,6,8,3666.499999999999,Q27044293
11096510,Bataille de Jabal al-Zawiya (2014),10,49.130432,114,121,10,-5.2233524,-9.715468,11096510,31,13,201.46746686316374,Q18350730
11100143,Offensive de Hama (2015),17,88.260864,235,94,0,0.39379254,0.9784295,11100143,61,7,6387.519120137288,Q21083469
11115582,Offensive de Tasil (2016),17,92.17391,235,94,0,-24.321775,-17.87268,11115582,64,7,2848.76354263619,Q23641762
11123603,Jordan Bardella,19,11.304348,185,97,239,-13.148515,14.460007,11123603,2,5,1049.0,Q40655898
11161307,Bataille de Mayadine,10,46.52174,114,121,10,2.217157,-5.684006,11161307,29,13,7.632371880607252,Q41899749
11234039,Bataille de Boukamal (2017),17,90.86957,235,94,0,11.268559,-8.001628,11234039,63,7,225.43736805319887,Q42898139
11258019,Élections législatives partielles au cours de la XVe législature de la Cinquième République française,19,12.608696,185,97,239,-15.23821,6.986427,11258019,3,5,3143.0000000000005,Q47583666
11287716,"Stars 80, la suite",14,13.913044,0,164,49,17.704697,-6.5857754,11287716,4,2,2096.0000000000005,Q44797343
11301632,Agir,19,10.0,185,97,239,3.9612875,5.2943544,11301632,1,5,0.0,Q43807777
11352977,Željko Krajan,13,15.217392,0,134,74,7.9787283,1.1512369,11352977,5,17,0.44999999999999996,Q8083655
11373015,Kevin Mbabu,16,17.826088,153,96,160,-8.935794,7.592288,11373015,7,15,0.0,Q6396879
11390965,Bataille de Beït Djine,17,92.17391,235,94,0,-11.357704,19.512253,11390965,64,7,2159.450455947601,Q46846215
11434825,Ilian Bergala,11,11.304348,0,168,183,22.478096,-21.974985,11434825,2,1,3141.0,Q20798873
11464085,Lucas Torreira,16,13.913044,153,96,160,1.956287,-12.411209,11464085,4,15,0.0,Q16302330
11535465,Élection présidentielle géorgienne de 2018,9,13.913044,255,42,47,2.412518,-9.877941,11535465,4,4,0.3333333333333333,Q45842337
11604880,Empoisonnement de Sergueï et Ioulia Skripal,17,12.608696,235,94,0,6.460951,-22.818174,11604880,3,7,4.433539508243878,Q50415393
11618737,Attaque chimique de Douma,17,98.695656,235,94,0,12.341752,-23.780878,11618737,69,7,754.8080664529787,Q51629486
11633661,Bombardements de Barzé et de Him Shinshar,17,98.695656,235,94,0,20.005657,0.95784736,11633661,69,7,3023.0743754219793,Q51844684
11677114,Philippe Paradis (musicien),20,10.0,0,134,135,4.5490246,6.119392,11677114,1,12,0.0,Q54860559
11682839,Maniaplanet,3,12.608696,152,129,0,-11.230084,-4.860755,11682839,3,9,0.0,Q52678683
11697362,"Sauvage (film, 2018)",11,10.0,0,168,183,17.066378,-8.969952,11697362,1,1,0.0,Q55599829
11711017,Martín Campaña,16,13.913044,153,96,160,10.078614,-23.904364,11711017,4,15,0.0,Q1765916
11717068,Les Terriens du dimanche !,4,13.913044,60,163,0,-11.570709,13.928938,11717068,4,5,25893.8333333331,Q48748774
11727305,Grenade GLI-F4,19,10.0,185,97,239,-13.001438,21.348705,11727305,1,5,0.0,Q56319726
11727596,Carolina de Salvo,0,10.0,235,44,170,-12.879639,-8.223598,11727596,1,2,0.0,Q55596010
11770071,Bataille de Boukamal (2018),10,49.130432,114,121,10,-2.3175023,-5.139824,11770071,31,13,13.753883450369177,Q54889163
11800481,Demba Bamba,6,16.52174,0,126,172,14.42769,-21.820293,11800481,6,11,3.043589743589744,Q55214960
11803143,Offensive de Deraa,17,96.08696,235,94,0,-4.5429115,17.536959,11803143,67,7,5956.148177948837,Q55108044
11807056,Nemanja Radonjić,9,13.913044,255,42,47,-12.594133,-2.241699,11807056,4,0,852.5299999999803,Q23771922
11842163,Ma reum,13,10.0,0,134,74,22.5116,-13.481378,11842163,1,17,0.0,Q55598409
11858890,Billy Eichner,11,10.0,0,168,183,-19.050308,-17.565332,11858890,1,8,0.0,Q4912515
11867194,Attaques de Soueïda,10,54.347828,114,121,10,-24.125359,9.103148,11867194,35,13,18107.925925085437,Q55754004
11870690,Charlotte Girard,4,10.0,60,163,0,13.031966,16.65795,11870690,1,6,0.0,Q42420251
11875409,Félix Maritaud,11,11.304348,0,168,183,-1.1247569,24.591005,11875409,2,1,1049.0,Q55834823
11959345,Coupe Davis 2019,13,17.826088,0,134,74,-1.0292766,2.807787,11959345,7,17,61.30867519735243,Q56164850
11990247,Phase de groupes de la Ligue Europa 2018-2019,9,20.434784,255,42,47,-1.4102037,12.238665,11990247,9,0,4516.901493506473,Q54152458
12039442,Cyrus de Panopolis,18,11.304348,41,139,0,-0.42415595,15.638081,12039442,2,18,0.0,Q972842
12071255,Séparatisme dans les îles Faichuk,1,16.52174,175,95,13,21.79453,4.2159176,12071255,6,14,1049.0,Q58446712
12076153,Paul Lefèvre (acteur),11,10.0,0,168,183,-7.250084,13.924475,12076153,1,1,0.0,Q60833036
12085027,Les Chroniques de Noël,11,11.304348,0,168,183,-7.101909,18.92015,12085027,2,8,1049.0,Q56615750
12115780,Pierre Fitzgibbon,4,10.0,60,163,0,-17.427887,-21.428486,12115780,1,6,0.0,Q56877064
12123951,Sauver ou périr (film),1,10.0,175,95,13,14.9499445,-20.620354,12123951,1,14,0.0,Q59579615
12134091,Lévan Zourabichvili,9,11.304348,255,42,47,6.2679977,0.43800846,12134091,2,4,0.0,Q56240645
12144533,Tom Payne,5,10.0,54,124,233,20.03889,3.0300338,12144533,1,1,0.0,Q7793068
12191090,Jonas (téléfilm),11,11.304348,0,168,183,22.435947,14.04457,12191090,2,1,2096.0,Q59237542
12203704,Francis Chouat,19,10.0,185,97,239,6.6053023,19.42001,12203704,1,5,0.0,Q58869106
12207744,Incident du détroit de Kertch,9,16.52174,255,42,47,-18.640667,12.764237,12207744,6,4,848.1057209350108,Q59199697
12231275,La Faute,11,10.0,0,168,183,-8.054989,6.360197,12231275,1,1,0.0,Q59491496
12697556,Christophe Pélissier,2,10.0,193,77,88,13.197052,-17.051842,12697556,1,4,0.0,Q66309156
