,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
10935844,Gouvernement Édouard Philippe,10.0,0,168,183,-13.3447,-16.121494,10935844,1,12,0.0,Q30343309
10935914,Sacha Houlié,15.0,0,168,183,13.907148,0.6317556,10935914,3,12,272.2775183754003,Q30349465
10935924,Gouvernement Édouard Philippe (2),90.0,0,168,183,-13.374081,-19.936697,10935924,33,12,83980.23182641619,Q30339129
10936122,Gabriel Attal,65.0,0,168,183,4.1679015,-21.378487,10936122,23,12,5874.27301265698,Q30339350
10937392,Aurélien Taché,15.0,0,168,183,8.080454,20.765528,10937392,3,12,6825.0,Q30390884
10937857,Coralie Dubost,12.5,0,168,183,13.026743,-1.0433463,10937857,2,12,1369.0,Q30458783
10938252,Groupe La République en marche (Assemblée nationale),45.0,0,168,183,-21.085352,15.046032,10938252,15,12,10065.670073642317,Q30584989
10939680,Christelle Dubos,55.0,0,168,183,2.42588,-6.8504815,10939680,19,12,20.5435628211944,Q30458608
10940389,Julien Denormandie,65.0,0,168,183,20.652472,4.2162876,10940389,23,12,1405.730370164178,Q30459912
10940636,Gourault,10.0,0,168,183,5.357151,23.212755,10940636,1,12,0.0,Q27978643
10965949,Championnat du monde de vitesse moto 2018,27.5,0,164,49,9.0722275,2.5878553,10965949,8,10,4033.534673932651,Q28455744
10968209,Pierre-François Veil,10.0,0,168,183,-20.10493,5.120426,10968209,1,12,0.0,Q32295182
10969889,Sonja Kinski,10.0,193,77,88,24.880566,-18.761177,10969889,1,5,0.0,Q32352804
10970988,Philomena de Tornos y Steinhart,12.5,255,42,47,4.9222407,17.705782,10970988,2,8,2736.0,Q32595643
11010574,Stéfanos Tsitsipás,17.5,114,121,10,19.625372,-18.58663,11010574,4,20,561.341758241758,Q24450982
11020411,Robert Ophèle,10.0,0,168,183,0.20626721,10.356196,11020411,1,12,0.0,Q36697116
11027757,Reiss Nelson,10.0,60,163,0,-21.014795,-11.416214,11027757,1,2,0.0,Q35039261
11047751,Frances Tiafoe,27.5,114,121,10,10.242236,-16.72087,11047751,8,20,570.5953270940435,Q17305299
11058453,Neil Brown Jr.,10.0,54,124,233,-7.223573,22.36349,11058453,1,3,0.0,Q6988320
11100972,Cold Skin,10.0,54,124,233,-14.057416,23.966896,11100972,1,3,0.0,Q41940407
11106150,Grand Prix automobile du Mexique 2017,30.0,0,164,49,8.27282,-19.830654,11106150,9,10,1.3966255966255965,Q29066592
11110946,Saman Ghoddos,10.0,175,95,13,-16.595829,0.10430858,11110946,1,6,0.0,Q16632974
11120999,Gab (réseau social),10.0,0,134,74,20.568806,-24.109327,11120999,1,4,0.0,Q28134981
11142316,Élections régionales de 2018 en Hesse,17.5,0,134,74,-20.8839,-19.995958,11142316,4,4,1411.4006114356316,Q23558888
11142336,Dan-Axel Zagadou,15.0,60,163,0,-4.7904706,-15.769985,11142336,3,2,681.3333333333333,Q30131952
11145609,Tarek Al-Wazir,12.5,0,134,74,-2.2198064,20.372034,11145609,2,4,0.0,Q106206
11165570,Tournoi de tennis de Paris-Bercy (ATP 2017),40.0,114,121,10,15.945304,6.244858,11165570,13,20,122.65623496873617,Q41741005
11167118,Le Média,17.5,192,192,192,9.631066,13.730814,11167118,4,22,116466.76490986471,Q44281886
11179738,Tournoi de tennis de Bâle (ATP 2017),12.5,114,121,10,-23.54782,-3.7120607,11179738,2,20,276.3323565323558,Q41740596
11206045,Henda Ayari,10.0,192,192,192,19.320427,-11.084314,11206045,1,22,0.0,Q42295307
11251132,Saison 12 de La France a un incroyable talent,22.5,152,129,0,-20.046856,23.106628,11251132,6,5,0.0,Q48753381
11281028,Championnat du monde des rallyes 2018,20.0,192,192,192,18.798002,-17.055311,11281028,5,25,455.58333333335526,Q30681609
11301632,Agir,25.0,0,168,183,10.998076,16.082699,11301632,7,12,2523.0596200651794,Q43807777
11350545,Maniben Patel,15.0,193,77,88,12.267939,17.555359,11350545,3,16,0.3333333333333333,Q6749456
11363159,Marguerite Gachet au piano,27.5,0,134,135,-23.773872,1.0617297,11363159,8,5,1.5166666666666664,Q11768670
11374129,Philippe Grangeon,10.0,0,168,183,-14.943574,-15.19001,11374129,1,12,0.0,Q33178250
11374541,Affaire Tariq Ramadan,12.5,192,192,192,2.2736924,-17.114098,11374541,2,22,1369.0,Q47001699
11387720,Saison 1 de SEAL Team,25.0,54,124,233,16.991838,-6.2517548,11387720,7,3,20149.26711159397,Q49634192
11413296,Grand Prix automobile des États-Unis 2018,25.0,0,164,49,16.546232,7.999392,11413296,7,10,9502.665016343535,Q48311365
11413529,Grand Prix automobile du Mexique 2018,42.5,0,164,49,14.417518,-9.411844,11413529,14,10,59.06069479049828,Q48311380
11430860,Ludovic Ajorque,10.0,175,95,13,-15.959787,-1.280713,11430860,1,6,0.0,Q27671219
11437922,Lebo Mothiba,12.5,175,95,13,20.536062,-9.10229,11437922,2,6,0.0,Q26260234
11458642,Mademoiselle Gachet dans son jardin à Auvers-sur-Oise,27.5,0,134,135,-23.21926,20.08518,11458642,8,5,226.5664538557542,Q3847052
11466792,Myziane Maolida,12.5,60,163,0,-11.3108,24.597445,11466792,2,2,0.0,Q30051104
11487908,Les Nouvelles Aventures de Sabrina,40.0,54,124,233,3.6776736,-14.518609,11487908,13,3,11469.229826876825,Q50809037
11518033,Liste des chansons écrites par Pierre Billon,17.5,192,192,192,-4.048539,16.837496,11518033,4,13,4.5,Q55598113
11539086,Berywam,12.5,152,129,0,-17.138542,-3.6913292,11539086,2,5,1369.0,Q51140260
11580208,Attaques du 23 mars 2018 à Carcassonne et Trèbes,20.0,192,192,192,16.99484,-20.65089,11580208,5,24,21095.105423109067,Q50842170
11603976,Coupe de la Ligue française de football 2018-2019,15.0,235,44,170,21.245281,-12.554589,11603976,3,2,6928.775241613893,Q55187618
11614432,Véronique Colucci,12.5,235,94,0,21.501652,18.250462,11614432,2,1,0.0,Q51545830
11662093,"Bécassine ! (film, 2018)",12.5,153,96,160,12.236827,19.539047,11662093,2,5,454.09785234735716,Q39074270
11696314,Copa Libertadores 2018,10.0,60,163,0,-9.227269,14.621501,11696314,1,6,0.0,Q26159444
11717068,Les Terriens du dimanche !,17.5,192,192,192,-9.101921,-11.441377,11717068,4,22,11377.323529411764,Q48748774
11758851,Bastion social,12.5,192,192,192,-2.5239244,20.60292,11758851,2,11,0.0,Q53089663
11796383,Fabián Ruiz,20.0,60,163,0,8.933177,3.721501,11796383,5,2,0.0,Q18637930
11807056,Nemanja Radonjić,15.0,235,44,170,-8.926702,1.9329911,11807056,3,2,1965.1627316009983,Q23771922
11843573,Hubert Lenoir,12.5,153,96,160,14.393636,14.115008,11843573,2,19,1369.0,Q55614032
11886588,Nicolas Dupuis,12.5,235,44,170,19.40438,-13.735678,11886588,2,2,0.0,Q55940367
11959483,King Power,17.5,175,95,13,3.2909613,-21.316647,11959483,4,6,37.890476190476164,Q6411959
11985622,"Saison 17 de Joséphine, ange gardien",10.0,152,129,0,-7.7855597,24.559702,11985622,1,0,0.0,Q56321474
11986417,Ugo Humbert,10.0,114,121,10,17.235645,8.611575,11986417,1,20,0.0,Q54007306
11990247,Phase de groupes de la Ligue Europa 2018-2019,40.0,60,163,0,-15.858879,18.516161,11990247,13,2,25734.79993208019,Q54152458
12024807,Bodyguard (série télévisée),12.5,54,124,233,-2.3634489,-7.3141966,12024807,2,3,1369.0,Q39070168
12030724,Moussa Sylla (football),12.5,60,163,0,11.84233,-24.985521,12030724,2,2,36.416666666666664,Q52765781
12039750,Noussair Mazraoui,12.5,60,163,0,18.539793,-15.630125,12039750,2,2,52.424664224664205,Q26266244
12062861,Le Mort de la plage,10.0,235,94,0,0.6316175,-15.324302,12062861,1,1,0.0,Q60847368
12063327,Juan Branco,12.5,0,168,183,-16.31003,16.71972,12063327,2,12,4.0,Q21890311
12067065,Référendum constitutionnel irlandais sur la suppression du délit de blasphème,15.0,0,160,220,-13.332557,-9.149269,12067065,3,16,7907.938257371122,Q56063954
12098251,Clara Burel,10.0,114,121,10,-24.02893,9.75992,12098251,1,20,0.0,Q54086890
12104344,Agnès Pannier-Runacher,55.0,0,168,183,10.621824,-22.28369,12104344,19,12,1369.267300194932,Q33230494
12105602,Rémy Heitz,15.0,192,192,192,-3.360376,-22.62392,12105602,3,24,3.5,Q33111773
12117667,Saison 13 de La France a un incroyable talent,30.0,152,129,0,-19.44921,-0.72105795,12117667,9,5,5466.226232108488,Q60163414
12119068,Tournoi de tennis de Bâle (ATP 2018),22.5,114,121,10,11.623923,-18.56332,12119068,6,20,3959.9105324742586,Q57339856
12119147,Tournoi de tennis de Vienne (ATP 2018),15.0,114,121,10,-1.459943,-4.6360555,12119147,3,20,551.948107448106,Q57397333
12122714,Saison 4 de Legends of Tomorrow,12.5,54,124,233,6.9929814,3.8651597,12122714,2,3,1369.0,Q51376600
12126992,Mayans M.C.,15.0,54,124,233,-2.394156,-16.927866,12126992,3,3,8293.295400443547,Q27947810
12127919,Élection présidentielle irlandaise de 2018,15.0,0,160,220,-16.837988,7.3579836,12127919,3,16,1369.0,Q42714967
12129438,Rallye de Catalogne 2018,17.5,192,192,192,-17.116272,-1.4215037,12129438,4,25,455.3333333333552,Q54848286
12129662,Tournoi de tennis de Paris-Bercy (ATP 2018),52.5,114,121,10,-5.6127434,1.9165589,12129662,18,20,929.0497718392473,Q57624381
12130109,Saison 1 des Nouvelles Aventures de Sabrina,40.0,54,124,233,-1.9810024,-5.5042095,12130109,13,3,47543.79906881377,Q58642446
12131029,Madam Satan (personnage),15.0,54,124,233,16.508188,11.618264,12131029,3,3,0.0,Q23020327
12132128,Fusillade dans une synagogue de Pittsburgh,15.0,0,134,74,-8.358281,2.7966783,12132128,3,4,4448.328385223208,Q57830735
12135900,Vol Lion Air 610,20.0,193,77,88,-1.7686478,-18.991995,12135900,5,16,2051.5261681351776,Q57912689
12642760,Denis Shapovalov,15.0,114,121,10,-9.480744,-12.174894,12642760,3,20,0.14285714285714285,Q65088160
